Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
24:15.9,-0.001173855,0.004634884,0.012505688,-0.005644375,-0.048019438,-0.05269613,-37.93,5.1,12.74,1008.15,1,1,24:15.8,1008.7
24:16.9,-0.918083329,27.07123123,23.4474781,-17.76517826,-25.84895256,22.81580539,-37.93,5.1,12.74,1008.19,1,1,24:16.8,1008.7
24:17.9,482.7529299,244.1231472,49.72004972,198.5932401,451.8562997,401.6799017,-37.93,5.1,12.74,1008.15,1,1,24:17.8,1008.69
24:18.9,455.2291244,227.61471,74.33662203,224.9675204,450.1962188,393.2889262,-37.93,5.1,12.74,1008.17,1,1,24:18.8,1008.7
24:19.9,455.2094127,227.6031539,74.33671702,224.9688681,450.1917556,393.2836721,-37.93,5.1,12.74,1008.15,1,1,24:19.9,1008.7
24:21.0,455.2196665,227.6086355,74.33631932,224.9694317,450.1965146,393.2879297,-37.93,5.1,12.74,1008.16,1,1,24:20.8,1008.67
24:21.9,455.2093204,227.6016571,74.33618139,224.9720056,450.1969244,393.2865057,-37.93,5.1,12.74,1008.16,1,1,24:21.8,1008.64
24:22.9,455.2145604,227.6075333,74.33533864,224.961321,450.1823456,393.2773415,-37.93,5.1,12.74,1008.12,1,1,24:22.9,1008.68
24:24.0,455.2160526,227.6111555,74.33455443,224.9518571,450.168506,393.2679115,-37.93,5.1,12.74,1008.12,1,1,24:23.8,1008.69
24:24.9,455.1966907,227.594831,74.33427894,224.9683191,450.1886596,393.2785579,-37.93,5.1,12.74,1008.15,1,1,24:24.8,1008.67
24:25.9,455.1957676,227.5935913,74.33466769,224.9710181,450.1925331,393.2817267,-37.93,5.1,12.74,1008.16,1,1,24:25.8,1008.67
24:26.9,455.2103431,227.6051523,74.33507456,224.9615902,450.1821446,393.277186,-37.93,5.1,12.74,1008.13,1,1,24:26.9,1008.66
24:27.9,455.2154944,227.6078946,74.33479497,224.9612516,450.1830149,393.2774,-37.93,5.1,12.74,1008.16,1,1,24:27.8,1008.72
24:28.9,455.2011429,227.6006263,74.33538713,224.9606579,450.1776056,393.2733671,-37.93,5.1,12.74,1008.18,1,1,24:28.9,1008.7
24:30.0,455.2149928,227.6041167,74.33626496,224.9759392,450.2059979,393.2943159,-37.93,5.1,12.74,1008.19,1,1,24:29.8,1008.73
24:30.9,455.2237518,227.6123149,74.3378436,224.968317,450.1952816,393.2890978,-37.93,5.1,12.74,1008.19,1,1,24:30.8,1008.74
