Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
17:37.3,0.003051557,3.92E-05,-0.009034203,-0.010343851,-0.000257994,0.00204585,-20.54,28.63,88.59,1008.51,1,1,17:37.4,1009.08
17:38.3,-0.297063564,27.43441567,22.7428685,-18.2724413,-25.04217393,23.32390175,-20.54,28.63,88.59,1008.51,1,1,17:38.4,1009.1
17:39.2,506.0028041,243.1383434,42.0354591,198.6126642,456.8084659,402.291318,-20.54,28.63,88.59,1008.51,1,1,17:39.3,1009.08
17:40.3,478.5355152,227.9628227,68.05219822,225.4290122,454.9422564,393.7177796,-20.54,28.63,88.59,1008.54,1,1,17:40.3,1009.05
17:41.2,478.5349753,227.9644506,68.0522267,225.4227426,454.9320918,393.7113834,-20.54,28.63,88.59,1008.54,1,1,17:41.3,1009.05
17:42.3,478.5503235,227.9772499,68.05196976,225.4099666,454.9172838,393.7037429,-20.54,28.63,88.59,1008.49,1,1,17:42.3,1009.16
17:43.3,478.5517842,227.9787444,68.05249,225.4100174,454.9177363,393.7043205,-20.54,28.63,88.59,1008.49,1,1,17:43.4,1009.16
17:44.3,478.5259692,227.9515865,68.05336031,225.4500478,454.9718387,393.7363069,-20.54,28.63,88.59,1008.54,1,1,17:44.3,1009.07
17:45.3,478.5233493,227.9497419,68.05388415,225.4502907,454.9704263,393.73547,-20.54,28.63,88.59,1008.53,1,1,17:45.3,1009.07
17:46.3,478.5489668,227.974753,68.05317807,225.416716,454.9262288,393.7097243,-20.54,28.63,88.59,1008.51,1,1,17:49.5,1009.1
17:47.2,478.545709,227.9724981,68.05249703,225.4177677,454.9275851,393.7096548,-20.54,28.63,88.59,1008.54,1,1,17:49.5,1009.13
17:48.3,478.5356104,227.9639155,68.05326803,225.4287033,454.9415784,393.7186539,-20.54,28.63,88.59,1008.54,1,1,17:49.6,1009.07
17:49.2,478.5489646,227.9691662,68.05363509,225.4354535,454.955839,393.7292194,-20.54,28.63,88.59,1008.53,1,1,17:49.6,1009.12
17:50.3,478.5494304,227.9755829,68.05391576,225.4169938,454.9264332,393.7102934,-20.54,28.63,88.59,1008.53,1,1,17:49.6,1009.08
17:51.3,478.5447005,227.9672127,68.05326938,225.4335737,454.9516873,393.7255798,-20.54,28.63,88.59,1008.53,1,1,17:50.4,1009.08
17:52.2,478.5444337,227.9708777,68.05322767,225.4211829,454.9317878,393.7126079,-20.54,28.63,88.59,1008.55,1,1,17:51.3,1009.1
17:53.3,478.545132,227.9718023,68.05319225,225.4204904,454.9315967,393.7132761,-20.54,28.63,88.59,1008.52,1,1,17:51.3,1009.08
17:54.3,478.5546751,227.9754788,68.05316108,225.425213,454.9417471,393.7202607,-20.54,28.63,88.59,1008.49,1,1,17:52.3,1009.08
17:55.2,478.5401138,227.9674135,68.05252936,225.422775,454.9329801,393.7116691,-20.54,28.63,88.59,1008.49,1,1,17:53.3,1009.07
17:56.3,478.5261017,227.9581205,68.05139378,225.425238,454.9334576,393.7100242,-20.54,28.63,88.59,1008.52,1,1,17:54.3,1009.07
17:57.2,478.5262419,227.9596126,68.05130759,225.4212666,454.9278602,393.7072644,-20.54,28.63,88.59,1008.51,1,1,17:55.3,1009.07
17:58.3,478.5410699,227.9691364,68.05148452,225.4181993,454.9277125,393.7089623,-20.54,28.63,88.59,1008.51,1,1,17:56.3,1009.09
17:59.3,478.5360991,227.9661126,68.05189824,225.4196098,454.9278958,393.7085099,-20.54,28.63,88.59,1008.54,1,1,17:56.4,1009.14
18:00.3,478.5359882,227.9652347,68.0530243,225.4251766,454.9365749,393.7156856,-20.54,28.63,88.59,1008.53,1,1,17:57.3,1009.14
18:01.3,478.5495667,227.9693184,68.05431041,225.4382403,454.9604417,393.7330553,-20.54,28.63,88.59,1008.53,1,1,17:58.3,1009.13
18:02.2,478.5434793,227.9652865,68.05503939,225.4403001,454.9604563,393.7320129,-20.54,28.63,88.59,1008.51,1,1,17:59.3,1009.07
18:03.3,478.5434652,227.9651871,68.05385963,225.4375433,454.9564114,393.7280833,-20.54,28.63,88.59,1008.53,1,1,17:59.6,1009.07
18:04.3,478.5346146,227.9652937,68.05283501,225.4202787,454.9272953,393.7081875,-20.54,28.63,88.59,1008.53,1,1,18:00.3,1009.07
18:05.2,478.5455873,227.9723689,68.05212296,225.4173361,454.9273878,393.7097718,-20.54,28.63,88.59,1008.51,1,1,18:01.3,1009.1
18:06.1,478.5457904,227.9725611,68.05242067,225.4176905,454.9276427,393.7097844,-20.54,28.63,88.59,1008.52,1,1,18:02.3,1009.1
18:07.3,478.5355768,227.9632287,68.05269785,225.4291647,454.9423096,393.7182559,-20.54,28.63,88.59,1008.52,1,1,18:03.3,1009.11
18:08.3,478.540118,227.9663888,68.05312316,225.4280241,454.9417058,393.7187917,-20.54,28.63,88.59,1008.51,1,1,18:04.3,1009.11
18:09.2,478.5399772,227.9652068,68.05325168,225.4314701,454.9468175,393.7218341,-20.54,28.63,88.59,1008.58,1,1,18:05.3,1009.11
18:10.2,478.5343521,227.9625821,68.0541484,225.4318873,454.9456019,393.7219958,-20.54,28.63,88.59,1008.53,1,1,18:06.3,1009.11
