Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
05:35.2,-8.63E-08,-2.35E-06,-2.92E-05,-0.000226496,-0.001234272,-0.004995464,-0.015428903,-0.03652874,-0.06444157,1008.65,1,1,05:35.3,1009.19
05:36.2,4.118748334,13.23557551,37.50728222,90.09873903,178.9410088,286.8856928,356.68231,312.3673295,129.1902783,1008.61,1,1,05:36.3,1009.24
05:37.2,164.8797505,55.2772874,-73.62302043,-11.28702165,220.1687749,395.5257154,371.6517189,224.2347051,79.81160075,1008.66,1,1,05:36.3,1009.24
05:38.3,168.199777,114.3103212,-58.85287587,-58.90518603,193.7434919,430.1766702,404.246909,202.3225002,45.45806197,1008.65,1,1,05:37.3,1009.2
05:39.1,162.1904111,138.7226701,-47.76478382,-77.82642438,179.5380622,443.5615379,419.8687968,194.1063318,29.78966068,1008.65,1,1,05:38.3,1009.19
05:39.8,159.1908376,149.4392879,-42.70584406,-86.14558971,173.2069053,449.4833972,426.7818278,190.4270687,22.86652479,1008.64,1,1,05:39.7,1009.22
05:40.9,157.9581361,154.2294184,-40.55113128,-89.89403394,170.4692012,452.1796159,429.7941459,188.7132327,19.82306107,1008.66,1,1,05:39.8,1009.22
05:41.8,157.4743547,156.3767657,-39.6465384,-91.58650324,169.29794,453.4184065,431.1108445,187.9213073,18.49222945,1008.65,1,1,05:40.3,1009.22
05:42.8,157.2942325,157.3399094,-39.27331353,-92.35505485,168.7955689,453.9825599,431.6761963,187.5446854,17.90567606,1008.65,1,1,05:41.3,1009.24
05:43.8,157.2252774,157.771497,-39.11671874,-92.70079601,168.5808317,454.2398965,431.9226687,187.3722924,17.64997689,1008.68,1,1,05:42.3,1009.23
05:44.9,157.2015146,157.9644499,-39.05218197,-92.85475968,168.4941759,454.3646776,432.0386579,187.3012017,17.542535,1008.7,1,1,05:43.3,1009.22
05:45.8,157.1985142,158.0523546,-39.02876555,-92.92688656,168.4594258,454.4262601,432.0916725,187.2676616,17.49497156,1008.7,1,1,05:43.4,1009.22
05:46.9,157.1993928,158.0936239,-39.01973585,-92.96198317,168.4428766,454.4536578,432.1129431,187.2483716,17.47158378,1008.72,1,1,05:44.3,1009.25
05:47.9,157.1987158,158.1127901,-39.01429637,-92.97631585,168.437828,454.4705698,432.1290489,187.245912,17.4639579,1008.71,1,1,05:45.3,1009.26
05:48.8,157.2016042,158.1221992,-39.01448796,-92.98605047,168.4336308,454.4756625,432.1304907,187.2374346,17.45691782,1008.71,1,1,05:45.4,1009.26
05:49.8,157.2000023,158.1265723,-39.01226531,-92.98902564,168.4313065,454.4776656,432.1327495,187.2361395,17.45478342,1008.71,1,1,05:46.3,1009.29
05:50.9,157.1999126,158.1281331,-39.01187788,-92.99032772,168.4306988,454.4786937,432.1335026,187.235389,17.45396086,1008.7,1,1,05:46.4,1009.29
05:51.8,157.1999458,158.1287748,-39.0120111,-92.99159488,168.4290399,454.476735,432.1306007,187.232046,17.45220933,1008.7,1,1,05:47.3,1009.24
05:52.8,157.1984181,158.1285673,-39.0109614,-92.99081744,168.4286383,454.4758868,432.1305003,187.2327136,17.45260579,1008.7,1,1,05:48.3,1009.28
05:53.9,157.1984597,158.1281339,-39.01113994,-92.9904888,168.4288965,454.4756713,432.1302109,187.2328263,17.45289601,1008.69,1,1,05:49.3,1009.27
05:54.8,157.198536,158.127891,-39.01150829,-92.9910278,168.4276073,454.4731524,432.1268581,187.2298774,17.45163011,1008.72,1,1,05:49.4,1009.27
05:55.8,157.1970648,158.1275039,-39.00982076,-92.98793995,168.4316488,454.4793836,432.1361999,187.2396753,17.45644103,1008.72,-1,1,05:50.3,1009.27
05:56.8,157.2012376,158.1252082,-39.02737296,-93.03942785,168.3006656,454.1964543,431.6476318,186.594957,16.85856097,1008.68,-1,1,05:51.3,1009.33
05:57.8,157.0685682,157.813361,-39.13313314,-92.84062201,168.5043095,454.1255759,431.4217537,186.5363227,17.01859562,1008.67,-1,1,05:52.3,1009.31
05:58.9,157.1941867,157.81593,-39.2438428,-92.87559453,168.5912425,454.1780643,431.3550061,186.4676793,17.0563761,1008.68,-1,1,05:53.3,1009.26
05:59.8,157.2498614,157.8298327,-39.28975574,-92.89777586,168.6284267,454.2089984,431.3330001,186.4395973,17.07304758,1008.65,-1,1,05:53.4,1009.26
06:00.8,157.2768201,157.8366577,-39.31253715,-92.91131175,168.6406847,454.2156677,431.3121506,186.4158221,17.07527864,1008.62,-1,1,05:54.3,1009.26
06:01.8,157.2834683,157.8381676,-39.31951006,-92.91511361,168.6425293,454.2110702,431.2969259,186.4030491,17.07562283,1008.66,-1,1,05:55.3,1009.23
06:02.8,157.2839109,157.8364705,-39.32019293,-92.91004661,168.6513801,454.219235,431.3058081,186.4153025,17.0852889,1008.68,-1,1,05:55.4,1009.23
06:03.8,157.2927411,157.8368187,-39.32656238,-92.9119217,168.6582621,454.2281895,431.310606,186.4175122,17.08808946,1008.7,-1,1,05:56.3,1009.23
06:04.5,157.2971778,157.8395097,-39.32872653,-92.91410697,168.6618804,454.23643,431.3176907,186.420842,17.08938871,1008.69,-1,1,05:57.3,1009.23
06:05.8,157.3005327,157.8422045,-39.33072755,-92.91828591,168.6604584,454.2372004,431.3157528,186.4154607,17.08600779,1008.68,-1,1,05:58.3,1009.21
06:06.9,157.2988524,157.8434578,-39.32936469,-92.91936445,168.6578131,454.2347443,431.3133758,186.4126473,17.08405388,1008.71,-1,1,05:58.4,1009.21
06:07.8,157.2971623,157.8433438,-39.3274601,-92.91647975,168.6616401,454.24112,431.322927,186.4223524,17.08866441,1008.66,-1,1,05:59.3,1009.19
06:08.8,157.3017894,157.8440972,-39.33188319,-92.92257635,168.6556773,454.2318627,431.3072674,186.4050744,17.08032157,1008.69,-1,1,05:59.4,1009.19
06:09.8,157.294035,157.8432199,-39.32563499,-92.91655679,168.6576718,454.2347094,431.3166384,186.4176689,17.08633501,1008.68,-1,1,06:00.3,1009.14
06:10.9,157.2986136,157.8424731,-39.32954339,-92.91858617,168.6582476,454.2342173,431.3128235,186.4129406,17.08464295,1008.69,-1,1,06:00.4,1009.14
06:11.8,157.2973109,157.8428458,-39.32820372,-92.91755106,168.6590745,454.2360832,431.3162097,186.4164518,17.08615006,1008.69,-1,1,06:01.3,1009.19
06:12.8,157.2988057,157.8431055,-39.32925035,-92.9183834,168.6594845,454.2369953,431.316306,186.4157182,17.08575406,1008.71,-1,1,06:02.4,1009.2
06:13.8,157.298846,157.8437202,-39.32862337,-92.91743304,168.6621133,454.2421469,431.3230047,186.4215285,17.08827644,1008.68,-1,1,06:03.3,1009.24
06:14.8,157.3018611,157.8447458,-39.33127926,-92.92165844,168.6583227,454.2370488,431.3139615,186.4108605,17.08285836,1008.71,-1,1,06:04.3,1009.22
06:15.8,157.2971398,157.8446115,-39.32708057,-92.91748435,168.6610381,454.2418462,431.3236501,186.4219106,17.0879415,1008.73,-1,1,06:04.4,1009.22
06:16.8,157.3017517,157.8451111,-39.32992797,-92.91834046,168.6653794,454.2492551,431.3300852,186.425795,17.08982348,1008.67,-1,1,06:05.3,1009.21
06:17.8,157.3048823,157.8469776,-39.33310621,-92.92539736,168.6568558,454.2374295,431.3119726,186.4058078,17.07960275,1008.72,-1,1,06:06.3,1009.19
06:18.8,157.2953676,157.8458164,-39.32516514,-92.91705764,168.661237,454.2441163,431.3276738,186.4252039,17.08884769,1008.71,-1,1,06:07.3,1009.21
06:20.0,157.3030538,157.8456075,-39.33124062,-92.92078095,168.6626747,454.2454756,431.3240282,186.4189836,17.08636893,1008.7,-1,1,06:07.4,1009.21
06:20.9,157.3017447,157.8467817,-39.33011721,-92.92181419,168.6601869,454.2429782,431.3215372,186.416214,17.08450933,1008.7,-1,1,06:08.3,1009.18
06:21.9,157.2999794,157.8463661,-39.32893293,-92.92082937,168.6597302,454.2419437,431.3214345,186.4170371,17.08494673,1008.68,1,1,06:09.3,1009.21
06:22.8,157.3004936,157.8489755,-39.31527152,-92.87293549,168.7893566,454.5225787,431.8036018,187.0536564,17.67908026,1008.7,1,1,06:10.3,1009.22
06:23.8,157.4300977,158.1608967,-39.20765319,-93.07197143,168.5816548,454.5871455,432.0233063,187.1075597,17.51659813,1008.72,1,1,06:11.3,1009.18
06:24.8,157.3012375,158.1566968,-39.09478632,-93.03371143,168.4957978,454.5345876,432.092461,187.1810836,17.48168121,1008.73,1,1,06:12.3,1009.24
06:25.8,157.2472786,158.1420635,-39.04991047,-93.01016826,168.462534,454.5088545,432.1202602,187.2147468,17.4681461,1008.7,-1,1,06:13.3,1009.2
06:26.8,157.2229746,158.1325958,-39.04504476,-93.05152858,168.3101742,454.2038726,431.6333502,186.5765233,16.85984268,1008.68,-1,1,06:14.3,1009.24
06:27.8,157.0741947,157.8156639,-39.13806547,-92.84299968,168.508833,454.12853,431.4179129,186.5327993,17.02160362,1008.67,-1,1,06:15.3,1009.24
06:28.8,157.1980347,157.8161084,-39.24731398,-92.87654069,168.5941754,454.179601,431.3527432,186.4658312,17.0580704,1008.71,-1,1,06:16.4,1009.25
06:29.8,157.2517551,157.8300941,-39.29067753,-92.89619532,168.6341165,454.217021,431.341561,186.4477357,17.07811628,1008.7,-1,1,06:17.3,1009.24
06:30.9,157.2824122,157.8385687,-39.31511124,-92.91129387,168.6494239,454.2313859,431.3283922,186.427911,17.0811231,1008.68,-1,1,06:18.3,1009.22
06:31.8,157.2916767,157.8429009,-39.32288704,-92.91777305,168.6520975,454.2321434,431.3181317,186.4161055,17.08054242,1008.7,-1,1,06:19.3,1009.23
06:32.8,157.2931564,157.8434286,-39.32412537,-92.91645957,168.6571993,454.2374025,431.3221148,186.4210745,17.08559755,1008.67,-1,1,06:20.3,1009.24
06:33.8,157.298379,157.8437132,-39.3289886,-92.92055345,168.6554425,454.2326759,431.3113294,186.4096599,17.08156442,1008.65,-1,1,06:21.3,1009.24
06:34.9,157.2947145,157.8429147,-39.32709042,-92.9196584,168.6519762,454.2254451,431.3041482,186.4054406,17.08027952,1008.66,-1,1,06:21.3,1009.25
06:35.8,157.2919973,157.8405671,-39.32560233,-92.91590385,168.6537741,454.2251414,431.3058504,186.4103534,17.08377532,1008.66,-1,1,06:22.3,1009.26
06:36.8,157.293991,157.8393951,-39.32747041,-92.91567947,168.6551812,454.225368,431.3048949,186.4099693,17.08439383,1008.71,-1,1,06:23.3,1009.28
06:37.8,157.2943972,157.8396182,-39.32653065,-92.91230662,168.6625676,454.2375725,431.3207507,186.424868,17.09157351,1008.68,-1,1,06:24.3,1009.24
06:38.8,157.302249,157.8419522,-39.33241075,-92.91948632,168.6599131,454.2355553,431.3121894,186.4117676,17.08472088,1008.66,-1,1,06:25.3,1009.28
06:39.8,157.2974432,157.8430614,-39.32894084,-92.91987822,168.6546898,454.2290167,431.3067572,186.4073727,17.08183339,1008.67,1,1,06:26.3,1009.27
06:40.9,157.2945539,157.8447673,-39.31232112,-92.86781639,168.7878684,454.5147704,431.7981615,187.054666,17.68122886,1008.7,1,1,06:27.3,1009.19
06:41.9,157.4288925,158.1571955,-39.20786612,-93.06844733,168.5831046,454.5843646,432.0210904,187.1094238,17.51920809,1008.72,1,1,06:28.3,1009.19
06:42.8,157.3017012,158.1547856,-39.09569699,-93.03224347,168.4969798,454.5335895,432.0911844,187.1816839,17.48300688,1008.7,1,1,06:28.4,1009.24
06:43.9,157.2475078,158.1410099,-39.05109713,-93.01150908,168.4588107,454.5010928,432.1100367,187.2060667,17.46457978,1008.73,-1,1,06:29.3,1009.2
06:44.9,157.2184394,158.1308417,-39.04147686,-93.04608919,168.3137974,454.2077991,431.6420221,186.5881087,16.86600942,1008.72,-1,1,06:30.3,1009.2
06:45.8,157.0790539,157.8156139,-39.14079195,-92.84200209,168.5164948,454.1404756,431.4302901,186.542873,17.02681787,1008.74,-1,1,06:31.3,1009.19
06:46.9,157.2045984,157.819635,-39.24951444,-92.87685196,168.6050699,454.2015306,431.3766248,186.4830738,17.06525098,1008.72,-1,1,06:32.3,1009.22
06:47.9,157.2625092,157.8364749,-39.29657949,-92.9049262,168.6363308,454.228385,431.3479947,186.4440677,17.07413374,1008.73,-1,1,06:33.7,1009.22
06:48.8,157.2834713,157.8443841,-39.31346723,-92.91429681,168.6512701,454.2425399,431.3414082,186.4344306,17.08165889,1008.74,-1,1,06:34.3,1009.22
06:49.8,157.2956735,157.8475591,-39.323118,-92.91896465,168.6599446,454.2514047,431.3398952,186.4307303,17.08560175,1008.72,1,1,06:34.3,1009.2
06:50.8,157.3026274,157.8528464,-39.31420892,-92.87482474,168.7925292,454.5360531,431.8206374,187.0635784,17.67998706,1008.68,1,1,06:35.3,1009.23
06:51.8,157.4341452,158.1657678,-39.20946206,-93.07938381,168.5771192,454.5874994,432.0206646,187.0981455,17.50912979,1008.69,1,1,06:36.3,1009.21
