Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult
53:05.1,154.6672804,159.0254089,-28.31990515,-90.18609255,155.9603874,444.8289028,437.2757596,191.7174993,7.115518557,1015.03,1,1
53:06.2,154.6594016,159.0224031,-28.31398909,-90.17766535,155.9648343,444.8329575,437.2870972,191.7338225,7.124228084,1015,1,1
53:07.1,154.6658035,159.021169,-28.31986496,-90.18141139,155.9634283,444.8282006,437.2764852,191.7225474,7.119779247,1015,1,1
53:08.2,154.6614813,159.020614,-28.31676869,-90.17910163,155.9621668,444.825604,437.2762733,191.7246655,7.120886377,1015.03,1,1
53:09.1,154.6614814,159.019477,-28.31641589,-90.17604643,155.9671007,444.8321796,437.2851318,191.7340727,7.125897698,1015,1,1
53:10.2,154.6663066,159.0202987,-28.3204755,-90.18077136,155.964094,444.8277761,437.2758144,191.722786,7.12042971,1015,1,1
53:11.2,154.6616369,159.0202055,-28.31699768,-90.17878991,155.9624399,444.8253904,437.2759866,191.724795,7.121177601,1014.97,1,1
53:12.2,154.6614411,159.0188597,-28.3179758,-90.17986745,155.958646,444.8174124,437.2657328,191.7162386,7.117627732,1014.98,1,1
53:13.1,154.6569038,159.0169115,-28.31492621,-90.17572214,155.9594328,444.8164235,437.2679463,191.7218478,7.120966441,1014.99,1,1
53:14.2,154.6586219,159.0155948,-28.3163761,-90.17461693,155.9621855,444.8188944,437.2702206,191.7246163,7.123013467,1015,1,1
53:15.1,154.6604593,159.0159815,-28.31738486,-90.17486388,155.9641477,444.8223215,437.2734585,191.7268096,7.124057779,1014.96,1,1
53:16.1,154.6619875,159.0166829,-28.31925055,-90.17892244,155.9585242,444.8138685,437.2611048,191.7138946,7.117639265,1014.99,1,1
53:17.2,154.6556876,159.0155461,-28.31417388,-90.17332029,155.9611578,444.8173287,437.2702887,191.7259397,7.123551375,1014.99,1,1
53:18.1,154.6603493,159.0151369,-28.3177999,-90.17490359,155.9630581,444.8194341,437.2698242,191.724102,7.1231115,1015,1,1
53:19.1,154.6605767,159.0161354,-28.31741712,-90.17499295,155.9641267,444.8224183,437.2735132,191.7267548,7.124004237,1015.01,1,1
53:20.2,154.6620468,159.0170832,-28.31800192,-90.17564516,155.96564,444.8261105,437.2771979,191.7288066,7.124627292,1015,1,1
53:21.2,154.6635124,159.018261,-28.31898075,-90.17791789,155.9641243,444.8251264,437.2746682,191.7247624,7.122228838,1015.01,1,1
53:22.2,154.6618335,159.0186791,-28.31736802,-90.17688077,155.9647524,444.8269699,437.2782025,191.7283049,7.123622601,1015.03,1,1
53:23.1,154.6633188,159.0191373,-28.31788225,-90.17643262,155.9679752,444.8328003,437.2847679,191.7335194,7.125985253,1014.97,1,1
53:24.2,154.6663513,159.0202618,-28.321221,-90.18289592,155.9597745,444.8205526,437.2662504,191.7137883,7.11619088,1015.02,1,1
53:25.1,154.6569316,159.0188125,-28.31343414,-90.1743394,155.9643436,444.8270927,437.2817512,191.7332665,7.125631408,1015,1,1
53:26.2,154.6646518,159.0184076,-28.31982623,-90.17863055,155.9644373,444.8259443,437.2748042,191.7240988,7.121838082,1015.01,1,1
53:27.3,154.6618318,159.0191432,-28.31723297,-90.17724909,155.9645348,444.8272376,437.2784675,191.7281453,7.123364393,1014.98,1,1
53:28.2,154.6631769,159.0189658,-28.3190104,-90.17987914,155.9607208,444.8206799,437.2688292,191.7185486,7.118876599,1014.98,1,1
53:29.1,154.6585102,159.0177796,-28.31587161,-90.17703998,155.9596122,444.8176937,437.2683569,191.7209131,7.120285051,1014.98,1,1
53:30.2,154.6585202,159.0162117,-28.31636001,-90.17580642,155.9603963,444.816828,437.2674315,191.7214302,7.121238552,1015.02,1,1
53:31.2,154.6588039,159.0158654,-28.31572813,-90.17268518,155.966529,444.8262833,437.2798379,191.7335465,7.12727784,1015.04,1,1
53:32.2,154.6652038,159.0178354,-28.31944977,-90.17535478,155.9708125,444.8353075,437.2869898,191.7362653,7.128094115,1014.99,1,1
53:33.2,154.6682138,159.0207018,-28.32200282,-90.1824656,155.9631906,444.8264192,437.2726812,191.7189762,7.118681298,1014.98,1,1
53:34.2,154.6600196,159.0200222,-28.31632002,-90.17943161,155.9590473,444.8197034,437.2696148,191.7195317,7.118708542,1014.97,1,1
53:35.2,154.6582264,159.0174006,-28.31602907,-90.17743038,155.958218,444.8150483,437.2650475,191.7180697,7.11903135,1015,1,1
53:36.1,154.6569976,159.0157248,-28.31490237,-90.17335288,155.9630102,444.8205972,437.2735562,191.7282635,7.124673456,1015.01,1,1
53:37.1,154.6619501,159.0162247,-28.31821559,-90.17495996,155.9660517,444.8256421,437.2767079,191.7291027,7.125192443,1015.02,1,1
53:38.2,154.663649,159.0180557,-28.31868563,-90.1763295,155.9672321,444.8298501,437.2808397,191.7308376,7.125333326,1014.99,1,1
53:39.1,154.6649776,159.0194217,-28.3199778,-90.18017314,155.9626436,444.8241443,437.2721151,191.7207339,7.119908393,1015.01,1,1
53:40.2,154.6601259,159.0190008,-28.31601067,-90.17647999,155.9639831,444.8263646,437.2785023,191.7288852,7.123694154,1014.99,1,1
53:41.1,154.6631268,159.0186138,-28.31885809,-90.17887444,155.9623455,444.8228887,437.2718074,191.7216902,7.120566705,1015,1,1
53:42.2,154.6601455,159.0182713,-28.31648523,-90.17662889,155.9629034,444.8235664,437.2748882,191.7261105,7.122707676,1014.98,1,1
53:43.1,154.6616437,159.017749,-28.31824122,-90.17828469,155.9607898,444.8192417,437.2681727,191.7196156,7.11990372,1015.02,1,1
53:44.2,154.6586802,159.0171951,-28.31524407,-90.17371629,155.96583,444.8270114,437.2806509,191.733132,7.126496949,1015.03,1,1
53:45.2,154.664977,159.0182965,-28.31939553,-90.17641188,155.9690406,444.833141,437.2841491,191.733139,7.126374303,1015.01,1,1
53:46.2,154.6665759,159.0205409,-28.32037168,-90.18025569,155.9656003,444.8303594,437.2790286,191.7257199,7.12192155,1015.02,1,1
53:47.2,154.6631854,159.0208739,-28.31750894,-90.17849974,155.9656305,444.8313574,437.2826389,191.7299693,7.123560502,1015.04,1,1
53:48.2,154.6646145,159.0209487,-28.31810238,-90.17774478,155.9690175,444.8369696,437.2889971,191.7353162,7.126141885,1015.04,1,1
53:49.2,154.6677937,159.0223544,-28.32005611,-90.18013004,155.9694877,444.8393137,437.289649,191.7335255,7.124853799,1015.02,1,1
53:50.2,154.6676771,159.0234976,-28.32009361,-90.18245652,155.9659549,444.8351273,437.2840058,191.7271445,7.12126071,1015,1,1
53:51.1,154.6643273,159.0228267,-28.31826821,-90.18207288,155.9621332,444.8283686,437.2774857,191.7226913,7.119194222,1015.02,1,1
53:52.2,154.6611822,159.0209986,-28.31600545,-90.17792308,155.9648092,444.8306078,437.2829209,191.7306289,7.123635642,1015.05,1,1
53:53.2,154.6645289,159.020753,-28.31787987,-90.17686701,155.9705466,444.8392661,437.292075,191.7383908,7.127704226,1015.03,1,1
53:54.2,154.6693775,159.022712,-28.32137421,-90.18176997,155.9684448,444.8378974,437.286592,191.7297344,7.122996517,1015,1,1
53:55.2,154.6660772,159.0233574,-28.31941021,-90.18314412,155.9625334,444.8294661,437.2776566,191.7218376,7.118705198,1015.03,1,1
53:56.2,154.6611907,159.0216228,-28.31558848,-90.17769402,155.9659653,444.8333576,437.2864581,191.7334356,7.124716749,1014.99,1,1
53:57.2,154.6659125,159.0210674,-28.32023557,-90.1820459,155.9621404,444.8257807,437.2731859,191.7196013,7.118617986,1015,1,1
53:58.1,154.6598739,159.0200064,-28.31578332,-90.17796812,155.9619464,444.8245109,437.275978,191.7255704,7.12166381,1015.02,1,1
53:59.2,154.6614372,159.0187471,-28.31687555,-90.1761732,155.9660549,444.8293964,437.2815111,191.7313481,7.125081352,1015,1,1
54:00.1,154.6647765,159.0194565,-28.31961695,-90.17946235,155.9640282,444.8265656,437.2753546,191.7237554,7.121367415,1015,1,1
54:01.2,154.6616523,159.0194469,-28.31727434,-90.17818082,155.962894,444.8250018,437.2755041,191.7250807,7.121833208,1015,1,1
54:02.1,154.6615441,159.0187134,-28.31742479,-90.17759187,155.9632078,444.824582,437.275108,191.7253377,7.122254517,1015,1,1
54:03.2,154.6616342,159.0184281,-28.31757483,-90.17737651,155.9633926,444.8244366,437.2749113,191.7254214,7.122450942,1015.01,1,1
54:04.2,154.6616975,159.0183753,-28.3174014,-90.17662125,155.9649062,444.8268177,437.2780348,191.7284417,7.123941646,1015.03,1,1
54:05.2,154.663315,159.018988,-28.31795732,-90.17630608,155.9681118,444.832747,437.2846505,191.7335935,7.126240554,1015,1,1
54:06.1,154.6663831,159.0203736,-28.32053877,-90.18081982,155.9641667,444.827854,437.2758024,191.7228011,7.120616481,1015.05,1,1
54:07.2,154.6616484,159.0205214,-28.31577718,-90.17542791,155.9696491,444.8376108,437.2920123,191.7397783,7.128407119,1014.96,1,1
54:08.2,154.6691863,159.0213466,-28.32329998,-90.18570253,155.9588489,444.8202999,437.2636197,191.709166,7.113745767,1015.04,1,1
54:09.2,154.6552765,159.0196022,-28.31152177,-90.17286883,155.9663192,444.8315769,437.2886417,191.7397191,7.12841507,1015,1,1
54:10.2,154.6675876,159.0193244,-28.32179252,-90.18059566,155.9650988,444.8280138,437.2752179,191.7225289,7.120957838,1015.01,1,1
54:11.2,154.6617501,159.0202112,-28.31688151,-90.17807215,155.9640324,444.8278483,437.2790906,191.7278297,7.122872759,1015.03,1,1
54:12.2,154.6630608,159.0197153,-28.31756572,-90.17685214,155.9676443,444.8331234,437.285153,191.733387,7.125771999,1015.03,1,1
54:13.2,154.6663025,159.0208988,-28.31962907,-90.17906827,155.9682517,444.8353511,437.2856564,191.731664,7.124630634,1015.09,1,1
54:14.2,154.6663507,159.0225181,-28.31776604,-90.17603259,155.9762135,444.8506701,437.3056437,191.7491775,7.132310544,1015.02,1,1
54:15.2,154.6754554,159.0256557,-28.32528789,-90.18732519,155.9677505,444.8402218,437.2848828,191.7231617,7.118906129,1015.01,1,1
54:16.1,154.6642749,159.0255569,-28.31717861,-90.18349143,155.9622467,444.8322907,437.2822663,191.7248231,7.119070894,1014.99,1,1
54:17.2,154.6622953,159.0223586,-28.31717012,-90.18173641,155.9601604,444.8248902,437.2742439,191.7205655,7.118260211,1015.02,1,1
54:18.1,154.6595563,159.0199701,-28.31512622,-90.17646814,155.9647622,444.8292751,437.2823935,191.7316447,7.124572916,1015.02,1,1
54:19.2,154.6645463,159.019745,-28.318921,-90.17822732,155.9667242,444.8315207,437.2819316,191.7297099,7.124098434,1015.05,1,1
54:20.1,154.6648087,159.0209248,-28.31803785,-90.17702211,155.9706306,444.8394109,437.292068,191.7383212,7.127769842,1014.99,1,1
54:21.1,154.6692855,159.0224367,-28.32234552,-90.18441143,155.9627475,444.828135,437.2737424,191.7178251,7.117484247,1015.04,1,1
54:22.2,154.6598464,159.0215146,-28.31438216,-90.17626773,155.9670438,444.8349635,437.2895616,191.7371338,7.126600677,1015.02,1,1
54:23.1,154.6674884,159.0213231,-28.32065476,-90.18071883,155.9669948,444.833923,437.2827653,191.7279051,7.122659889,1015.01,1,1
54:24.2,154.6645987,159.0220096,-28.31849572,-90.18073047,155.9641706,444.8303755,437.2800714,191.7259579,7.121318922,1014.99,1,1
54:25.2,154.6628139,159.0208935,-28.31797959,-90.1806304,155.9611387,444.8241453,437.2732125,191.7209969,7.119294137,1014.98,1,1
54:26.2,154.659731,159.0190322,-28.31646864,-90.17861719,155.9594879,444.8191639,437.2690837,191.7199138,7.119447122,1015.04,1,1
54:27.1,154.6584141,159.017484,-28.31454008,-90.17247191,155.9685439,444.8319771,437.2872234,191.739107,7.129312647,1015.04,1,1
54:28.2,154.668041,159.0194669,-28.32113984,-90.17787238,155.9710936,444.8377722,437.2878451,191.7344742,7.126807335,1015,1,1
54:29.2,154.6680325,159.0221283,-28.32124988,-90.18284037,155.9639406,444.829629,437.276712,191.7215677,7.119439338,1015.01,1,1
54:30.2,154.6613768,159.0212704,-28.31631035,-90.17886066,155.9633568,444.8283938,437.2798226,191.7275454,7.122221294,1015.05,1,1
54:31.2,154.662886,159.0202972,-28.31681379,-90.17585133,155.9702151,444.8382431,437.2918898,191.7392445,7.128334465,1015.05,1,1
54:32.2,154.669367,159.0222727,-28.32105915,-90.17997443,155.9716234,444.84248,437.2926655,191.7359278,7.126286248,1015.03,1,1
54:33.1,154.6692913,159.0243529,-28.32083635,-90.18304132,155.9676436,444.8388149,437.2875608,191.7292352,7.122136005,1015.02,1,1
54:34.2,154.6658288,159.0241246,-28.31856365,-90.1822752,155.9650057,444.8346888,437.2845132,191.7276599,7.121217061,1015.02,1,1
54:35.2,154.6641507,159.0228407,-28.31770807,-90.18061908,155.9650232,444.8331906,437.2838706,191.7287519,7.12219872,1015.06,1,1
54:36.2,154.6643354,159.022261,-28.31708173,-90.17730591,155.9712281,444.8425075,437.2961695,191.7409531,7.128357632,1015.03,1,1
54:37.2,154.6706811,159.0237915,-28.32206922,-90.18322074,155.9684219,444.8392698,437.2872022,191.728777,7.122225723,1015.04,1,1
54:38.2,154.6659801,159.024422,-28.31811547,-90.18108743,155.9678521,444.8396847,437.2909841,191.733558,7.123970412,1015.04,1,1
54:39.2,154.6673047,159.0240841,-28.31922883,-90.18143366,155.9684796,444.8402469,437.290784,191.73304,7.12389596,1014.99,1,1
54:40.1,154.6672998,159.023977,-28.3204269,-90.18494552,155.9612486,444.8281759,437.2748446,191.71803,7.116760901,1014.99,1,1
54:41.2,154.6594477,159.0214403,-28.31531586,-90.1797645,155.9596438,444.8228781,437.2737516,191.7221658,7.119429216,1015,1,1
54:42.2,154.6595518,159.0186798,-28.31600147,-90.17688263,155.9625206,444.8237675,437.2752702,191.7260731,7.122564639,1015.01,1,1
54:43.2,154.6615359,159.0181299,-28.31739882,-90.17640755,155.9650166,444.8266958,437.2779102,191.7285567,7.12420851,1015,1,1
54:44.2,154.663258,159.0186553,-28.31875122,-90.17818865,155.963941,444.8253767,437.274917,191.7247042,7.122262021,1015,1,1
54:45.2,154.6616711,159.0187097,-28.31754326,-90.17759072,155.9633314,444.8246224,437.2750362,191.7253538,7.122453975,1015.03,1,1
54:46.2,154.6616518,159.018582,-28.31686853,-90.17533024,155.9677561,444.8317572,437.2844942,191.7344268,7.126850772,1015.02,1,1
54:47.2,154.6663693,159.0199566,-28.32021905,-90.17904219,155.9673403,444.8324534,437.2818852,191.7289857,7.123905998,1015.02,1,1
54:48.1,154.6647623,159.0210953,-28.31866718,-90.17929757,155.9661864,444.8322999,437.2826455,191.7292752,7.123439828,1015.02,1,1
54:49.1,154.6645457,159.0211929,-28.31848939,-90.17935299,155.9660388,444.8323282,437.2827713,191.7292689,7.123335535,1015.04,1,1
54:50.2,154.6645445,159.0213962,-28.3179616,-90.17807606,155.9688541,444.8372496,437.2892401,191.7352168,7.126097926,1015,1,1
54:51.2,154.6675997,159.0221906,-28.32095026,-90.18284317,155.9637415,444.829627,437.2768717,191.7216098,7.119388927,1015,1,1
54:52.2,154.6612936,159.0212466,-28.31651226,-90.17955066,155.9619084,444.825987,437.2766426,191.7245624,7.120863118,1015.02,1,1
54:53.1,154.6612434,159.0195629,-28.31652881,-90.17678245,155.9656365,444.8298566,437.2820182,191.7311405,7.124753542,1015.02,1,1
54:54.2,154.6646216,159.0198892,-28.31894899,-90.17833683,155.9667333,444.8316263,437.2819734,191.7296848,7.124162062,1014.99,1,1
54:55.2,154.6646547,159.020506,-28.3194822,-90.18098098,155.9620723,444.8247611,437.2727995,191.7204552,7.119479681,1014.99,1,1
54:56.2,154.6598472,159.0192505,-28.31626674,-90.17807162,155.9609313,444.8217164,437.2723322,191.7228627,7.120898265,1015.01,1,1
54:57.2,154.6598839,159.0178098,-28.31626776,-90.17550323,155.9645783,444.8257308,437.277824,191.7293511,7.124661099,1015,1,1
54:58.1,154.6632185,159.0181534,-28.31888538,-90.17778519,155.9641886,444.8251005,437.2746284,191.7248875,7.122608076,1015.01,1,1
54:59.1,154.6617359,159.0185679,-28.31740656,-90.1767626,155.9649075,444.8269625,437.2780996,191.7284126,7.124047949,1015.02,1,1
55:00.3,154.663219,159.0189309,-28.31817949,-90.17695623,155.9667167,444.8303334,437.281437,191.7306555,7.125026783,1015.02,1,1
55:01.1,154.6647835,159.0199445,-28.31904328,-90.17839032,155.9667855,444.8316734,437.2819542,191.729662,7.124189985,1015.02,1,1
55:02.2,154.6646943,159.0207143,-28.31874666,-90.17898737,155.9663634,444.8320891,437.2824347,191.7294194,7.123708868,1015.07,1,1
55:03.1,154.6646592,159.0213889,-28.31735033,-90.17591993,155.9732992,444.8444741,437.2987174,191.7442433,7.130499713,1015.02,1,1
55:04.2,154.6723492,159.0238009,-28.32355777,-90.18458261,155.9676104,444.8376717,437.2839099,191.7251239,7.120676828,1015.04,1,1
55:05.1,154.6644286,159.0242457,-28.31701928,-90.18030427,155.9674091,444.8388219,437.290941,191.7342995,7.124409456,1014.97,1,1
55:06.2,154.667129,159.0231172,-28.32105453,-90.18568047,155.958715,444.822884,437.2680299,191.7123421,7.114459994,1015.01,1,1
55:07.1,154.6564041,159.020226,-28.31294893,-90.17609959,155.9620948,444.8254809,437.2795018,191.7299112,7.123617628,1014.99,1,1
55:08.1,154.6627263,159.0183562,-28.31873003,-90.17861656,155.962422,444.8227622,437.2717184,191.7218682,7.120974806,1014.95,1,1
55:09.1,154.6599902,159.0177646,-28.3177666,-90.17979258,155.9559306,444.8113146,437.2586999,191.7113025,7.116118383,1015,1,1
55:10.2,154.6537874,159.0151209,-28.3127505,-90.17157318,155.9622694,444.8187548,437.2733184,191.7298553,7.125843964,1015.01,1,1
55:11.1,154.6618282,159.015163,-28.31852275,-90.17408867,155.9666575,444.825098,437.2760606,191.7295328,7.126172302,1015,1,1
55:12.2,154.6636582,159.0173982,-28.31942531,-90.17722752,155.9647841,444.8247399,437.2740379,191.7251018,7.123217479,1014.98,1,1
55:13.2,154.6618108,159.0179869,-28.31834142,-90.17846201,155.9608747,444.8194427,437.2682034,191.7195891,7.120147215,1014.99,1,1
55:14.2,154.6585133,159.0169586,-28.31596055,-90.17564513,155.9616238,444.8197012,437.2709841,191.7242743,7.122628644,1014.98,1,1
55:15.1,154.6600933,159.0162644,-28.31759321,-90.17645662,155.9610916,444.8176974,437.2673162,191.7208316,7.121387215,1014.96,1,1
55:16.2,154.6586395,159.0157056,-28.31713451,-90.17682955,155.9579384,444.8118189,437.2606786,191.7156447,7.119101238,1014.96,1,1
55:17.2,154.6555271,159.0141078,-28.31528809,-90.17429988,155.9575991,444.8093795,437.2598897,191.7174902,7.120529305,1015,1,1
55:18.2,154.6557093,159.0130223,-28.31481287,-90.1705865,155.9640508,444.8184128,437.2718945,191.7298631,7.126991633,1014.98,1,1
55:19.2,154.6621372,159.0144193,-28.31966308,-90.1756847,155.9628042,444.8175129,437.2659995,191.720732,7.122398275,1014.98,1,1
55:20.2,154.6590173,159.0154148,-28.31701506,-90.17519481,155.9611732,444.8165057,437.2667385,191.721725,7.122257549,1014.98,1,1
55:21.2,154.6587694,159.015085,-28.31694583,-90.17490983,155.9612217,444.8162921,437.2666243,191.7218655,7.122403605,1015.01,1,1
55:22.2,154.6588394,159.0151903,-28.31626308,-90.17284367,155.965575,444.8235706,437.2761887,191.7308464,7.126680932,1014.99,1,1
55:23.2,154.6635204,159.0165803,-28.31981794,-90.17728329,155.9636788,444.8218683,437.2704239,191.7223951,7.122279137,1015,1,1
55:24.2,154.6603519,159.0173013,-28.31698931,-90.17585518,155.9636207,444.8231093,437.2741906,191.726489,7.1237346,1015.01,1,1
55:25.2,154.6617317,159.0174385,-28.31776226,-90.17586227,155.965496,444.826345,437.2774264,191.728815,7.124826729,1015.02,1,1
55:26.2,154.6633385,159.0184451,-28.31842519,-90.17657724,155.9670464,444.8300915,437.2811001,191.730825,7.12544546,1015,1,1
55:27.2,154.6647972,159.0195649,-28.31965124,-90.1795226,155.9641006,444.8266718,437.2753619,191.7237915,7.121641217,1015,1,1
55:28.2,154.6615369,159.0193895,-28.3172685,-90.17809959,155.9629883,444.8250039,437.2754552,191.7251819,7.122176964,1015.01,1,1
55:29.2,154.6614613,159.0186777,-28.31720348,-90.17681365,155.9647662,444.8270064,437.2782344,191.7284324,7.124034636,1015,1,1
55:30.1,154.6631126,159.0188271,-28.31862638,-90.17829588,155.9638487,444.8254776,437.2750394,191.7247034,7.122300234,1015,1,1
55:31.2,154.66158,159.0187424,-28.31750094,-90.17759558,155.9633367,444.8246565,437.2750566,191.7253879,7.122590795,1014.97,1,1
55:32.2,154.6614917,159.0181261,-28.31832985,-90.1792583,155.959232,444.8170961,437.2651961,191.716577,7.118625505,1015,1,1
55:33.2,154.6568962,159.0166035,-28.314643,-90.17400355,155.9626943,444.8211404,437.2740289,191.7280709,7.124575504,1014.98,1,1
55:34.2,154.6616473,159.0162463,-28.31878099,-90.17707429,155.9616965,444.8184792,437.2672158,191.7201892,7.121244227,1015.01,1,1
55:35.1,154.6587601,159.0164008,-28.31585156,-90.17378912,155.964963,444.8242457,437.276911,191.7304558,7.125985815,1015.01,1,1
55:36.2,154.6633738,159.0172078,-28.31907027,-90.17632331,155.9662359,444.8270151,437.2771779,191.7282265,7.124800876,1015.01,1,1
55:37.1,154.6634073,159.0186258,-28.31865863,-90.17744255,155.9655487,444.8278041,437.2780006,191.7277556,7.123955019,1014.99,1,1
55:38.1,154.6631783,159.0190483,-28.31883896,-90.17919016,155.9623198,444.8232041,437.2719712,191.7216273,7.120770639,1015.02,1,1
55:39.2,154.6599987,159.0184562,-28.3159396,-90.17529054,155.9658227,444.8285251,437.2813198,191.7321707,7.125897716,1015.05,1,1
55:40.2,154.6647425,159.0192095,-28.31856686,-90.1756406,155.971557,444.8384941,437.2910365,191.7389636,7.129097302,1015.04,1,1
55:41.2,154.6695058,159.0220213,-28.32150886,-90.18048867,155.9704506,444.8399917,437.2892564,191.7330418,7.12529588,1015.06,1,1
55:42.2,154.6677364,159.0238759,-28.3191595,-90.17985328,155.9717802,444.8450199,437.2968395,191.7391317,7.127242084,1015.07,1,1
55:43.2,154.670569,159.0253466,-28.32062158,-90.18153645,155.973513,444.8497599,437.3008164,191.7403696,7.127275834,1015.03,1,1
55:44.1,154.6719525,159.0269072,-28.32212942,-90.18626184,155.9674019,444.8417731,437.2890092,191.7271772,7.120307429,1015.04,1,1
55:45.2,154.6654973,159.0259929,-28.3173483,-90.18226022,155.9669438,444.8405365,437.2920187,191.7331431,7.123171639,1015.01,1,1
55:46.2,154.6669246,159.024479,-28.31959559,-90.18385022,155.9638353,444.8332562,437.2815657,191.7239696,7.119511103,1015.04,1,1
55:47.2,154.662508,159.0229663,-28.3160301,-90.17862209,155.9673781,444.8373303,437.2903452,191.7354361,7.125496979,1015,1,1
55:48.2,154.6672443,159.0224532,-28.32067229,-90.18300601,155.963537,444.8297741,437.2770943,191.7215914,7.119376166,1015.02,1,1
55:49.1,154.6612132,159.021476,-28.31596486,-90.17827498,155.9647601,444.8309527,437.2831101,191.7305429,7.123812479,1015.03,1,1
55:50.2,154.6643203,159.0206763,-28.3183086,-90.17819473,155.9677435,444.8344647,437.2856676,191.7325048,7.12527905,1015.03,1,1
55:51.2,154.666104,159.0215789,-28.31935596,-90.17956247,155.9679681,444.8357692,437.2860507,191.7315241,7.124559007,1015.02,1,1
55:52.2,154.6660315,159.0222094,-28.31934521,-90.18076873,155.9661642,444.8337038,437.2832699,191.7283205,7.122724598,1015.03,1,1
55:53.2,154.6643753,159.0220395,-28.31792718,-90.17927027,155.967093,444.8352233,437.2864528,191.7320564,7.124477662,1015.01,1,1
55:54.2,154.6658772,159.0219726,-28.31954644,-90.18128606,155.9647554,444.8311526,437.2800041,191.7254092,7.121399102,1015,1,1
55:55.2,154.6627696,159.0212451,-28.31767084,-90.18016227,155.9625307,444.8267946,437.2765492,191.7239558,7.120862331,1014.98,1,1
55:56.2,154.6611614,159.0195821,-28.31744427,-90.17965047,155.9598529,444.8202856,437.2693123,191.7191521,7.119207539,1015.01,1,1
55:57.2,154.6582375,159.0177708,-28.3150933,-90.17481506,155.9640785,444.8249614,437.2778633,191.73007,7.125128608,1014.99,1,1
55:58.2,154.6630909,159.0176495,-28.31922842,-90.17808079,155.9630104,444.8224418,437.2711568,191.7221001,7.121677863,1015.03,1,1
55:59.2,154.6601947,159.0179589,-28.316011,-90.17419673,155.9676515,444.8306942,437.2841223,191.7353276,7.127764096,1015,1,1
56:00.2,154.6663084,159.0191125,-28.32095276,-90.17979053,155.9649216,444.8272166,437.2750101,191.7233071,7.121805517,1015,1,1
56:01.2,154.6616189,159.0195421,-28.31730202,-90.17822031,155.9629999,444.8251204,437.2754955,191.7251428,7.122232895,1015,1,1
56:02.2,154.6613997,159.0186247,-28.31743351,-90.17747616,155.9633544,444.8245863,437.2750257,191.7254723,7.122741047,1014.98,1,1
