Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
16:15.1,-2.66E-06,-6.86E-05,-0.000831961,-0.006319577,-0.03347808,-0.129896661,-0.374430532,-0.781446477,-1.035469694,1014.78,1,1,16:15.5,1015.34
16:16.1,16.07994522,16.61464356,29.00214592,76.04850797,170.8432976,289.7210923,363.4111541,312.9491373,123.7479644,1014.84,1,1,16:16.5,1015.3
16:17.1,159.8534234,49.72775894,-77.03340112,-16.60405534,211.9142552,390.1715906,372.9047119,227.3080287,78.93419925,1014.77,1,1,16:17.5,1015.3
16:18.1,163.651845,109.9245133,-60.60386518,-62.16606105,186.2286547,422.9079141,402.4406653,204.0714212,45.61605421,1014.74,-1,1,16:18.5,1015.26
16:19.1,157.3320579,133.834949,-50.14538573,-81.84470415,170.2534628,433.0821882,414.9495915,194.9431983,31.16744236,1014.79,-1,1,16:19.4,1015.3
16:20.1,153.6536894,144.168522,-45.03664194,-89.70529312,164.013855,438.1278606,420.6907552,190.9771146,24.88466743,1014.78,-1,1,16:20.5,1015.29
16:21.1,153.4562241,149.4966479,-42.95813127,-93.45233555,161.800828,441.5269846,424.0032661,189.0669366,21.56230194,1014.8,-1,1,16:21.5,1015.33
16:22.1,152.6020599,151.4379333,-41.84361956,-94.69582224,160.9757597,442.866586,425.2237081,187.98736,19.66569086,1014.79,-1,1,16:22.4,1015.3
16:23.1,152.2571891,153.0360324,-40.90595843,-96.08445925,158.6196665,441.6858027,425.4971382,188.6007606,20.02866407,1014.8,1,1,16:23.5,1015.3
16:24.1,152.9896574,152.9749151,-41.69384477,-96.70430247,159.0715366,443.0223624,426.665643,188.9997976,20.05690378,1014.79,1,1,16:24.5,1015.31
16:25.1,152.9816666,153.4070675,-41.45662497,-96.98906306,158.7285033,443.1296026,427.0060867,189.0283532,19.76715569,1014.74,1,1,16:25.5,1015.34
16:26.1,152.7911996,153.4667753,-41.27565864,-96.99544429,158.5618088,443.0787618,427.1195241,189.079618,19.66318854,1014.81,1,1,16:26.5,1015.32
16:27.0,152.6982953,153.4769592,-41.19112699,-96.97843104,158.503486,443.0689534,427.1947271,189.1359191,19.63535631,1014.83,-1,1,16:27.5,1015.31
