Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
24:15.9,9.20E-08,1.61E-06,1.47E-05,7.68E-05,0.000190504,-0.000404491,-0.006297472,-0.033227899,-0.116719938,1008.15,1,1,24:15.8,1008.7
24:16.9,-1.181029669,2.614399259,17.62574835,58.14910197,137.475193,246.3065297,331.3678429,310.6069626,144.9212016,1008.19,1,1,24:16.8,1008.7
24:17.9,161.0579007,52.7890462,-89.88859488,-47.7855751,173.418577,356.1447126,351.3039543,223.6462163,91.85315955,1008.15,1,1,24:17.8,1008.69
24:18.9,161.5902932,111.7927915,-72.70667104,-94.67713295,145.0826594,389.6060521,385.2140867,203.0873328,56.66842987,1008.17,1,1,24:18.8,1008.7
24:19.9,154.3924485,135.9075883,-60.64473634,-113.1009672,130.1437545,402.3890329,401.3520765,195.5334372,40.70928519,1008.15,1,1,24:19.9,1008.7
24:21.0,150.8842238,146.4790346,-55.16994445,-121.2010475,123.4911364,408.0404273,408.4809422,192.1323457,33.65037938,1008.16,1,1,24:20.8,1008.67
24:21.9,149.4208883,151.2091209,-52.82498906,-124.8520389,120.6108718,410.6241414,411.6013954,190.5506271,30.54831509,1008.16,1,1,24:21.8,1008.64
24:22.9,148.8386527,153.332502,-51.83889277,-126.507324,119.3722933,411.8099056,412.9583694,189.8056952,29.18493417,1008.12,1,1,24:22.9,1008.68
24:24.0,148.6101875,154.2857421,-51.42634879,-127.2596595,118.8349824,412.3436737,413.53551,189.4451379,28.58112737,1008.12,1,1,24:23.8,1008.69
24:24.9,148.5163277,154.7112781,-51.2499545,-127.5946027,118.6062723,412.5881845,413.7906386,189.2857817,28.32116516,1008.15,1,1,24:24.8,1008.67
24:25.9,148.4837742,154.9008105,-51.17855846,-127.7440703,118.5146446,412.7079452,413.9098563,189.2197928,28.21202654,1008.16,1,1,24:25.8,1008.67
24:26.9,148.4770753,154.987305,-51.15244424,-127.815029,118.4762815,412.7649885,413.9611179,189.1854386,28.16225779,1008.13,1,1,24:26.9,1008.66
24:27.9,148.4747122,155.027292,-51.14181851,-127.8502888,118.4541465,412.7830846,413.9731941,189.1589741,28.13482754,1008.16,1,1,24:27.8,1008.72
24:28.9,148.4686512,155.0441572,-51.13269467,-127.8600337,118.4494429,412.7985304,413.9917856,189.1625932,28.13040672,1008.18,1,1,24:28.9,1008.7
24:30.0,148.472974,155.0522626,-51.13359941,-127.8671725,118.4506751,412.8107948,414.0020431,189.1630405,28.12815187,1008.19,1,1,24:29.8,1008.73
24:30.9,148.4762036,155.0580235,-51.13430199,-127.8724263,118.45085,412.8182842,414.0080562,189.1623545,28.12593815,1008.19,1,1,24:30.8,1008.74
24:31.9,148.4776059,155.0617001,-51.13437382,-127.8760139,118.4497074,412.8212332,414.010018,189.1602818,28.12357937,1008.17,1,1,24:31.8,1008.73
24:32.9,148.4773445,155.063482,-51.13418132,-127.8788649,118.445879,412.8174583,414.0047145,189.1536004,28.1196254,1008.18,1,1,24:32.8,1008.69
24:33.9,148.4740605,155.0633313,-51.13157366,-127.876758,118.4462441,412.8182419,414.0079648,189.1579409,28.12160959,1008.19,1,1,24:33.9,1008.78
24:34.9,148.4756119,155.0631482,-51.13257908,-127.8765394,118.4483803,412.8213411,414.0109371,189.1603248,28.12294842,1008.18,1,1,24:34.8,1008.73
24:35.9,148.4772764,155.0638749,-51.13384112,-127.878481,118.4471924,412.8201413,414.008068,189.1563926,28.12087532,1008.21,1,1,24:35.9,1008.77
24:36.9,148.475726,155.0642385,-51.13186944,-127.8759763,118.4508252,412.8267785,414.0178757,189.1659517,28.12521538,1008.17,1,1,24:36.8,1008.77
24:37.9,148.4802846,155.0652314,-51.13592998,-127.8815302,118.4461569,412.8200373,414.0055647,189.1516264,28.1181456,1008.23,1,1,24:37.9,1008.7
24:38.9,148.4740971,155.0651655,-51.12990466,-127.8746268,118.4526856,412.831316,414.0248648,189.1723258,28.12775953,1008.19,1,1,24:38.8,1008.75
24:39.9,148.4832805,155.0663883,-51.13736848,-127.882263,118.449581,412.8270274,414.0124782,189.1559573,28.11985157,1008.16,1,1,24:39.8,1008.74
24:40.9,148.4770639,155.0668666,-51.13325633,-127.8822569,118.4427138,412.816978,414.0035302,189.1494025,28.11616567,1008.2,1,1,24:40.9,1008.71
24:41.9,148.4721362,155.0643921,-51.12940028,-127.8755006,118.4479514,412.8228573,414.0150842,189.1642587,28.12405641,1008.23,1,1,24:41.8,1008.7
24:42.9,148.4786459,155.0645421,-51.13352509,-127.876033,118.4546492,412.8332971,414.0243042,189.1705661,28.12743788,1008.2,1,1,24:42.8,1008.72
24:43.9,148.4835324,155.0673124,-51.1370303,-127.8822975,118.4507061,412.8299792,414.0161102,189.1586286,28.12080866,1008.21,1,1,24:43.8,1008.76
24:44.9,148.4786144,155.0680669,-51.13288884,-127.8802394,118.449973,412.8304345,414.020035,189.1633961,28.12242902,1008.22,1,1,24:44.9,1008.74
24:45.9,148.479917,155.0678713,-51.13371088,-127.8799776,118.4519773,412.8334776,414.0231004,189.16584,28.12370393,1008.18,1,1,24:45.8,1008.75
24:46.9,148.481482,155.0683956,-51.13566045,-127.8839048,118.4464639,412.8249389,414.0106269,189.1529695,28.11740241,1008.15,1,1,24:46.8,1008.71
24:48.1,148.4751209,155.0667599,-51.13209707,-127.8822194,118.4405782,412.8137008,414.0004826,189.1471311,28.11496154,1008.17,1,1,24:47.9,1008.75
24:48.9,148.4704411,155.0633063,-51.1291786,-127.8761557,118.4435035,412.8142642,414.005031,189.156262,28.1206183,1008.17,1,1,24:48.8,1008.71
24:49.9,148.4739149,155.0618267,-51.13221783,-127.8762975,118.4455402,412.8150458,414.0038946,189.1553917,28.12113882,1008.18,1,1,24:49.8,1008.72
24:50.9,148.4742733,155.0619939,-51.13217792,-127.8757429,118.4470801,412.817582,414.0070545,189.1583084,28.12256318,1008.16,1,1,24:50.8,1008.73
24:51.9,148.475818,155.062377,-51.13368497,-127.8781135,118.4445349,412.8137591,414.0008599,189.1515158,28.11922118,1008.18,1,1,24:51.8,1008.75
24:52.9,148.4726932,155.0620362,-51.13097656,-127.8751338,118.446478,412.8168186,414.0071664,189.1589668,28.12276642,1008.16,1,1,24:52.8,1008.74
24:53.9,148.4757461,155.062026,-51.13374201,-127.8778282,118.4446748,412.8135543,414.0006786,189.1516458,28.11942221,1008.14,1,1,24:53.8,1008.76
24:54.9,148.4726635,155.0616131,-51.13201983,-127.8776733,118.440848,412.8069699,413.9942261,189.1470778,28.11726009,1008.2,1,1,24:54.9,1008.72
24:55.9,148.4695695,155.0601466,-51.12874591,-127.8709348,118.4491937,412.8190233,414.0125602,189.1669291,28.12725563,1008.2,1,1,24:55.8,1008.72
24:56.9,148.4791123,155.0618205,-51.13538378,-127.8760851,118.4518588,412.8246393,414.0130263,189.1624052,28.12491772,1008.2,1,1,24:56.8,1008.76
24:57.9,148.4792072,155.0646539,-51.13457976,-127.8783235,118.4504976,412.8262174,414.0146613,189.161462,28.12323171,1008.19,1,1,24:57.8,1008.74
24:58.9,148.4788011,155.0657088,-51.13421063,-127.8798316,118.4483287,412.8243471,414.012236,189.1581561,28.12106545,1008.15,1,1,24:58.8,1008.76
24:59.9,148.4769755,155.0653867,-51.13389213,-127.8817945,118.4419725,412.8137514,413.999505,189.1469135,28.11567045,1008.2,1,1,24:59.8,1008.77
25:01.0,148.4707342,155.0632839,-51.12868896,-127.8740026,118.4480312,412.8214957,414.014449,189.1652804,28.12506258,1008.19,1,1,25:00.8,1008.72
25:01.9,148.4786742,155.0634105,-51.1348362,-127.8780147,118.4494213,412.8230716,414.0109182,189.1589189,28.12243896,1008.17,1,1,25:01.8,1008.74
25:02.9,148.477326,155.0646222,-51.13390633,-127.8797911,118.4454379,412.8181845,414.0052879,189.1531367,28.11910718,1008.19,1,1,25:02.8,1008.78
25:03.9,148.4740076,155.0638674,-51.1311925,-127.8764657,118.4474974,412.8209903,414.0114116,189.1607477,28.12285994,1008.18,1,1,25:03.9,1008.74
25:04.9,148.4771177,155.0637809,-51.13378828,-127.8783879,118.4472168,412.8200959,414.0080353,189.156451,28.12101541,1008.19,1,1,25:04.8,1008.77
25:05.9,148.4756758,155.0640466,-51.13238466,-127.8772538,118.4480304,412.8218836,414.0114044,189.1600166,28.12255504,1008.2,1,1,25:05.8,1008.76
25:06.9,148.4771867,155.0643476,-51.13319643,-127.8774018,118.4498844,412.8252243,414.0146954,189.1622753,28.12357783,1008.18,1,1,25:06.8,1008.75
25:07.9,148.4787315,155.0651911,-51.13456563,-127.8801381,118.4471147,412.8216621,414.0087684,189.1553233,28.11995904,1008.17,1,1,25:07.8,1008.77
25:08.9,148.4755001,155.0648246,-51.13249397,-127.879286,118.4446529,412.8174879,414.0055655,189.1537662,28.11917596,1008.19,1,1,25:08.9,1008.71
25:09.9,148.473895,155.0636048,-51.13120075,-127.8762478,118.4475848,412.8208372,414.0112889,189.1608491,28.12301608,1008.2,1,1,25:09.8,1008.72
25:10.9,148.4771728,155.0638251,-51.13335121,-127.8769896,118.4501444,412.8249386,414.014389,189.1624489,28.12390614,1008.15,1,1,25:10.9,1008.74
25:11.9,148.4787529,155.0647656,-51.13541444,-127.8819621,118.4429719,412.8142243,413.998982,189.1464366,28.11591573,1008.19,1,1,25:11.8,1008.75
25:12.9,148.4708705,155.0632937,-51.12902156,-127.8747392,118.4466509,412.8191218,414.0112268,189.1622611,28.12369482,1008.18,1,1,25:12.8,1008.73
25:13.9,148.4770834,155.0628165,-51.134067,-127.8776232,118.4476926,412.819564,414.0074731,189.1567792,28.12162536,1008.19,1,1,25:13.9,1008.76
25:14.9,148.4757986,155.0636531,-51.13259598,-127.8769542,118.4482959,412.821687,414.0111279,189.1601378,28.12285563,1008.22,1,1,25:14.8,1008.67
25:15.9,148.4772765,155.0643107,-51.13280822,-127.8759403,118.4528705,412.8300248,414.0209902,189.1683022,28.12653639,1008.2,1,1,25:15.9,1008.72
25:16.9,148.4819141,155.0662975,-51.13614965,-127.8808457,118.4506569,412.8286475,414.0155913,189.1596594,28.12176313,1008.21,1,1,25:16.8,1008.76
25:17.9,148.4786575,155.0672631,-51.13318571,-127.8796017,118.4504366,412.8300133,414.0195297,189.1636826,28.12305081,1008.19,1,1,25:17.8,1008.76
25:18.9,148.4799467,155.0672933,-51.13462986,-127.8816735,118.4479527,412.8259712,414.0132053,189.1570272,28.11986576,1008.19,1,1,25:18.9,1008.77
25:19.9,148.4768241,155.0666984,-51.13247152,-127.8799352,118.4471141,412.8240904,414.013007,189.1585368,28.12068652,1008.16,1,1,25:19.8,1008.75
25:20.9,148.4767567,155.0655197,-51.13348856,-127.8811582,118.4432998,412.8162232,414.0028078,189.1499066,28.11706664,1008.18,1,1,25:20.8,1008.75
25:21.9,148.4722278,155.0636984,-51.13017283,-127.8763942,118.4454851,412.8177082,414.0082678,189.1584818,28.1217722,1008.19,1,1,25:21.8,1008.76
25:22.9,148.4755027,155.0629302,-51.13262334,-127.8763562,118.4485326,412.82126,414.0107887,189.160411,28.12325844,1008.21,1,1,25:22.9,1008.76
25:23.9,148.4773324,155.0639726,-51.13319234,-127.8763996,118.4516228,412.8274519,414.0175898,189.1653974,28.12534564,1008.21,1,1,25:23.9,1008.75
25:24.9,148.4804071,155.0657231,-51.13496488,-127.8790424,118.4518687,412.8299674,414.0184813,189.1635135,28.12382385,1008.2,1,1,25:24.8,1008.7
25:25.9,148.4802417,155.0670829,-51.13466758,-127.880815,118.4496605,412.8282964,414.0161586,189.1600775,28.12152758,1008.19,1,1,25:25.8,1008.74
25:26.9,148.4784447,155.0670742,-51.13357136,-127.8808686,118.4475315,412.8250838,414.0131294,189.1577572,28.1202711,1008.17,1,1,25:26.9,1008.72
25:27.9,148.4767665,155.0660893,-51.13309043,-127.8808855,118.4444866,412.8189445,414.006312,189.1527341,28.11819135,1008.15,1,1,25:27.8,1008.73
25:28.9,148.4736635,155.0642021,-51.13180797,-127.8795691,118.4413838,412.8115439,413.9989976,189.1486522,28.11691623,1008.17,1,1,25:28.9,1008.76
25:29.9,148.4707111,155.0618605,-51.12983373,-127.8750326,118.4444029,412.8135201,414.0040701,189.1567395,28.12171119,1008.19,1,1,25:29.8,1008.71
25:30.9,148.4741281,155.061316,-51.13207948,-127.8744654,118.448862,412.8196157,414.0098528,189.1615873,28.12453482,1008.2,1,1,25:30.8,1008.72
25:31.9,148.477496,155.0628612,-51.13388274,-127.8762564,118.450803,412.8244564,414.0137053,189.1627454,28.12464404,1008.2,1,1,25:31.9,1008.72
25:32.9,148.4789754,155.0646792,-51.13443898,-127.8783127,118.4504301,412.8262266,414.0147249,189.1615025,28.12330171,1008.22,1,1,25:32.8,1008.72
25:34.0,148.4787934,155.0659205,-51.13346657,-127.8778334,118.4526436,412.8316968,414.0218638,189.1671336,28.12539475,1008.16,1,1,25:33.9,1008.72
25:34.9,148.4816507,155.0670055,-51.13669694,-127.8842484,118.4443806,412.8194056,414.0033793,189.1474358,28.11558338,1008.14,1,1,25:34.8,1008.74
25:35.9,148.4721067,155.0650583,-51.13061174,-127.8803224,118.4389415,412.808837,413.9963998,189.1460303,28.11521336,1008.18,1,1,25:35.8,1008.73
25:36.9,148.4689691,155.0614031,-51.12844799,-127.8732968,118.4454417,412.8148718,414.0071087,189.160587,28.12364111,1008.2,1,1,25:36.8,1008.72
25:37.9,148.475703,155.0613492,-51.133022,-127.8744087,118.4508876,412.8228219,414.012962,189.1639286,28.12575657,1008.19,1,1,25:37.8,1008.76
25:38.9,148.4790957,155.0636575,-51.135075,-127.8782403,118.449548,412.8232812,414.010904,189.1588155,28.1225304,1008.2,1,1,25:38.9,1008.75
25:39.9,148.4773396,155.064852,-51.13316768,-127.8778035,118.4497507,412.8255389,414.0149227,189.1621184,28.12343606,1008.18,1,1,25:39.8,1008.78
25:41.0,148.4786374,155.0653404,-51.13447582,-127.8802362,118.4470415,412.82175,414.0088669,189.155313,28.11997503,1008.22,1,1,25:40.8,1008.74
