Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
28:30.3,-1.19E-06,-2.95E-05,-0.000335822,-0.002325018,-0.010688931,-0.032388139,-0.051861988,0.054442778,0.655601686,1014.87,1,1,28:30.5,1015.45
28:31.2,12.12022521,13.15085462,29.40926424,80.65036793,175.9805165,291.3329727,361.4325659,310.9889108,124.3808829,1014.77,1,1,28:31.5,1015.42
28:32.1,168.2691895,54.50454111,-77.93289489,-18.53675157,214.7473788,397.1003019,377.4971977,225.7196446,74.97271302,1014.82,1,1,28:32.5,1015.46
28:33.2,170.193093,112.0763295,-62.33234819,-64.65418717,187.9823889,430.3476856,410.038549,205.0269037,40.96455718,1014.81,1,1,28:33.5,1015.47
28:34.2,163.6833845,135.7998737,-50.962947,-82.90388451,173.683077,443.1193114,425.6035504,197.3384103,25.46581132,1014.78,1,1,28:34.6,1015.44
28:35.2,160.4653419,146.2123102,-45.780128,-90.92898127,167.3038782,448.7628513,432.4850519,193.8844254,18.61003023,1014.78,1,1,28:35.5,1015.42
28:36.2,159.1281243,150.8679768,-43.56361199,-94.54325317,164.5440285,451.3382196,435.493167,192.2805593,15.59876959,1014.79,1,1,28:36.5,1015.39
28:37.2,158.5999976,152.9560497,-42.6331791,-96.17873842,163.3608567,452.5214817,436.8043316,191.5320033,14.27875003,1014.83,1,1,28:37.4,1015.43
28:38.2,158.3974717,153.8936317,-42.24486507,-96.91765568,162.859571,453.0731878,437.3853549,191.1919349,13.70450423,1014.85,1,1,28:38.4,1015.41
28:39.2,158.3267206,154.3163525,-42.08695464,-97.25575641,162.6466347,453.329985,437.6392984,191.030818,13.45108732,1014.79,1,1,28:39.5,1015.4
28:40.2,158.3014773,154.5075415,-42.02296449,-97.4149659,162.5449847,453.4317361,437.7286355,190.9344816,13.32905712,1014.8,1,1,28:40.5,1015.42
28:41.5,158.2819286,154.5907626,-41.9883832,-97.47786148,162.5040315,453.4803788,437.7779529,190.9066108,13.28383686,1014.8,1,1,28:41.5,1015.39
28:42.1,158.2801538,154.6263627,-41.97891468,-97.50762237,162.4888664,453.5034461,437.7966477,190.8903809,13.26361235,1014.85,1,1,28:42.5,1015.39
28:43.2,158.2797066,154.6430953,-41.97356507,-97.51784781,162.4893457,453.5261238,437.8209237,190.8979024,13.26172274,1014.77,1,1,28:43.5,1015.45
