Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
30:50.3,-9.01E-08,-3.15E-06,-4.28E-05,-0.000353888,-0.002040399,-0.00876531,-0.029046338,-0.075494185,-0.154285078,1008.38,1,1,30:50.3,1009.04
30:51.8,1.644489734,7.605340303,26.52046122,72.28921356,155.3617673,262.2033935,338.0766668,305.8137721,134.9379085,1008.36,1,1,30:51.3,1009.01
30:52.8,158.9756957,54.03259473,-78.82457899,-29.4723091,191.3293981,368.4998941,356.5699314,221.316894,83.96862029,1008.39,1,1,30:52.4,1008.98
30:53.8,159.6827927,111.2273693,-62.29719495,-74.95521566,163.9517281,400.9958868,389.419111,201.3672322,49.89130082,1008.36,1,1,30:53.3,1009.01
30:54.9,152.7330868,134.6141241,-50.62308521,-92.83364271,149.4704987,413.3905052,405.0471401,194.0176967,34.40933514,1008.42,1,1,30:54.3,1009.01
30:55.8,149.3264511,144.8667278,-45.30844487,-100.6810805,143.0292644,418.8874638,411.9851665,190.7454325,27.57686622,1008.37,1,1,30:55.4,1009.02
30:56.8,147.920183,149.4557647,-43.04489577,-104.2326754,140.2312907,421.3861635,414.9925733,189.1874591,24.5571984,1008.39,1,1,30:56.3,1009.04
30:57.8,147.3465818,151.5158005,-42.08118401,-105.8334139,139.0294901,422.5368135,416.3156515,188.4745913,23.23889548,1008.39,1,1,30:57.4,1008.99
30:58.8,147.1279303,152.4396601,-41.68259772,-106.5610345,138.5154227,423.0650085,416.8872157,188.1354631,22.65878625,1008.41,1,1,30:58.3,1009.03
30:59.8,147.0432502,152.8549427,-41.51502223,-106.8889719,138.2976006,423.3114461,417.1421127,187.9834708,22.407176,1008.36,1,1,30:59.3,1009
31:00.8,147.0145855,153.0416145,-41.44894893,-107.0431186,138.1968394,423.4117017,417.2342074,187.8934361,22.28770999,1008.36,1,1,31:00.4,1009.02
31:01.8,146.9953194,153.1233804,-41.41494494,-107.1058963,138.154581,423.45732,417.280337,187.8631538,22.24103859,1008.39,1,1,31:01.4,1009.02
31:02.9,146.9914469,153.1584193,-41.40322982,-107.1322778,138.1430015,423.4862433,417.3087065,187.8571409,22.22541651,1008.34,1,1,31:02.4,1009.04
31:03.9,146.9952116,153.1753141,-41.40327458,-107.1516408,138.1302079,423.4871676,417.3013483,187.8327302,22.20815733,1008.39,1,1,31:03.4,1009.04
31:05.2,146.9872833,153.1817696,-41.39475617,-107.1502476,138.1321645,423.4995091,417.3207239,187.8480227,22.2130871,1008.42,1,1,31:04.3,1009.03
31:05.8,146.9950633,153.1855646,-41.3990078,-107.1544034,138.1378587,423.5130199,417.3317566,187.8520609,22.21421675,1008.42,1,1,31:05.5,1008.99
31:06.8,147.0000128,153.1905463,-41.40130957,-107.1603304,138.1373969,423.5182948,417.3342028,187.848197,22.21070423,1008.36,1,1,31:06.4,1009.02
31:07.8,146.9996384,153.1932485,-41.40168618,-107.166767,138.1272262,423.5053964,417.3167796,187.8292,22.2004046,1008.37,1,1,31:07.3,1009.01
31:08.8,146.9899123,153.1914786,-41.3947509,-107.1608214,138.1260249,423.502146,417.3194515,187.8367355,22.20423354,1008.38,1,1,31:08.3,1009.01
31:09.8,146.9914591,153.189211,-41.39639243,-107.1589622,138.129193,423.5040924,417.3212006,187.8398067,22.20682955,1008.39,1,1,31:09.4,1009.02
31:10.8,146.9934471,153.1892448,-41.39762246,-107.1589523,138.1314133,423.5073551,417.3241713,187.842082,22.20812938,1008.35,1,1,31:10.4,1008.99
31:11.8,146.9950558,153.189795,-41.39959379,-107.1629013,138.1259079,423.4988322,417.3116975,187.8292017,22.20182469,1008.36,1,1,31:11.4,1009.04
31:12.8,146.9887585,153.1884476,-41.39505151,-107.1585722,138.1257352,423.4973714,417.3144043,187.8352968,22.20498486,1008.38,1,1,31:12.4,1008.99
31:13.8,146.9903376,153.1870989,-41.39618322,-107.15671,138.1298969,423.5022122,417.3198789,187.8410987,22.20845984,1008.37,1,1,31:13.4,1009.01
31:14.8,146.99371,153.1878443,-41.3987037,-107.1593122,138.1293255,423.5018091,417.3169074,187.8364979,22.206173,1008.4,1,1,31:14.4,1009.02
31:15.8,146.9922075,153.1885595,-41.3966522,-107.1570859,138.1327997,423.5086404,417.3269121,187.8459438,22.21030785,1008.37,1,1,31:15.4,1009.01
31:16.8,146.9967287,153.1897571,-41.40038827,-107.1620765,138.1294658,423.5044074,417.3179119,187.8345686,22.20454422,1008.42,1,1,31:16.7,1008.95
31:17.8,146.9920616,153.1902031,-41.39558203,-107.1569266,138.134832,423.5143384,417.3342752,187.8514381,22.21216975,1008.36,1,1,31:17.4,1008.95
31:18.9,146.9996141,153.1913567,-41.40231399,-107.1653037,138.1282464,423.5044192,417.3155969,187.8297424,22.20163519,1008.4,1,1,31:18.3,1009.01
31:20.3,146.9903149,153.1909532,-41.39452298,-107.1583024,138.1308963,423.5091517,417.3284988,187.8458517,22.20903212,1008.36,1,1,31:19.3,1009.02
31:20.9,146.9962938,153.1903149,-41.40015798,-107.1631933,138.1275397,423.502267,417.3151975,187.8314237,22.20268577,1008.36,1,1,31:20.4,1009.03
31:22.3,146.990275,153.189542,-41.39586538,-107.1600653,138.1257559,423.4987593,417.3149774,187.8342842,22.20412249,1008.35,1,1,31:21.3,1009.03
31:22.9,146.9901785,153.1876845,-41.39660257,-107.159311,138.1251773,423.4953155,417.3107397,187.8319017,22.20378573,1008.35,1,1,31:21.4,1009.02
31:23.8,146.9888544,153.186447,-41.39597358,-107.1577247,138.1253336,423.4938833,417.3100135,187.8329409,22.20481817,1008.41,1,1,31:22.4,1009
31:24.8,146.989093,153.185991,-41.39487634,-107.1530731,138.134412,423.5080754,417.3287216,187.8511193,22.21379404,1008.43,1,1,31:23.3,1009
31:26.2,146.9986487,153.1889177,-41.40067044,-107.1577708,138.1393733,423.5191888,417.3362723,187.8522024,22.21358378,1008.41,1,1,31:24.3,1008.99
31:26.8,147.0016801,153.1931055,-41.4021328,-107.1637664,138.1354764,423.5182423,417.3322589,187.8435005,22.20769821,1008.41,1,1,31:25.3,1009
31:27.8,146.9980415,153.1945235,-41.39900052,-107.1635598,138.1333958,423.517408,417.3334113,187.8444118,22.20718442,1008.4,1,1,31:26.4,1008.98
31:28.8,146.9976745,153.1943465,-41.39903989,-107.1641065,138.1318607,423.5148685,417.3302463,187.8414984,22.20577204,1008.38,1,1,31:27.4,1008.98
31:29.8,146.9960651,153.1936735,-41.39851266,-107.1643774,138.1286957,423.5089134,417.323588,187.8363601,22.20352087,1008.41,1,1,31:27.5,1009.01
31:30.8,146.9930106,153.192264,-41.39595103,-107.1598466,138.1326643,423.513798,417.332414,187.8471572,22.2091716,1008.38,1,1,31:28.4,1009.01
31:31.8,146.9977839,153.1922471,-41.4002344,-107.1639071,138.1300526,423.5089262,417.3226172,187.83615,22.20420032,1008.37,1,1,31:29.5,1008.99
31:32.9,146.9932143,153.1917516,-41.39718315,-107.1623389,138.1271893,423.5039291,417.3193445,187.8352692,22.20377447,1008.36,1,1,31:29.5,1008.99
31:33.8,146.9915446,153.1898788,-41.39674439,-107.1609356,138.1260426,423.4996974,417.3151801,187.8335528,22.20367226,1008.36,1,1,31:30.4,1008.99
31:34.8,146.9901673,153.1882729,-41.3961919,-107.1590538,138.1263571,423.4980546,417.3142543,187.8347201,22.20491555,1008.34,1,1,31:31.9,1008.99
31:35.8,146.9903217,153.1871022,-41.39712306,-107.1595841,138.124096,423.4926185,417.3071667,187.8290744,22.2027803,1008.32,1,1,31:32.3,1008.98
31:36.8,146.9873154,153.1854726,-41.39582466,-107.1584772,138.1209063,423.4853672,417.2999762,187.8249028,22.20136972,1008.31,1,1,31:33.5,1008.98
31:37.8,146.9842803,153.1830072,-41.39452932,-107.1559905,138.1195746,423.4800528,417.2954791,187.8240191,22.20189762,1008.39,1,1,31:33.5,1008.95
31:38.8,146.9830796,153.1813514,-41.39224501,-107.1483327,138.1316495,423.4976243,417.3198712,187.8492548,22.21473432,1008.34,1,1,31:35.3,1008.99
31:39.8,146.995794,153.1839186,-41.4021504,-107.1590555,138.1277444,423.4932776,417.3048187,187.8280754,22.20420799,1008.32,1,1,31:36.8,1008.99
31:40.8,146.9879673,153.1851915,-41.39635176,-107.1583113,138.1213432,423.4852798,417.2996096,187.8249403,22.20169789,1008.34,1,1,31:36.9,1008.93
31:41.8,146.9844047,153.1830297,-41.3939017,-107.1538549,138.1239867,423.487278,417.3049851,187.8330435,22.206244,1008.33,1,1,31:36.9,1008.93
31:42.8,146.9876893,153.1824037,-41.39678412,-107.1553715,138.1240565,423.4861096,417.3012349,187.8289007,22.20476518,1008.34,1,1,31:37.6,1008.97
31:43.9,146.9863414,153.182437,-41.39551613,-107.154063,138.1250292,423.4877793,417.3044372,187.8325331,22.20646734,1008.33,1,1,31:37.7,1008.97
31:44.8,146.9878597,153.1824911,-41.39687471,-107.1554546,138.1240945,423.4861771,417.3012306,187.8288566,22.20475954,1008.36,1,1,31:38.3,1008.95
31:45.8,146.9863727,153.1825933,-41.39502262,-107.1527489,138.1278808,423.4926736,417.31087,187.8385002,22.20926761,1008.34,1,1,31:38.4,1008.95
31:46.8,146.9909991,153.1836164,-41.39865155,-107.1568938,138.1261399,423.4907605,417.3049082,187.830178,22.2050742,1008.34,1,1,31:39.4,1008.95
31:47.8,146.9878588,153.1841235,-41.39614105,-107.1560192,138.1247438,423.4894838,417.3053652,187.8313305,22.2052244,1008.32,1,1,31:39.5,1008.95
31:48.9,146.9876482,153.1834586,-41.39666793,-107.1569131,138.1220635,423.4842851,417.2986904,187.825558,22.2027015,1008.33,1,1,31:40.3,1008.98
31:49.8,146.98459,153.1822852,-41.39449699,-107.1540059,138.1229977,423.4844937,417.3013075,187.8302612,22.20532597,1008.31,1,1,31:41.3,1008.94
31:50.3,146.9861976,153.1814374,-41.39642814,-107.1554169,138.1210967,423.4800031,417.2943655,187.8238592,22.20274209,1008.32,1,1,31:42.8,1008.97
31:51.2,146.9832419,153.1805283,-41.39424471,-107.1527264,138.1219451,423.4803676,417.2971072,187.828467,22.20522932,1008.33,1,1,31:43.5,1008.98
31:52.3,146.9848671,153.1799887,-41.39539189,-107.1522233,138.1242682,423.483256,417.2998686,187.8309913,22.20678549,1008.36,1,1,31:43.6,1008.98
31:53.3,146.9866192,153.1808394,-41.39573332,-107.1513894,138.1288745,423.4917359,417.309757,187.8390581,22.21041123,1008.34,1,1,31:44.3,1008.92
31:54.3,146.9912553,153.1828773,-41.39905682,-107.1563331,138.1266336,423.4903837,417.3043894,187.830402,22.20560677,1008.36,1,1,31:45.2,1008.92
31:54.8,146.9880051,153.183933,-41.39583542,-107.1544412,138.1278272,423.494202,417.3115548,187.8374039,22.20827978,1008.36,1,1,31:47.0,1008.97
31:55.8,146.9908882,153.1846411,-41.39779865,-107.1562476,138.1285039,423.4961223,417.311893,187.8358804,22.20734452,1008.34,1,1,31:47.1,1008.97
