Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
47:30.1,-9.10E-08,-3.72E-06,-5.36E-05,-0.000464006,-0.00280159,-0.012658474,-0.044479268,-0.124188594,-0.278421857,1008.42,1,1,47:30.4,1009.09
47:30.9,1.008859205,7.198050114,26.8000456,74.31537162,160.5661509,270.9778648,347.9725819,311.8404623,133.4240716,1008.43,1,1,47:31.3,1009.1
47:31.8,160.742837,49.96084885,-82.67780557,-26.26868367,200.9290644,378.3556783,362.9795689,224.7543239,84.34166961,1008.46,1,1,47:32.4,1009.06
47:32.3,163.6031849,108.1341599,-67.72898167,-73.02188385,174.5860386,412.2249786,395.2888666,203.521487,50.55153968,1008.46,1,1,47:33.3,1009.1
47:33.1,157.6738717,131.8848848,-56.96062528,-91.55420093,160.9588403,426.0834397,411.4615772,195.7866045,34.74604646,1008.47,1,1,47:34.3,1009.09
47:33.9,154.7215308,142.2799275,-51.98279522,-99.62538602,154.6582433,431.5305069,417.8146918,191.9845469,28.09801959,1008.53,1,1,47:34.4,1009.09
47:34.8,153.3935694,147.0788569,-49.75885266,-103.3072792,152.0107386,434.4710054,421.2388525,190.587421,24.98988264,1008.46,1,1,47:35.3,1009.08
47:35.9,152.9432997,149.0184043,-48.9853697,-104.8953692,150.9820368,435.6691548,422.4202168,189.8311187,23.96660228,1008.49,1,1,47:36.3,1009.08
47:36.9,153.0137,149.9092349,-48.60444469,-105.1588136,151.3312315,436.7636378,422.7633196,188.8313514,23.09581774,1008.49,1,1,47:37.3,1009.01
47:37.9,152.7791825,150.540945,-48.22281191,-105.575903,150.9004206,436.9989749,423.1841322,188.737942,22.71785723,1008.46,-1,1,47:38.3,1009.03
47:38.9,152.6483506,150.7263312,-48.08256883,-105.7551492,150.6002908,436.7807639,422.8448401,188.0568441,21.97134726,1008.5,-1,1,47:39.3,1009.06
47:39.9,152.4585234,150.4907625,-48.12006885,-105.6018105,150.7468879,436.7586924,422.7105938,188.0107607,22.08249505,1008.52,-1,1,47:40.4,1009.04
47:40.9,152.5751147,150.5306208,-48.21194618,-105.6664126,150.812401,436.8413338,422.6833164,187.9379927,22.09402184,1008.48,1,1,47:41.4,1009.06
47:41.8,152.6269986,150.5685451,-48.23522303,-105.6605696,150.9610958,437.1583575,423.1498115,188.5301502,22.68435154,1008.5,1,1,47:42.4,1009.13
47:42.8,152.7744682,150.8964884,-48.14017946,-105.8758384,150.7614926,437.2388956,423.3654456,188.5689519,22.52238125,1008.48,1,1,47:43.3,1009.11
47:43.8,152.6548811,150.8982499,-48.0352208,-105.8473071,150.6745092,437.1838642,423.4193007,188.6235242,22.48247377,1008.48,1,1,47:44.4,1009.07
47:44.8,152.5990075,150.8841567,-47.98978942,-105.8233471,150.640758,437.1546534,423.4417588,188.6544008,22.4700862,1008.49,1,1,47:45.3,1009.06
47:45.9,152.5758288,150.876578,-47.97088838,-105.8117566,150.6282325,437.144349,423.4543993,188.6707222,22.46616795,1008.49,1,1,47:46.3,1009.05
47:46.9,152.5672151,150.8739153,-47.96363614,-105.808154,150.6222884,437.139923,423.4589248,188.6756943,22.46312817,1008.42,1,1,47:47.4,1009.09
47:47.9,152.5625474,150.8726905,-47.96144394,-105.8112612,150.6091553,437.1207581,423.4387604,188.6571566,22.45179144,1008.48,1,1,47:48.3,1009.08
47:48.8,152.5495845,150.8691466,-47.95109271,-105.7992842,150.6141228,437.1270377,423.4574871,188.6819194,22.46330087,1008.45,1,1,47:49.3,1009.08
47:49.9,152.5581303,150.8679629,-47.95842877,-105.8041468,150.6131044,437.1235295,423.4473177,188.6697341,22.45795883,1008.5,1,1,47:50.3,1009.07
47:50.9,152.5535461,150.8685208,-47.95355865,-105.7990491,150.6183351,437.1334371,423.4638315,188.6866934,22.46545523,1008.49,1,1,47:51.3,1009.09
47:51.8,152.5610162,150.8700277,-47.95891804,-105.8040784,150.6187647,437.13567,423.4613151,188.6800007,22.46185384,1008.52,1,1,47:52.3,1009.12
47:52.8,152.5594382,150.872177,-47.95635888,-105.8029671,150.6214696,437.1432702,423.4722089,188.6890053,22.46508856,1008.47,1,1,47:53.3,1009.05
47:53.8,152.5636917,150.8738102,-47.96023776,-105.8097091,150.6148721,437.1344323,423.4572082,188.671511,22.45611392,1008.52,1,1,47:54.4,1009.09
47:54.8,152.5557807,150.8734573,-47.95324804,-105.8026466,150.619438,437.1423499,423.4732973,188.6899771,22.46464868,1008.52,1,1,47:55.4,1009.1
47:55.9,152.5634245,150.8740051,-47.9588285,-105.8062419,150.6219369,437.1465247,423.4732857,188.6865216,22.46314313,1008.52,1,1,47:56.3,1009.11
47:56.8,152.5635952,150.8760578,-47.95831823,-105.8078758,150.6210009,437.1476845,423.4744356,188.6858215,22.46194631,1008.51,1,1,47:57.3,1009.1
47:57.8,152.5633099,150.8767944,-47.9581305,-105.8091456,150.6190474,437.1456538,423.4717833,188.6826051,22.46000069,1008.49,1,1,47:58.3,1009.08
47:59.1,152.5615737,150.8764753,-47.9574054,-105.8096809,150.6156448,437.1398757,423.4653765,188.67737,22.45750613,1008.48,1,1,47:59.3,1009.1
47:59.8,152.5583879,150.8749326,-47.95572748,-105.8079086,150.6137901,437.1350589,423.4614655,188.6761915,22.45744407,1008.49,1,1,48:00.4,1009.15
48:01.1,152.5569388,150.8731662,-47.95494288,-105.8051751,150.6156095,437.1357228,423.4636423,188.6804274,22.46021052,1008.48,1,1,48:01.3,1009.11
48:01.8,152.5587007,150.8725089,-47.95668794,-105.8060316,150.6151426,437.1337587,423.4599383,188.6769541,22.45898785,1008.46,1,1,48:02.4,1009.11
48:02.9,152.557256,150.8719446,-47.95623513,-105.8063994,150.6119937,437.1278752,423.4532966,188.6717721,22.45670609,1008.47,1,1,48:03.4,1009.09
48:03.9,152.5541575,150.8704133,-47.95414343,-105.8032037,150.6130833,437.1278758,423.455719,188.6766046,22.4595367,1008.46,1,1,48:04.4,1009.11
48:04.9,152.5558217,150.8694939,-47.95590068,-105.8038442,150.6126991,437.1257542,423.4518943,188.6732311,22.45844943,1008.44,1,1,48:05.4,1009.08
48:05.8,152.5544021,150.8688337,-47.95549476,-105.8041394,150.6096098,437.1198212,423.4451879,188.6680767,22.45623071,1008.44,1,1,48:06.4,1009.07
48:06.9,152.551304,150.8671906,-47.95367086,-105.8015748,150.609298,437.1173571,423.4443694,188.6699377,22.4576886,1008.43,1,1,48:07.3,1009.09
48:07.9,152.5514098,150.8657271,-47.95442511,-105.8011512,150.6086163,437.1141566,423.4403009,188.6674023,22.45715907,1008.44,1,1,48:08.3,1009.05
48:08.8,152.5500629,150.864699,-47.95348176,-105.7990067,150.6101139,437.1152376,423.442881,188.6713868,22.45950034,1008.44,1,1,48:09.3,1009.09
48:09.9,152.5517435,150.8643978,-47.95482641,-105.7994152,150.6108866,437.1158609,423.4425905,188.6708186,22.45948407,1008.42,1,1,48:10.3,1009.04
48:10.8,152.5518106,150.8644818,-47.95531229,-105.8009243,150.6079615,437.1111076,423.436269,188.6647698,22.45657022,1008.42,1,1,48:11.3,1009.07
48:11.8,152.5486532,150.8635082,-47.95324265,-105.7988813,150.6072901,437.1090072,423.4358627,188.666416,22.45760995,1008.43,1,1,48:12.8,1009.08
48:12.3,152.5486936,150.8624632,-47.95335753,-105.7973431,150.6092847,437.1108368,423.4384108,188.6697656,22.45969248,1008.44,1,1,48:13.4,1009.07
48:12.9,152.550432,150.8626092,-47.95437266,-105.797392,150.6113206,437.11412,423.4415387,188.6720477,22.4608585,1008.46,1,1,48:14.3,1009.1
48:13.9,152.5520847,150.8636542,-47.95481921,-105.79742,150.6143268,437.1202914,423.4483983,188.6770546,22.46290372,1008.5,1,1,48:15.4,1009.1
48:14.8,152.5552081,150.8657094,-47.95559919,-105.7974322,150.6202728,437.1325948,423.4621537,188.6870966,22.46697068,1008.5,1,1,48:16.3,1009.11
48:15.3,152.5613178,150.8692556,-47.95910613,-105.8027539,150.6207266,437.1376524,423.4639731,188.6833081,22.46388662,1008.47,1,1,48:17.3,1009.12
48:16.8,152.5609708,150.8719324,-47.95874857,-105.8069849,150.6148685,437.1318845,423.4561308,188.6734395,22.45787494,1008.44,1,1,48:18.4,1009.07
48:17.4,152.5557955,150.8713307,-47.95578388,-105.8067141,150.608866,437.1219534,423.4466353,188.6666403,22.45449472,1008.47,1,1,48:19.3,1009.07
48:18.8,152.5510116,150.8687687,-47.95229021,-105.8006264,150.6127608,437.1254062,423.4549142,188.6784919,22.46103235,1008.48,1,1,48:20.3,1009.08
48:19.9,152.5559464,150.868231,-47.95591296,-105.8014183,150.6163133,437.129881,423.4574584,188.6796678,22.46217594,1008.53,1,1,48:21.3,1009.11
48:21.0,152.5578608,150.8699368,-47.95563809,-105.7998355,150.6234866,437.1436603,423.4741462,188.6934496,22.46820506,1008.52,1,1,48:22.3,1009.07
48:21.9,152.5655576,150.873371,-47.96060082,-105.8064242,150.6231186,437.1470307,423.4726402,188.6860325,22.46352708,1008.52,1,1,48:23.3,1009.07
