Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
40:50.1,-2.37E-08,-1.54E-06,-2.21E-05,-0.000180131,-0.000992124,-0.003978891,-0.012013073,-0.027574505,-0.047700948,1014.96,1,1,40:50.4,1015.52
40:51.1,1.293394216,7.434207016,27.79712077,77.06969722,165.541363,277.5056843,354.2413017,315.6409312,133.4882106,1014.91,1,1,40:51.5,1015.56
40:52.2,163.120225,49.69315341,-83.90493688,-24.50865969,207.1431883,386.2668809,368.8708072,227.3871647,84.44218682,1014.96,1,1,40:52.4,1015.56
40:53.2,166.721701,108.5436584,-69.44646579,-72.02932997,181.032672,420.9027961,401.1723248,205.4189523,50.34319594,1014.96,1,1,40:53.5,1015.56
40:54.2,160.8792149,132.8604577,-58.52918507,-90.9036332,166.9916552,434.285927,416.6515472,197.1765068,34.79909215,1015.01,1,1,40:54.4,1015.55
40:55.1,157.9583707,143.5330267,-53.54828154,-99.19829017,160.7421074,440.2179583,423.5146321,193.4993134,27.93826475,1014.98,1,1,40:55.5,1015.53
40:56.1,156.7673107,148.305224,-51.43350994,-102.9429133,158.0357409,442.9127018,426.4924422,191.7705678,24.91401591,1014.93,1,1,40:56.4,1015.51
40:57.2,156.2948189,150.4443438,-50.54268681,-104.6350745,156.8667874,444.1325287,427.7749163,190.9567418,23.58379474,1014.95,1,1,40:57.5,1015.55
40:58.2,156.1097568,151.3995954,-50.16795998,-105.3918097,156.3727104,444.695737,428.3426381,190.594319,23.01012867,1014.97,1,1,40:58.5,1015.52
40:59.2,156.0483813,151.8268719,-50.0180898,-105.7350875,156.1665865,444.9585734,428.5912905,190.4264851,22.76024021,1014.94,1,1,40:59.5,1015.54
41:00.1,156.0293413,152.0196147,-49.95861168,-105.8947013,156.0733868,445.0707337,428.6872383,190.335673,22.64433701,1014.96,1,1,41:00.5,1015.52
