Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
16:50.3,-6.54E-08,-2.05E-06,-2.63E-05,-0.000204941,-0.001108969,-0.004424037,-0.013394583,-0.031034576,-0.054510836,1008.32,1,1,16:50.3,1008.98
16:51.3,1.110962788,6.810324414,26.18128015,73.72657436,159.9343769,270.0150501,346.7507575,311.0639513,133.7888695,1008.3,1,1,16:51.4,1008.97
16:52.3,160.7219251,50.33925963,-82.84880383,-27.46003292,199.4275171,377.4338147,362.6260892,224.5152741,84.33775366,1008.34,1,1,16:54.8,1008.97
16:53.3,163.3345863,108.3287203,-67.77261781,-74.0492672,173.0289878,411.1695162,394.9398568,203.3389406,50.4261107,1008.31,1,1,16:54.8,1008.97
16:53.9,157.1513094,132.2035297,-56.6598765,-92.48962661,158.9123711,424.1441886,410.3797157,195.434556,34.98347249,1008.31,1,1,16:54.8,1008.92
16:55.2,154.0798911,142.6763028,-51.59301861,-100.5909602,152.6239096,429.883155,417.2135002,191.8988908,28.16275101,1008.33,1,1,16:55.6,1008.94
16:56.3,152.8148413,147.3577918,-49.4333262,-104.2404175,149.9084014,432.5051057,420.2014539,190.2584337,25.16784993,1008.32,1,1,16:56.4,1008.92
16:57.3,152.3201135,149.4584248,-48.52943795,-105.8949084,148.7406632,433.7032516,421.4950164,189.4841371,23.85017029,1008.32,1,1,16:57.4,1008.92
16:58.3,152.1276926,150.4005626,-48.15040537,-106.641833,148.2404437,434.2512352,422.0580482,189.1255619,23.27369813,1008.3,1,1,16:58.3,1008.92
16:59.3,152.0564442,150.8221495,-47.99436547,-106.98061,148.0244714,434.496848,422.2953726,188.9526501,23.01867275,1008.34,1,1,16:59.4,1008.95
17:00.3,152.0279301,151.0101794,-47.92695436,-107.1281883,147.9388761,434.6187804,422.4132009,188.8888002,22.9150969,1008.32,1,1,17:00.3,1008.93
17:00.9,152.0256282,151.0954244,-47.9055504,-107.2014837,147.8993528,434.669597,422.4525544,188.8440502,22.86266233,1008.32,1,1,17:01.4,1008.97
