Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
47:30.1,0.004292452,0.004772725,-0.010608006,-0.030312301,-0.027097323,0.000953664,0.081309539,-0.04293274,-0.425656283,1008.42,1,1,47:30.4,1009.09
47:30.9,-0.362978562,26.95991045,22.74725678,-17.63130717,-24.94400743,22.35368882,36.12082556,-26.85450771,-54.15218195,1008.43,1,1,47:31.3,1009.1
47:31.8,495.7473548,241.2671797,45.07020086,200.1782619,455.2581419,400.7772532,61.51343441,-168.3547116,-78.66182217,1008.46,1,1,47:32.4,1009.06
47:32.3,468.2345357,225.8391274,70.67412405,226.7462036,453.4030048,392.3131578,70.3319377,-151.4890068,-71.85948499,1008.46,1,1,47:33.3,1009.1
47:33.1,468.2559589,225.9014368,70.68949484,226.6468979,453.3068635,392.4480946,70.79334987,-150.824749,-71.24308352,1008.47,1,1,47:34.3,1009.09
47:33.9,468.8282067,225.8482712,70.51463106,226.7141976,453.4004842,392.3060195,70.57667953,-150.8851004,-71.24285833,1008.53,1,1,47:34.4,1009.09
47:34.8,468.5170736,225.9381327,70.6395589,226.670789,453.3710461,392.385406,70.56503623,-151.0634647,-71.35020519,1008.46,1,1,47:35.3,1009.08
47:35.9,468.8878884,225.8915226,70.48843914,226.7027795,453.4928996,392.3911112,70.48063695,-151.0719579,-71.26534652,1008.49,1,1,47:36.3,1009.08
47:36.9,468.784437,225.9292296,70.59534426,226.6372545,453.3317245,392.6355179,71.38284107,-150.0563871,-70.92444376,1008.49,1,1,47:37.3,1009.01
47:37.9,468.6281949,225.9634616,70.69317111,226.6196154,453.2641302,392.6434955,71.4324945,-150.0560895,-70.95377973,1008.46,-1,1,47:38.3,1009.03
47:38.9,468.6718757,225.9994639,70.67006427,226.5677737,453.2509862,392.6576264,71.4080225,-150.1010782,-70.92704421,1008.5,-1,1,47:39.3,1009.06
47:39.9,468.023846,225.0187,70.03553327,226.5470403,453.4661773,392.6914982,71.29226007,-150.1307449,-70.85349958,1008.52,-1,1,47:40.4,1009.04
47:40.9,468.0239092,225.0449433,70.04897397,226.5298234,453.446152,392.689786,71.29795745,-150.1302134,-70.85467996,1008.48,1,1,47:41.4,1009.06
47:41.8,468.0210224,225.0359495,70.0680277,226.5486249,453.4165103,392.6475222,71.32025159,-150.0757678,-70.87826958,1008.5,1,1,47:42.4,1009.13
47:42.8,468.6361619,225.993418,70.70307471,226.5875186,453.2206875,392.6244081,71.43747998,-150.0508173,-70.95621892,1008.48,1,1,47:43.3,1009.11
47:43.8,468.6634027,225.9752946,70.69124961,226.6297486,453.2879496,392.6608644,71.43413232,-150.0628267,-70.95619162,1008.48,1,1,47:44.4,1009.07
47:44.8,468.6522577,225.9695035,70.6913598,226.626697,453.2784132,392.6525157,71.43378842,-150.0584361,-70.9544564,1008.49,1,1,47:45.3,1009.06
47:45.9,468.653201,225.973865,70.69032095,226.6134581,453.2589394,392.6400229,71.43317045,-150.0546853,-70.9542274,1008.49,1,1,47:46.3,1009.05
47:46.9,468.6588584,225.9783015,70.68969258,226.6089565,453.2543725,392.6375959,71.43258831,-150.0546058,-70.95430041,1008.42,1,1,47:47.4,1009.09
47:47.9,468.6599563,225.9793891,70.68906774,226.6063247,453.2506209,392.6340416,71.43099784,-150.0532764,-70.95229911,1008.48,1,1,47:48.3,1009.08
47:48.8,468.6250277,225.9535679,70.6891748,226.625571,453.2700991,392.6433189,71.43197114,-150.0555409,-70.95415183,1008.45,1,1,47:49.3,1009.08
47:49.9,468.6544003,225.9733789,70.68925192,226.6157439,453.2641473,392.6431955,71.43246123,-150.0557494,-70.95335027,1008.5,1,1,47:50.3,1009.07
47:50.9,468.6390293,225.963887,70.6898957,226.6192991,453.2642371,392.6418736,71.43298494,-150.0552999,-70.95476087,1008.49,1,1,47:51.3,1009.09
47:51.8,468.6639103,225.9812017,70.69023575,226.6104717,453.2584998,392.6417489,71.43358292,-150.0562498,-70.95523064,1008.52,1,1,47:52.3,1009.12
47:52.8,468.6584888,225.976545,70.69153211,226.6181016,453.2679774,392.6480948,71.43468295,-150.0587699,-70.95714273,1008.47,1,1,47:53.3,1009.05
47:53.8,468.6722933,225.9812042,70.6911236,226.6255007,453.283391,392.658037,71.43355006,-150.0613238,-70.95462481,1008.52,1,1,47:54.4,1009.09
47:54.8,468.6480575,225.9731783,70.69120754,226.6084655,453.248825,392.6336259,71.43395977,-150.0527604,-70.95544498,1008.52,1,1,47:55.4,1009.1
47:55.9,468.6735314,225.9861152,70.69115864,226.6144755,453.2677115,392.6498591,71.43468297,-150.0600416,-70.95728828,1008.52,1,1,47:56.3,1009.11
47:56.8,468.6723073,225.984539,70.69249207,226.6187976,453.2724915,392.6527764,71.43528395,-150.0605006,-70.95734114,1008.51,1,1,47:57.3,1009.1
47:57.8,468.6720002,225.9831508,70.69252786,226.6222307,453.2775348,392.6556841,71.43515049,-150.0611342,-70.95685148,1008.49,1,1,47:58.3,1009.08
47:59.1,468.6671363,225.9803856,70.69188909,226.6205118,453.2732783,392.6514607,71.43420259,-150.0591073,-70.95539338,1008.48,1,1,47:59.3,1009.1
47:59.8,468.6581956,225.9765024,70.6911643,226.6159455,453.2638911,392.6441158,71.43356018,-150.0565376,-70.9549165,1008.49,1,1,48:00.4,1009.15
48:01.1,468.6538483,225.9725326,70.69151557,226.6223894,453.2731755,392.6506251,71.43445405,-150.0591775,-70.95650156,1008.48,1,1,48:01.3,1009.11
48:01.8,468.6575312,225.9696662,70.69195987,226.6375952,453.2975963,392.6664842,71.43478012,-150.0638292,-70.95608319,1008.46,1,1,48:02.4,1009.11
48:02.9,468.6524092,225.9698502,70.69173998,226.6267737,453.2783403,392.6526591,71.43407746,-150.0582538,-70.95429792,1008.47,1,1,48:03.4,1009.09
48:03.9,468.6432966,225.9637322,70.6907306,226.6283204,453.2788831,392.6517018,71.43339417,-150.0580855,-70.95433388,1008.46,1,1,48:04.4,1009.11
48:04.9,468.6488185,225.9693252,70.69045874,226.6205976,453.2689215,392.6460583,71.43328778,-150.0564883,-70.95416363,1008.44,1,1,48:05.4,1009.08
48:05.8,468.6439297,225.9635522,70.68986428,226.6283456,453.2796304,392.6514234,71.43228614,-150.0579439,-70.95314729,1008.44,1,1,48:06.4,1009.07
48:06.9,468.6342939,225.9599833,70.68918122,226.6209711,453.2652051,392.6405543,71.43170347,-150.0536662,-70.95215815,1008.43,1,1,48:07.3,1009.09
48:07.9,468.6353697,225.961681,70.68851977,226.6171696,453.2604903,392.6376885,71.43127467,-150.0532183,-70.95220677,1008.44,1,1,48:08.3,1009.05
48:08.8,468.6300626,225.9559795,70.68822191,226.6246009,453.270583,392.6432624,71.431064,-150.05478,-70.95207993,1008.44,1,1,48:09.3,1009.09
48:09.9,468.6354674,225.9637895,70.68838393,226.6106615,453.2504622,392.6314291,71.4313875,-150.0511211,-70.95223866,1008.42,1,1,48:10.3,1009.04
48:10.8,468.6353816,225.9590014,70.68774123,226.623665,453.2710748,392.6436592,71.43032737,-150.0551434,-70.95139824,1008.42,1,1,48:11.3,1009.07
48:11.8,468.625848,225.9578916,70.6875844,226.6100504,453.2465053,392.6266715,71.43017287,-150.0488814,-70.95072364,1008.43,1,1,48:12.8,1009.08
48:12.3,468.6264918,225.9557006,70.68739026,226.6186101,453.2610924,392.6367526,71.43049342,-150.0530259,-70.95204653,1008.44,1,1,48:13.4,1009.07
48:12.9,468.6305039,225.9574669,70.68809262,226.6210019,453.2654624,392.6403437,71.43123754,-150.0539548,-70.95230543,1008.46,1,1,48:14.3,1009.1
48:13.9,468.6352663,225.9621897,70.68892851,226.616677,453.2598386,392.6381805,71.4322285,-150.0536935,-70.95353052,1008.5,1,1,48:15.4,1009.1
48:14.8,468.6443151,225.9658606,70.69015449,226.6238127,453.2735471,392.6493632,71.43384442,-150.058202,-70.95578975,1008.5,1,1,48:16.3,1009.11
48:15.3,468.6630815,225.9782864,70.69145896,226.6202601,453.272792,392.6515587,71.43479691,-150.0593211,-70.95626903,1008.47,1,1,48:17.3,1009.12
48:16.8,468.6629242,225.9768999,70.69177289,226.6243476,453.278386,392.6543997,71.43419013,-150.0600747,-70.95545224,1008.44,1,1,48:18.4,1009.07
48:17.4,468.6479528,225.9651422,70.69067009,226.6313146,453.2845548,392.6549674,71.43261422,-150.0589139,-70.95309773,1008.47,1,1,48:19.3,1009.07
48:18.8,468.6339102,225.961127,70.68970237,226.6178315,453.2598779,392.6377111,71.4324596,-150.0528449,-70.9530926,1008.48,1,1,48:20.3,1009.08
48:19.9,468.6496212,225.9715951,70.68939641,226.6136267,453.2594151,392.6400448,71.43277393,-150.0550473,-70.95436946,1008.53,1,1,48:21.3,1009.11
48:21.0,468.6538654,225.9745174,70.69100426,226.6155861,453.2631737,392.6445912,71.43468096,-150.0573824,-70.95708324,1008.52,1,1,48:22.3,1009.07
48:21.9,468.6772595,225.9863687,70.69183018,226.6205811,453.2775432,392.6564527,71.43509308,-150.0616667,-70.95695095,1008.52,1,1,48:23.3,1009.07
48:22.9,468.6719989,225.986691,70.6920551,226.6100418,453.2583617,392.6428987,71.43459529,-150.0566757,-70.95606122,1008.52,1,1,48:24.4,1009.07
48:23.9,468.6728135,225.9871584,70.69142722,226.6095101,453.2586375,392.6431746,71.43417742,-150.0573448,-70.95633237,1008.52,1,1,48:25.3,1009.08
48:24.9,468.6728808,225.9873258,70.69154135,226.6094542,453.2585612,392.6432731,71.43430974,-150.0574459,-70.95651538,1008.44,1,1,48:26.3,1009.08
48:25.9,468.6734122,225.9855582,70.69064958,226.6134409,453.264884,392.645536,71.43236302,-150.0574738,-70.95361653,1008.44,1,1,48:27.3,1009.07
48:26.8,468.6343304,225.9599165,70.68951382,226.6218196,453.2660153,392.6407346,71.43127581,-150.0541654,-70.95236729,1008.44,1,1,48:28.7,1009.03
48:27.8,468.6348719,225.9607732,70.68803784,226.6175644,453.260963,392.6373647,71.43080788,-150.0527333,-70.95149603,1008.46,1,1,48:29.4,1009.04
48:28.9,468.6355154,225.965336,70.68770446,226.6045286,453.2411908,392.6250674,71.43077374,-150.0491425,-70.95194461,1008.48,1,1,48:30.3,1009.06
48:29.9,468.645781,225.9715769,70.68810243,226.6049527,453.2455729,392.6300716,71.43152804,-150.0520509,-70.95373176,1008.48,-1,1,48:31.4,1009.04
48:30.9,468.6671837,225.9921085,70.67029933,226.5838329,453.2754687,392.6738418,71.40902683,-150.1068472,-70.92885163,1008.47,1,1,48:32.3,1009.06
48:31.9,468.0203549,225.0064997,70.05476816,226.5750336,453.4509577,392.6589579,71.31546483,-150.0789616,-70.87740585,1008.49,1,1,48:33.3,1009.07
