Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult
38:52.9,22.39814918,-83.91575404,31.97257223,374.0716016,546.856927,318.7873114,-19.99081319,-95.56942533,29.50125366,1008.09,1,1
38:53.9,22.39842991,-83.91369978,31.97228368,374.0652585,546.8472181,318.7809679,-19.99109878,-95.56736492,29.50153828,1008.11,1,1
38:54.9,22.3981285,-83.91405327,31.97248181,374.0656464,546.847217,318.7805802,-19.99129255,-95.56700573,29.50184312,1008.08,1,1
38:55.9,22.3975138,-83.91592106,31.9730238,374.0717123,546.8565341,318.787227,-19.99045144,-95.56939727,29.50078054,1008.08,1,1
38:56.9,22.39845852,-83.91261091,31.97222515,374.0619951,546.842231,318.777897,-19.99104968,-95.56643423,29.50142798,1008.06,1,1
38:57.9,22.39745068,-83.91282948,31.97294208,374.0621139,546.8415807,318.7778216,-19.9904285,-95.56647002,29.50057461,1008.11,1,1
38:58.9,22.39828726,-83.91108678,31.97223345,374.0562337,546.832521,318.7709721,-19.99162776,-95.56383801,29.50216803,1008.09,1,1
38:59.9,22.39683877,-83.91632726,31.97349076,374.0721095,546.8562699,318.7868476,-19.99036748,-95.56907234,29.50072343,1008.11,1,1
39:00.9,22.39865063,-83.91382602,31.9721205,374.0654456,546.8474698,318.7807645,-19.99143862,-95.56709485,29.50208742,1008.09,1,1
39:01.9,22.39762358,-83.91598476,31.97294395,374.0718064,546.8566571,318.787125,-19.99061221,-95.56924744,29.50106426,1008.06,1,1
39:02.9,22.39809432,-83.91351492,31.97254197,374.0649833,546.8468184,318.7812703,-19.99051762,-95.56765461,29.50078595,1008.08,1,1
39:03.9,22.39821435,-83.91078667,31.97230624,374.0558561,546.8322557,318.7713676,-19.99114527,-95.56421369,29.50151223,1008.09,1,1
39:04.9,22.39725906,-83.91324667,31.97306037,374.0625959,546.8417026,318.7773319,-19.99078305,-95.56596101,29.50116317,1008.13,1,1
39:05.9,22.39808655,-83.91429475,31.97250415,374.0659357,546.8473344,318.7802837,-19.99153374,-95.56664968,29.50229573,1008.11,1,1
39:06.9,22.39756381,-83.91816503,31.97306863,374.0783363,546.8666189,318.7932652,-19.99067013,-95.5710437,29.50132512,1008.13,1,1
39:07.9,22.39911392,-83.91577811,31.9718811,374.0717735,546.857689,318.7870896,-19.99165725,-95.5690039,29.50257795,1008.09,1,1
39:09.0,22.39786452,-83.91781222,31.9728726,374.0779493,546.8666166,318.7936525,-19.99046536,-95.57138511,29.50103126,1008.04,1,1
39:09.9,22.39839384,-83.91316326,31.97234946,374.0645976,546.8468104,318.7816569,-19.99029419,-95.56796588,29.50051077,1008.09,1,1
39:10.9,22.39860489,-83.90879615,31.97193782,374.0496072,546.8226699,318.764922,-19.99159163,-95.56200343,29.50208058,1008.07,1,1
39:11.9,22.39637111,-83.91437955,31.97374335,374.0657867,546.8460293,318.7805198,-19.9900793,-95.56705084,29.50030246,1008.08,1,1
39:12.9,22.3980718,-83.911816,31.97245711,374.0590302,546.8370994,318.774538,-19.9909677,-95.56518767,29.5014047,1008.08,1,1
39:13.9,22.39740757,-83.91307211,31.97296789,374.0624045,546.8416925,318.7775244,-19.99065138,-95.56608437,29.50104553,1008.15,1,1
39:14.9,22.39844729,-83.9133942,31.97219774,374.0629516,546.84273,318.7769083,-19.99201088,-95.56534053,29.50299268,1008.11,1,1
39:15.9,22.39701902,-83.92033592,31.97354686,374.0847832,546.8761867,318.7995147,-19.99026392,-95.57298262,29.50096594,1008.07,-1,1
39:16.9,22.36550445,-83.93741183,31.98448827,374.0878213,546.8386459,318.7619149,-19.97045345,-95.53321413,29.47839876,1008.1,1,1
39:17.9,22.28250557,-83.88361705,32.17737641,374.0300897,546.2032801,317.8037447,-20.62581589,-95.59397861,29.7076182,1008.07,1,1
39:18.9,22.42199234,-83.96741722,31.9504807,374.1052037,546.8715072,318.7580024,-20.00867469,-95.55142036,29.51298341,1008.09,1,1
39:19.9,22.40328886,-83.9117656,31.97219521,374.0590234,546.8373512,318.7745284,-19.99120882,-95.56509423,29.50180325,1008.08,1,1
39:20.9,22.39726547,-83.91410097,31.97311738,374.0655781,546.8465385,318.7806951,-19.99048113,-95.56707019,29.50093068,1008.05,1,1
39:21.9,22.39759573,-83.91265838,31.97286002,374.0619266,546.8415536,318.778012,-19.99024192,-95.56650461,29.50051189,1008.03,1,1
39:22.9,22.39753284,-83.90956657,31.97277762,374.0523279,546.8266014,318.7686067,-19.99022264,-95.56358328,29.5003023,1008.02,1,1
39:23.9,22.39691712,-83.90779296,31.97312129,374.0461959,546.8163732,318.7620868,-19.99007344,-95.56145025,29.49999165,1008.03,1,1
39:24.9,22.39664503,-83.90705689,31.97325881,374.0433195,546.8113883,318.7586286,-19.99022911,-95.56017814,29.50017521,1008.03,1,1
39:25.9,22.39624256,-83.90819869,31.97358687,374.0465927,546.8161113,318.7617076,-19.98999681,-95.56113716,29.49992722,1008.01,-1,1
39:26.9,22.36281785,-83.93019413,31.98603515,374.0631098,546.7974667,318.7360367,-19.96946922,-95.52487515,29.47665461,1008.04,-1,1
39:27.9,22.24712116,-83.90023071,32.19094389,374.0281199,546.1538143,317.7586143,-20.60463601,-95.55139634,29.68317384,1008.07,-1,1
39:28.9,22.27148754,-83.95608003,32.16862795,374.0746623,546.1887471,317.7416746,-20.62309225,-95.53720134,29.69578129,1008.05,-1,1
39:30.0,22.27647455,-83.95869441,32.16868235,374.0836888,546.2034374,317.7516695,-20.62254128,-95.54069272,29.69517349,1008.07,-1,1
39:30.9,22.27776286,-83.95642181,32.16767761,374.0772273,546.1943776,317.7454014,-20.62344403,-95.53859006,29.69631552,1008.03,-1,1
39:31.9,22.27651352,-83.95845598,32.16866901,374.0834031,546.2033054,317.7519642,-20.62225253,-95.54097183,29.69476849,1008.04,1,1
39:32.9,22.31117379,-83.93194671,32.15517944,374.0538035,546.2027918,317.7653272,-20.64342059,-95.57341429,29.71868209,1008.05,1,1
39:33.9,22.42640813,-83.96158986,31.95052235,374.0863974,546.8415881,318.7388025,-20.00878598,-95.5451475,29.51291301,1008.04,1,1
39:34.9,22.40143996,-83.91008893,31.97343287,374.0528286,546.8261983,318.7681336,-19.99002538,-95.56314869,29.50016331,1008.01,1,1
39:35.9,22.39666271,-83.90876066,31.97335826,374.0492782,546.8210837,318.765358,-19.98970215,-95.5625208,29.49963334,1008.07,1,1
39:36.9,22.39748918,-83.90616734,31.97260372,374.0404201,546.8071701,318.755143,-19.99114476,-95.55868491,29.50151783,1008.03,1,1
39:37.9,22.39541611,-83.91242476,31.97435642,374.0593838,546.8353834,318.7743,-19.98929037,-95.56511281,29.49929806,1008.07,-1,1
39:38.9,22.36452915,-83.93011348,31.98480844,374.0632636,546.7987515,318.735798,-19.97085777,-95.52436746,29.47871378,1008.04,-1,1
39:39.9,22.24627551,-83.90639696,32.19181995,374.0471531,546.182924,317.7776426,-20.60372434,-95.55748879,29.68237489,1008.08,-1,1
39:40.9,22.2731665,-83.95545919,32.16745585,374.0741509,546.1896424,317.7421271,-20.62373515,-95.53738987,29.696754,1008.08,-1,1
39:41.9,22.27666482,-83.95991137,32.16858324,374.0871414,546.2086673,317.7545359,-20.62290095,-95.541306,29.69586223,1008.07,-1,1
39:42.9,22.27760045,-83.95939201,32.16793701,374.0866443,546.2090556,317.7550072,-20.62305062,-95.54166365,29.69604882,1008.07,-1,1
39:43.9,22.2777407,-83.95836499,32.16779308,374.0834729,546.2042006,317.7518354,-20.62319158,-95.54063048,29.69619296,1008.07,-1,1
39:44.9,22.27747871,-83.95847954,32.16797651,374.0835744,546.2040697,317.7517427,-20.6231039,-95.54056225,29.69608545,1008.09,-1,1
39:46.1,22.27770082,-83.95860438,32.16780921,374.0837598,546.2043282,317.7515401,-20.62346569,-95.54032767,29.6966126,1008.05,-1,1
39:47.1,22.27697486,-83.96040983,32.16843535,374.0897331,546.2135153,317.7582882,-20.62244111,-95.5428324,29.695289,1008.06,-1,1
39:47.9,22.27817127,-83.95613485,32.167408,374.0769369,546.1944881,317.7456853,-20.62336675,-95.53872779,29.69633873,1008.03,-1,1
39:48.9,22.27665012,-83.95743271,32.16853616,374.080236,546.1984323,317.7487902,-20.62233493,-95.53984396,29.69497122,1008.06,-1,1
39:49.9,22.27766657,-83.95442372,32.16766824,374.0708977,546.1843889,317.739064,-20.62339734,-95.53647568,29.69629274,1008.03,-1,1
39:50.9,22.27612609,-83.95766171,32.16890306,374.0804389,546.1981704,317.7486048,-20.62215955,-95.53970753,29.69475618,1008.06,-1,1
39:51.9,22.27766609,-83.95442418,32.16766963,374.0708982,546.1843866,317.7390637,-20.62339001,-95.53646385,29.69630007,1008.06,-1,1
39:53.0,22.27645914,-83.9578491,32.16865242,374.0807171,546.1985576,317.7483008,-20.62270043,-95.53935272,29.69554876,1008.06,-1,1
39:53.9,22.27724414,-83.95750636,32.16810495,374.0804138,546.1989459,317.7485784,-20.62294846,-95.53953319,29.69588631,1008.09,-1,1
39:54.9,22.27757748,-83.95769359,32.16785352,374.0806918,546.1993343,317.7482746,-20.62349338,-95.53918486,29.6966749,1008.08,-1,1
39:55.9,22.27704463,-83.96071321,32.16837211,374.0901144,546.213765,317.7578907,-20.6228731,-95.54237501,29.69599535,1008.05,-1,1
39:56.9,22.27763664,-83.9591563,32.16793202,374.0863617,546.20891,317.7553002,-20.62271791,-95.54187174,29.69568772,1008.06,-1,1
39:57.9,22.27790726,-83.95625142,32.16759757,374.0770408,546.1943472,317.7455913,-20.62324684,-95.53860745,29.69626341,1008.03,1,1
39:58.9,22.31011165,-83.93520077,32.15608085,374.0634354,546.2169346,317.7747545,-20.64254077,-95.57633184,29.71787173,1008.03,1,1
39:59.9,22.42710556,-83.96010102,31.9500156,374.082744,546.8368347,318.7361073,-20.008722,-95.54438194,29.51295866,1008.03,1,1
40:00.9,22.40134199,-83.90809244,31.97342843,374.0465009,546.8162016,318.7617952,-19.98995269,-95.56099233,29.50016652,1008.08,1,1
40:01.9,22.39705187,-83.90840422,31.97300904,374.046964,546.8168496,318.761289,-19.99086271,-95.56041481,29.50147898,1008.07,1,1
40:03.0,22.39623806,-83.91347837,31.97381688,374.06273,546.840988,318.7772484,-19.98995319,-95.56565943,29.50051847,1008.05,1,1
40:03.9,22.39746472,-83.91175512,31.97292736,374.0588674,546.8365224,318.7747419,-19.9901484,-95.56516591,29.50069532,1008.06,1,1
40:04.9,22.39759493,-83.90987755,31.97273745,374.0527182,546.8268136,318.7682046,-19.99053308,-95.56292942,29.50113018,1008.04,1,1
40:05.8,22.39670835,-83.91100901,31.97341626,374.0559073,546.8311471,318.7713934,-19.9898513,-95.56405479,29.5002475,1008.07,1,1
40:06.9,22.39758439,-83.90902737,31.97269288,374.0497408,546.8219576,318.7648389,-19.99076946,-95.56171428,29.50142819,1008.09,1,1
40:07.9,22.39686148,-83.91246254,31.97332496,374.0596436,546.836518,318.7739662,-19.99052899,-95.56443629,29.50131194,1008.09,1,1
40:08.9,22.39736557,-83.91417435,31.97306668,374.0656836,546.8466141,318.7805871,-19.99048814,-95.56667179,29.50136816,1008.09,1,1
40:09.9,22.39788887,-83.91394594,31.9727019,374.0654814,546.8468726,318.780772,-19.99065252,-95.56679049,29.50159417,1008.06,1,1
40:10.9,22.39755512,-83.91375924,31.97295465,374.065204,546.846482,318.7810755,-19.99010065,-95.56712753,29.50081255,1008.03,1,1
40:11.9,22.39764282,-83.9104908,31.97277352,374.0554115,546.8315298,318.771864,-19.98998265,-95.56438283,29.50045238,1008.06,1,1
40:12.9,22.39761227,-83.90793918,31.9726365,374.0464782,546.816967,318.7617676,-19.99070901,-95.56076528,29.50132924,1008.04,1,1
40:13.9,22.39618298,-83.91123949,31.9737873,374.0561119,546.8308784,318.7712071,-19.98965397,-95.56388281,29.50005443,1008.06,1,1
40:14.9,22.39747133,-83.90896689,31.97278251,374.0496504,546.8218186,318.7649389,-19.99055707,-95.56178069,29.50119608,1008.06,1,1
40:15.9,22.39666662,-83.91125025,31.97343792,374.0561964,546.8312656,318.771097,-19.99009613,-95.56370464,29.50069644,1008.08,1,1
40:16.9,22.39741225,-83.91114646,31.97290512,374.0561794,546.8317838,318.7710796,-19.99062597,-95.56359471,29.50144596,1008.07,1,1
40:17.9,22.39701988,-83.91313888,31.97327907,374.0624304,546.8413606,318.777524,-19.99015033,-95.5657576,29.5009069,1008.08,1,1
40:18.9,22.39779482,-83.91194553,31.97268566,374.0591492,546.8368951,318.7744361,-19.99064206,-95.56473474,29.50153514,1008.07,1,1
40:19.9,22.39728118,-83.91302502,31.97309772,374.0623297,546.8414882,318.7776163,-19.99022703,-95.56580808,29.5010254,1008.05,-1,1
40:20.9,22.36399696,-83.93399321,31.98540138,374.0756752,546.8179897,318.7487737,-19.96984406,-95.52851882,29.47789327,1008.04,1,1
40:21.9,22.28105772,-83.88166072,32.17836663,374.023613,546.1922018,317.7976293,-20.62443836,-95.59198201,29.70611822,1008.1,1,1
40:22.9,22.42263046,-83.96168407,31.94977081,374.086671,546.8424416,318.7384746,-20.0096883,-95.54441052,29.51462353,1008.01,1,1
40:23.9,22.40039274,-83.91504952,31.97444205,374.0684224,546.8500229,318.7842886,-19.98857468,-95.56833788,29.49885501,1008.08,-1,1
40:24.9,22.36569595,-83.92778895,31.9839189,374.0567216,546.7895111,318.7296246,-19.9714134,-95.52211333,29.47975841,1008.08,1,1
40:25.9,22.27950948,-83.88567854,32.17956362,374.0341066,546.2064992,317.8061835,-20.62421669,-95.59420893,29.70609143,1008.06,-1,1
40:26.9,22.38894432,-83.98743593,31.96260223,374.1154881,546.8432091,318.7258775,-19.98837381,-95.51259301,29.4904988,1008.04,-1,1
40:27.9,22.25255947,-83.90480918,32.19079497,374.0434883,546.1786651,317.7749269,-20.60411332,-95.55648902,29.68324695,1008.09,1,1
40:28.9,22.30646873,-83.93341274,32.1551256,374.0575543,546.2081018,317.7678923,-20.64390061,-95.57347619,29.71994424,1008.09,1,1
40:29.9,22.42639926,-83.96687393,31.95076554,374.1025399,546.8664434,318.7543406,-20.00867281,-95.54955733,29.51357382,1008.03,1,1
40:30.9,22.40206275,-83.91357692,31.97322058,374.0649317,546.84607,318.7813764,-19.98947923,-95.56735212,29.50010049,1008.06,1,1
40:31.9,22.39839316,-83.9076006,31.97210149,374.0461796,546.8173351,318.7620426,-19.99089151,-95.56083976,29.50173231,1008.09,1,1
40:32.9,22.39673445,-83.91155542,31.97338041,374.0565799,546.8315061,318.7706984,-19.99049809,-95.56319876,29.50143278,1008.06,1,1
40:33.9,22.39676454,-83.9141075,31.97351882,374.0655138,546.8460666,318.7807946,-19.9897644,-95.56680447,29.50056324,1008.06,1,1
40:34.9,22.39797103,-83.91068303,31.97253744,374.0556954,546.8318933,318.7715572,-19.99044666,-95.56390375,29.50132185,1008.07,1,1
40:35.9,22.39729669,-83.91108853,31.97300232,374.0560919,546.8316325,318.7711781,-19.99037368,-95.56359658,29.50125376,1008.09,1,1
40:36.9,22.39737832,-83.91224063,31.97297961,374.059449,546.8367449,318.7741472,-19.99059087,-95.56438927,29.50164046,1008.08,1,1
40:37.9,22.39724772,-83.91411873,31.97317083,374.0655988,546.8464515,318.7806842,-19.99019924,-95.56661447,29.50121257,1008.05,1,1
40:38.9,22.39757798,-83.91267614,31.97291348,374.0619473,546.8414667,318.7780011,-19.98996003,-95.56604889,29.50079378,1008.11,1,1
40:39.9,22.39840445,-83.91008282,31.97215894,374.0530892,546.8275531,318.7677862,-19.99140263,-95.562213,29.50267826,1008.08,-1,1
40:40.9,22.36297866,-83.9386367,31.98628992,374.0889486,546.8373827,318.7608762,-19.96948851,-95.53197955,29.47785633,1008.09,-1,1
40:41.9,22.24877066,-83.9068355,32.19012565,374.0499946,546.1893957,317.7810399,-20.60493855,-95.55807599,29.68465955,1008.07,1,1
40:42.9,22.30606428,-83.93819894,32.15566099,374.0730289,546.2323554,317.7841362,-20.64292881,-95.57888283,29.71899191,1008.07,1,1
40:43.9,22.42776345,-83.96412644,31.94974037,374.0955091,546.8571093,318.7486606,-20.00896541,-95.54796018,29.51393837,1008.06,1,1
40:44.9,22.40215047,-83.91194122,31.97305447,374.0590722,546.8364762,318.7745423,-19.99009739,-95.56474719,29.50099564,1008.1,1,1
40:45.9,22.39788966,-83.91116345,31.97257448,374.0562711,546.8321405,318.7709656,-19.99096929,-95.56325674,29.50218682,1008.08,1,1
40:46.9,22.39684341,-83.91526237,31.97350443,374.0688741,546.8511654,318.783762,-19.98993766,-95.56752614,29.50099387,1008.05,1,1
40:47.9,22.39783766,-83.91256389,31.97273699,374.0618485,546.8415864,318.7780924,-19.9900111,-95.56605793,29.5009379,1008.08,1,1
40:48.9,22.39806887,-83.90989796,31.97241724,374.0528139,546.8271535,318.7680885,-19.99082148,-95.56250269,29.50192593,1008.1,1,1
40:49.9,22.39708426,-83.91344751,31.97323197,374.0628179,546.8415841,318.7771232,-19.99049737,-95.56516294,29.50169816,1008.09,-1,1
40:50.9,22.36401328,-83.93733111,31.98552001,374.0855686,546.8330368,318.7578796,-19.97003131,-95.53096573,29.47862869,1008.07,-1,1
40:51.9,22.24814378,-83.90785475,32.19062798,374.053085,546.1938488,317.78432,-20.60430783,-95.55921038,29.68392099,1008.09,-1,1
40:52.9,22.27336315,-83.95839121,32.16749021,374.0835754,546.2045122,317.7517158,-20.62338846,-95.54005578,29.69708025,1008.1,-1,1
40:53.9,22.27751535,-83.96073688,32.1680616,374.090214,546.214089,317.7577727,-20.62311026,-95.54186542,29.69684237,1008.09,-1,1
40:54.9,22.27778699,-83.96147341,32.16792547,374.0930909,546.2190716,317.7612305,-20.62294727,-95.54312569,29.69666613,1008.07,-1,1
40:55.9,22.27796666,-83.96020745,32.16776684,374.0896332,546.2140868,317.7583537,-20.62280678,-95.54238347,29.69639792,1008.06,-1,1
40:56.9,22.27787446,-83.95820519,32.16774504,374.0832987,546.2041182,317.7520189,-20.62282561,-95.54037507,29.69630962,1008.07,1,1
40:57.9,22.31106625,-83.93523498,32.15542027,374.0636191,546.217647,317.7745265,-20.64322375,-95.57565,29.7193571,1008.06,1,1
40:58.9,22.42686354,-83.96441055,31.950383,374.0957242,546.8565731,318.748482,-20.00847572,-95.54779878,29.51339801,1008.08,1,1
40:59.9,22.40250984,-83.91104206,31.97275223,374.0560897,546.8318651,318.7711661,-19.99055257,-95.56340253,29.50171455,1008.04,1,1
41:00.9,22.39667646,-83.91296186,31.97356097,374.0621643,546.8409226,318.7778215,-19.98944471,-95.56584607,29.50027905,1008.05,1,1
41:01.9,22.39787284,-83.90868677,31.97253369,374.049368,546.8218954,318.7652187,-19.99037031,-95.56174147,29.50132873,1008.04,1,1
41:02.9,22.39657392,-83.91010922,31.97349396,374.0528522,546.826099,318.7681211,-19.98970322,-95.56262787,29.50048547,1008.04,1,1
41:03.9,22.39697593,-83.90896788,31.9731673,374.0495796,546.8213738,318.7650419,-19.9899282,-95.56165701,29.50074078,1008.04,1,1
41:04.9,22.39671394,-83.90908243,31.97335072,374.0496811,546.8212429,318.7649492,-19.98984052,-95.56158878,29.50063327,1008.03,1,1
41:05.9,22.39660254,-83.90902035,31.97343543,374.0495888,546.8211119,318.7650502,-19.98965413,-95.56169719,29.50037517,1008.06,1,1
41:06.9,22.3970763,-83.90818027,31.97303946,374.0466951,546.8166464,318.7615748,-19.99034329,-95.56032106,29.50130459,1008.07,-1,1
41:07.9,22.36304015,-83.93367302,31.98603503,374.0732074,546.8126933,318.7449301,-19.96976201,-95.52667321,29.47817347,1008.07,-1,1
41:08.9,22.24737378,-83.90626145,32.19108148,374.0471511,546.1836026,317.777604,-20.60419877,-95.55680603,29.6838195,1008.05,1,1
41:09.9,22.30585492,-83.93614037,32.15574125,374.0666089,546.2222277,317.7778989,-20.64266972,-95.57683486,29.71873703,1008.05,1,1
41:10.9,22.42729233,-83.96218219,31.95000337,374.0891904,546.8468518,318.7423307,-20.00862231,-95.5458499,29.51357232,1007.99,1,1
41:11.9,22.4011235,-83.90968541,31.97373755,374.0522906,546.8255695,318.7687185,-19.98884061,-95.56320851,29.49932079,1008.06,1,1
41:12.9,22.3978986,-83.90395835,31.9722824,374.0339089,546.797354,318.7489799,-19.99098384,-95.55623888,29.50199965,1008.04,1,1
41:14.0,22.39512211,-83.91171059,31.97455991,374.0565329,546.8302913,318.7708284,-19.98909824,-95.56327844,29.49982939,1008.07,1,1
41:14.8,22.39756862,-83.90904302,31.9727402,374.049759,546.8218806,318.7648293,-19.9905198,-95.56131072,29.50167787,1008.02,1,1
41:15.9,22.39606768,-83.91204214,31.97396018,374.059014,546.8355326,318.774665,-19.98900129,-95.56483461,29.49972822,1008.02,1,1
41:16.9,22.39755506,-83.90656308,31.97268965,374.0428522,546.8116514,318.7590843,-19.9899724,-95.55987886,29.50076814,1008.06,1,1
41:17.9,22.39669072,-83.90738419,31.97326794,374.0437288,546.8115205,318.7582164,-19.99027961,-95.55910409,29.501263,1008.08,-1,1
