Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
17:37.3,0.003051557,3.92E-05,-0.009034203,-0.010343851,-0.000257994,0.00204585,0.037532338,-0.040523346,-0.401040182,1008.51,1,1,17:37.4,1009.08
17:38.3,-0.297063564,27.43441567,22.7428685,-18.2724413,-25.04217393,23.32390175,36.86250447,-27.14812825,-54.24540696,1008.51,1,1,17:38.4,1009.1
17:39.2,506.0028041,243.1383434,42.0354591,198.6126642,456.8084659,402.291318,60.74955141,-169.6711969,-78.03352689,1008.51,1,1,17:39.3,1009.08
17:40.3,478.5355152,227.9628227,68.05219822,225.4290122,454.9422564,393.7177796,69.52900155,-152.7936007,-71.20407159,1008.54,1,1,17:40.3,1009.05
17:41.2,478.5349753,227.9644506,68.0522267,225.4227426,454.9320918,393.7113834,69.52933352,-152.7912824,-71.20424744,1008.54,1,1,17:41.3,1009.05
17:42.3,478.5503235,227.9772499,68.05196976,225.4099666,454.9172838,393.7037429,69.52908118,-152.7896751,-71.20433628,1008.49,1,1,17:42.3,1009.16
17:43.3,478.5517842,227.9787444,68.05249,225.4100174,454.9177363,393.7043205,69.52879728,-152.7906658,-71.20465011,1008.49,1,1,17:43.4,1009.16
17:44.3,478.5259692,227.9515865,68.05336031,225.4500478,454.9718387,393.7363069,69.52972125,-152.8000655,-71.20557125,1008.54,1,1,17:44.3,1009.07
17:45.3,478.5233493,227.9497419,68.05388415,225.4502907,454.9704263,393.73547,69.5312081,-152.7979384,-71.205082,1008.53,1,1,17:45.3,1009.07
17:46.3,478.5489668,227.974753,68.05317807,225.416716,454.9262288,393.7097243,69.53031691,-152.7904679,-71.20406256,1008.51,1,1,17:49.5,1009.1
17:47.2,478.545709,227.9724981,68.05249703,225.4177677,454.9275851,393.7096548,69.5289295,-152.7916482,-71.20433517,1008.54,1,1,17:49.5,1009.13
17:48.3,478.5356104,227.9639155,68.05326803,225.4287033,454.9415784,393.7186539,69.53029313,-152.7946485,-71.20619314,1008.54,1,1,17:49.6,1009.07
17:49.2,478.5489646,227.9691662,68.05363509,225.4354535,454.955839,393.7292194,69.53073654,-152.7977602,-71.20569105,1008.53,1,1,17:49.6,1009.12
17:50.3,478.5494304,227.9755829,68.05391576,225.4169938,454.9264332,393.7102934,69.53052023,-152.7914755,-71.20517969,1008.53,1,1,17:49.6,1009.08
17:51.3,478.5447005,227.9672127,68.05326938,225.4335737,454.9516873,393.7255798,69.52992722,-152.7968303,-71.20543373,1008.53,1,1,17:50.4,1009.08
17:52.2,478.5444337,227.9708777,68.05322767,225.4211829,454.9317878,393.7126079,69.5299324,-152.7918845,-71.20453427,1008.55,1,1,17:51.3,1009.1
17:53.3,478.545132,227.9718023,68.05319225,225.4204904,454.9315967,393.7132761,69.53027319,-152.7930058,-71.20593084,1008.52,1,1,17:51.3,1009.08
17:54.3,478.5546751,227.9754788,68.05316108,225.425213,454.9417471,393.7202607,69.52978844,-152.7952428,-71.20495687,1008.49,1,1,17:52.3,1009.08
17:55.2,478.5401138,227.9674135,68.05252936,225.422775,454.9329801,393.7116691,69.52848988,-152.7913388,-71.20302691,1008.49,1,1,17:53.3,1009.07
17:56.3,478.5261017,227.9581205,68.05139378,225.425238,454.9334576,393.7100242,69.52781077,-152.7904323,-71.20260511,1008.52,1,1,17:54.3,1009.07
17:57.2,478.5262419,227.9596126,68.05130759,225.4212666,454.9278602,393.7072644,69.52852707,-152.7897795,-71.20360498,1008.51,1,1,17:55.3,1009.07
17:58.3,478.5410699,227.9691364,68.05148452,225.4181993,454.9277125,393.7089623,69.52855804,-152.7909617,-71.2036676,1008.51,1,1,17:56.3,1009.09
17:59.3,478.5360991,227.9661126,68.05189824,225.4196098,454.9278958,393.7085099,69.52861409,-152.790784,-71.20390864,1008.54,1,1,17:56.4,1009.14
18:00.3,478.5359882,227.9652347,68.0530243,225.4251766,454.9365749,393.7156856,69.53036468,-152.7937189,-71.20624361,1008.53,1,1,17:57.3,1009.14
18:01.3,478.5495667,227.9693184,68.05431041,225.4382403,454.9604417,393.7330553,69.53145372,-152.7995352,-71.20680626,1008.53,1,1,17:58.3,1009.13
18:02.2,478.5434793,227.9652865,68.05503939,225.4403001,454.9604563,393.7320129,69.53167569,-152.7982173,-71.20616048,1008.51,1,1,17:59.3,1009.07
18:03.3,478.5434652,227.9651871,68.05385963,225.4375433,454.9564114,393.7280833,69.53025503,-152.7963329,-71.20416388,1008.53,1,1,17:59.6,1009.07
18:04.3,478.5346146,227.9652937,68.05283501,225.4202787,454.9272953,393.7081875,69.52953491,-152.7898263,-71.20389942,1008.53,1,1,18:00.3,1009.07
18:05.2,478.5455873,227.9723689,68.05212296,225.4173361,454.9273878,393.7097718,69.52918756,-152.7915898,-71.20455623,1008.51,1,1,18:01.3,1009.1
18:06.1,478.5457904,227.9725611,68.05242067,225.4176905,454.9276427,393.7097844,69.52900751,-152.7916435,-71.20434489,1008.52,1,1,18:02.3,1009.1
18:07.3,478.5355768,227.9632287,68.05269785,225.4291647,454.9423096,393.7182559,69.52943756,-152.7940901,-71.20489676,1008.52,1,1,18:03.3,1009.11
18:08.3,478.540118,227.9663888,68.05312316,225.4280241,454.9417058,393.7187917,69.53008658,-152.7940691,-71.20500186,1008.51,1,1,18:04.3,1009.11
18:09.2,478.5399772,227.9652068,68.05325168,225.4314701,454.9468175,393.7218341,69.52994778,-152.7949713,-71.20476266,1008.58,1,1,18:05.3,1009.11
18:10.2,478.5343521,227.9625821,68.0541484,225.4318873,454.9456019,393.7219958,69.5317596,-152.7952982,-71.20723004,1008.53,1,1,18:06.3,1009.11
18:11.2,478.568833,227.9843834,68.05440305,225.4250412,454.9454719,393.7255218,69.53141486,-152.7973333,-71.20620479,1008.52,1,1,18:06.4,1009.1
18:12.0,478.5439913,227.967829,68.05421975,225.4315181,454.9469223,393.722267,69.5301869,-152.7952071,-71.20501807,1008.54,1,1,18:07.3,1009.1
18:12.8,478.5395306,227.9661813,68.0536338,225.4283354,454.9415083,393.7188512,69.53055597,-152.7940494,-71.20551332,1008.54,1,1,18:08.3,1009.08
