Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
28:30.3,0.030171999,-0.052437485,-0.180659818,-0.01248473,0.484559672,0.63356284,0.034767318,-0.548023656,-0.247199587,1014.87,1,1,28:30.5,1015.45
28:31.2,11.62508511,-6.353639287,-8.973282098,9.372394501,14.3340791,-9.257637027,-20.23266253,8.134143612,28.25724531,1014.77,1,1,28:31.5,1015.42
28:32.1,-13.41075617,-96.55101058,51.50777828,382.7591283,533.3140354,311.3411401,-13.06280346,-95.12317628,18.63801208,1014.82,1,1,28:32.5,1015.46
28:33.2,13.46985946,-86.26812469,33.06718154,373.9399607,546.7792891,319.7239015,-21.69649979,-99.88468882,31.56617636,1014.81,1,1,28:33.5,1015.47
28:34.2,13.46192188,-86.27676485,33.0698168,373.9567388,546.8021291,319.7389352,-21.69474974,-99.88930979,31.56410451,1014.78,1,1,28:34.6,1015.44
28:35.2,13.46303742,-86.27497934,33.06901124,373.9527837,546.7975338,319.7365299,-21.69476259,-99.88893113,31.56401924,1014.78,1,1,28:35.5,1015.42
28:36.2,13.46319688,-86.27201216,33.06876079,373.9433702,546.7828412,319.7269222,-21.69510878,-99.88578116,31.56433317,1014.79,1,1,28:36.5,1015.39
28:37.2,13.46252255,-86.27241766,33.06922568,373.9437667,546.7825804,319.7265431,-21.6950358,-99.88547398,31.56426508,1014.83,1,1,28:37.4,1015.43
28:38.2,13.46282652,-86.27369438,33.06903493,373.9473089,546.7879525,319.7293098,-21.69561846,-99.88603803,31.56517529,1014.85,1,1,28:38.4,1015.41
28:39.2,13.46274847,-86.2778139,33.06926335,373.9600797,546.8077563,319.7418865,-21.69548579,-99.88997477,31.56525172,1014.79,1,1,28:39.5,1015.4
28:40.2,13.46284729,-86.27903748,33.06932644,373.9654631,546.8172033,319.7492072,-21.69443254,-99.89295851,31.56384855,1014.8,1,1,28:40.5,1015.42
28:41.5,13.46432462,-86.27270788,33.06800997,373.9463235,546.7884684,319.730261,-21.69564735,-99.88679937,31.56517916,1014.8,1,1,28:41.5,1015.39
28:42.1,13.46261323,-86.27442126,33.06925182,373.9501026,546.7925418,319.7328772,-21.69499391,-99.88744521,31.56437646,1014.85,1,1,28:42.5,1015.39
28:43.2,13.46343083,-86.27461891,33.06864941,373.9504647,546.7933202,319.7324634,-21.69598944,-99.88693219,31.56579864,1014.77,1,1,28:43.5,1015.45
28:44.2,13.46183875,-86.2792567,33.07004546,373.9655826,546.8165496,319.7491314,-21.69380037,-99.89297656,31.56300615,1014.82,1,1,28:44.5,1015.46
28:45.2,13.464827,-86.27077895,33.06755542,373.9401664,546.7790158,319.7237147,-21.69628746,-99.88449261,31.56599831,1014.84,1,1,28:45.5,1015.47
28:46.2,13.46225264,-86.2769546,33.06957307,373.9570198,546.8025051,319.7386299,-21.69525402,-99.8888958,31.56493373,1014.8,1,1,28:46.4,1015.41
