Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult
53:21.2,21.48849313,-71.47987355,36.64267503,362.9144106,537.9075524,322.5587895,-18.39143507,-105.8543833,25.89563832,1015.01,1,1
53:22.2,21.48900633,-71.47879457,36.64226434,362.9112306,537.9029571,322.555609,-18.39184279,-105.8532981,25.8961554,1015.03,1,1
53:23.1,21.48882621,-71.480061,36.64242433,362.9146889,537.9079397,322.5584856,-18.39197597,-105.8540285,25.89643094,1014.97,1,1
53:24.2,21.4881398,-71.48162754,36.64303559,362.9203759,537.9169972,322.5655286,-18.39067103,-105.8568259,25.89469388,1015.02,1,1
53:25.1,21.49006176,-71.47554716,36.64138306,362.9016065,537.8887815,322.5461776,-18.39261644,-105.850209,25.89707192,1015,1,1
53:26.2,21.48756628,-71.48124497,36.64337125,362.9178873,537.9120113,322.5616827,-18.39102047,-105.8551946,25.89518227,1015.01,1,1
53:27.3,21.48926693,-71.47868135,36.6420851,362.9111307,537.9030812,322.5557009,-18.39190848,-105.8533309,25.89628485,1014.98,1,1
53:28.2,21.48826915,-71.47975057,36.64284797,362.9142274,537.9072847,322.5589909,-18.39104362,-105.85457,25.8951408,1014.98,1,1
53:29.1,21.48895219,-71.47655481,36.64223196,362.9046115,537.892852,322.5495683,-18.39155823,-105.8515452,25.89567673,1014.98,1,1
53:30.2,21.48816672,-71.47689796,36.64278082,362.9049154,537.8924614,322.5492905,-18.39130286,-105.8513529,25.89534649,1015.02,1,1
53:31.2,21.4886111,-71.47714738,36.64244554,362.9052859,537.8929795,322.5488855,-18.39202976,-105.8508892,25.89639754,1015.04,1,1
53:32.2,21.4882713,-71.48138126,36.64285668,362.918158,537.9126535,322.5613696,-18.39181309,-105.8547636,25.89636281,1014.99,1,1
53:33.2,21.4884813,-71.48266715,36.64283576,362.9236339,537.9222303,322.5685891,-18.39094258,-105.857633,25.8952214,1014.98,1,1
53:34.2,21.48959582,-71.4772402,36.64183188,362.9074809,537.8980897,322.553017,-18.39164733,-105.8527298,25.89588805,1014.97,1,1
53:35.2,21.4883161,-71.47672247,36.64268565,362.904723,537.8924557,322.5494836,-18.39118547,-105.8514994,25.89521458,1015,1,1
53:36.1,21.48852811,-71.47599671,36.64247238,362.9019305,537.8878603,322.5459156,-18.39179063,-105.850061,25.89603283,1015.01,1,1
53:37.1,21.48795589,-71.47925533,36.6430056,362.9116395,537.902421,322.5552366,-18.39145219,-105.8529607,25.89576527,1015.02,1,1
53:38.2,21.48871161,-71.48000211,36.64251873,362.9146004,537.907793,322.5585847,-18.39173867,-105.8540546,25.8962237,1014.99,1,1
53:39.1,21.48849909,-71.48072832,36.64273341,362.9173934,537.912386,322.5621524,-18.39112584,-105.8554807,25.89541316,1015.01,1,1
53:40.2,21.48940446,-71.47765717,36.6419494,362.9079626,537.8982128,322.5525274,-18.3920059,-105.8522272,25.89647258,1014.99,1,1
53:41.1,21.4881156,-71.47993018,36.64295564,362.9144247,537.9072702,322.5587953,-18.39109511,-105.854317,25.89533862,1015,1,1
53:42.2,21.48903107,-71.47770964,36.64221754,362.9079718,537.8979509,322.5525357,-18.39173183,-105.8522674,25.89610697,1014.98,1,1
53:43.1,21.48814445,-71.47884108,36.64289642,362.911161,537.9022842,322.5557246,-18.39104967,-105.8533922,25.89522466,1015.02,1,1
53:44.2,21.48913167,-71.47692179,36.64208901,362.905087,537.8932246,322.5490688,-18.39215058,-105.8509374,25.89666712,1015.03,1,1
53:45.2,21.48815712,-71.4813219,36.64294973,362.9180689,537.912509,322.561469,-18.39158276,-105.854801,25.89614863,1015.01,1,1
53:46.2,21.48884111,-71.48176752,36.64253213,362.9206509,537.9176214,322.5652132,-18.39140508,-105.8563002,25.89593299,1015.02,1,1
53:47.2,21.48949478,-71.47966125,36.64197682,362.9142992,537.9081722,322.5588611,-18.39195741,-105.8541877,25.89659054,1015.04,1,1
53:48.2,21.48905289,-71.48104199,36.64231958,362.9178587,537.913025,322.561645,-18.39200657,-105.8548558,25.8967549,1015.04,1,1
53:49.2,21.48903346,-71.4829824,36.64242678,362.924101,537.9228614,322.5680808,-18.39179768,-105.8569667,25.89658877,1015.02,1,1
53:50.2,21.48933441,-71.48262936,36.64223004,362.9237138,537.9228603,322.5684682,-18.39159658,-105.857314,25.89629125,1015,1,1
53:51.1,21.4893928,-71.48045049,36.6421095,362.9171855,537.9128918,322.5623272,-18.3915167,-105.8554823,25.89605237,1015.02,1,1
53:52.2,21.48937239,-71.47874949,36.64201834,362.9112301,537.903183,322.5555961,-18.39200008,-105.8530692,25.89663779,1015.05,1,1
53:53.2,21.48890114,-71.48121973,36.64242178,362.9180538,537.9130193,322.5614506,-18.39208697,-105.8546496,25.89692378,1015.03,1,1
53:54.2,21.48878065,-71.48394848,36.64265889,362.9271815,537.9275798,322.571353,-18.39145202,-105.8580787,25.89620483,1015,1,1
53:55.2,21.48951315,-71.48136433,36.64207418,362.9202571,537.9178709,322.5655908,-18.39144144,-105.8565481,25.89603769,1015.03,1,1
53:56.2,21.48974436,-71.47869839,36.64175443,362.9112225,537.903438,322.5555869,-18.39225182,-105.8529929,25.89702573,1014.99,1,1
53:57.2,21.48809273,-71.48187408,36.64307326,362.9206711,537.9170897,322.5652289,-18.39083131,-105.8563391,25.8952274,1015,1,1
53:58.1,21.48955087,-71.47748468,36.64186323,362.9077736,537.8981924,322.5527186,-18.39184093,-105.8522968,25.89638827,1015.02,1,1
53:59.2,21.4885855,-71.47909407,36.6425714,362.9115356,537.9027856,322.5553174,-18.39172241,-105.8528408,25.8963299,1015,1,1
54:00.1,21.48834367,-71.4809098,36.6428467,362.9175928,537.9123623,322.5619557,-18.39114768,-105.8551798,25.89564062,1015,1,1
54:01.2,21.48914797,-71.47862694,36.64219262,362.9110474,537.9029132,322.5557973,-18.39160167,-105.8532445,25.89614722,1015,1,1
54:02.1,21.48862417,-71.47885576,36.64255885,362.91125,537.9026523,322.555612,-18.3914296,-105.8531135,25.89592891,1015,1,1
54:03.2,21.48862399,-71.47885604,36.64255948,362.9112503,537.9026513,322.5556119,-18.39142631,-105.8531081,25.8959322,1015.01,1,1
54:04.2,21.48873488,-71.47891853,36.64247624,362.9113431,537.9027798,322.5555105,-18.39160501,-105.8529873,25.89619798,1015.03,1,1
54:05.2,21.48881652,-71.48007067,36.64245351,362.9147002,537.9078922,322.5584796,-18.3918222,-105.85378,25.89658468,1015,1,1
54:06.1,21.48846358,-71.48182415,36.64281274,362.9206649,537.9173392,322.565219,-18.39106512,-105.8562338,25.89563329,1015.05,1,1
54:07.2,21.48996421,-71.47882557,36.64159397,362.9114106,537.9036854,322.5553829,-18.39257739,-105.8526997,25.89758915,1014.96,1,1
54:08.2,21.4874757,-71.48374413,36.64362221,362.9267397,537.9263955,322.5718744,-18.38995357,-105.8586714,25.89420142,1015.04,1,1
54:09.2,21.49093796,-71.47442607,36.64073548,362.8984295,537.8843973,322.5429824,-18.39313349,-105.8488173,25.89811934,1015,1,1
54:10.2,21.48701338,-71.48342391,36.64387384,362.9243437,537.9215394,322.5679273,-18.39048576,-105.8569258,25.89495159,1015.01,1,1
54:11.2,21.48978032,-71.47846291,36.64175014,362.9109402,537.9032912,322.5558798,-18.39191546,-105.8531951,25.8966683,1015.03,1,1
54:12.2,21.48881491,-71.48007229,36.64245837,362.9147021,537.9078843,322.5584786,-18.39179658,-105.8537385,25.89661031,1015.03,1,1
54:13.2,21.48879548,-71.48201269,36.64256557,362.9209445,537.9177208,322.5649144,-18.39158769,-105.8558494,25.89644418,1015.09,1,1
54:14.2,21.48998579,-71.48215815,36.6416967,362.9212977,537.9187583,322.5644921,-18.39284847,-105.8552822,25.89824074,1015.02,1,1
54:15.2,21.48836448,-71.48788568,36.64315324,362.93968,537.9469716,322.5842304,-18.39069793,-105.86224,25.8955692,1015.01,1,1
54:16.1,21.490807,-71.47994696,36.64112916,362.9167788,537.9136425,322.5626853,-18.392028,-105.8555316,25.89696151,1014.99,1,1
54:17.2,21.48889264,-71.47959557,36.64243236,362.9141308,537.9076192,322.5590679,-18.39121573,-105.8542914,25.89580355,1015.02,1,1
54:18.1,21.48924506,-71.47784251,36.64207456,362.9081666,537.8981698,322.5523283,-18.39196514,-105.8518252,25.89676265,1015.02,1,1
54:19.2,21.48829992,-71.48115317,36.64287453,362.9178843,537.9124708,322.5616579,-18.39135995,-105.8547769,25.89612216,1015.05,1,1
54:20.1,21.48941843,-71.48099733,36.64207503,362.9178586,537.9132485,322.5616319,-18.39215617,-105.8546144,25.89724498,1014.99,1,1
54:21.1,21.48832979,-71.48370548,36.64301362,362.9268185,537.9270302,322.571754,-18.39062261,-105.8583767,25.89525629,1015.04,1,1
54:22.2,21.49051356,-71.47751078,36.64117832,362.9079479,537.8989444,322.5524955,-18.39265239,-105.8518227,25.89774512,1015.02,1,1
54:23.1,21.48801798,-71.48320853,36.64316662,362.9242287,537.9221739,322.5680007,-18.39105569,-105.8568072,25.89585621,1015.01,1,1
54:24.2,21.48949639,-71.48052041,36.64204835,362.917287,537.9129844,322.5622213,-18.39157899,-105.8551732,25.89643456,1014.99,1,1
54:25.2,21.48889073,-71.47959736,36.642438,362.9141329,537.90761,322.5590668,-18.39118607,-105.8542435,25.8958332,1014.98,1,1
54:26.2,21.48879854,-71.47759514,36.64241619,362.9077985,537.8976415,322.5527319,-18.39120491,-105.8522351,25.8957449,1015.04,1,1
54:27.1,21.48908231,-71.47717064,36.64213361,362.9053849,537.8933058,322.5487677,-18.39227426,-105.8503914,25.89723727,1015.04,1,1
54:28.2,21.48797748,-71.48344868,36.64318473,362.9245164,537.9222982,322.567705,-18.39131921,-105.8564872,25.89628649,1015,1,1
54:29.2,21.48910306,-71.48251369,36.64242516,362.9235391,537.9225566,322.5686651,-18.39108832,-105.8573119,25.8959105,1015.01,1,1
54:30.2,21.48977593,-71.47846729,36.64176333,362.9109453,537.9032698,322.5558771,-18.3918459,-105.8530826,25.89673785,1015.05,1,1
54:31.2,21.48903287,-71.48020129,36.64230352,362.9148923,537.9081226,322.5582735,-18.39209249,-105.8533974,25.89720339,1015.05,1,1
54:32.2,21.48873248,-71.48419619,36.64269997,362.9274781,537.9276668,322.5710526,-18.39159436,-105.8575628,25.8967563,1015.03,1,1
54:33.1,21.48955694,-71.48361453,36.64213774,362.9268883,537.9279253,322.5716252,-18.3915613,-105.8580348,25.89668113,1015.02,1,1
54:34.2,21.48972655,-71.48149796,36.64193316,362.9204527,537.9180867,322.5653829,-18.39166451,-105.8560893,25.89670362,1015.02,1,1
54:35.2,21.48934322,-71.48069952,36.64215478,362.9174837,537.9129719,322.562026,-18.39163706,-105.8549309,25.89662577,1015.06,1,1
54:36.2,21.48952592,-71.48106336,36.64200213,362.9179555,537.9133603,322.5615284,-18.39228033,-105.8544054,25.89756531,1015.03,1,1
54:37.2,21.48863026,-71.48498565,36.64283336,362.9303647,537.9323852,322.5745186,-18.39114997,-105.8588514,25.89622177,1015.04,1,1
54:38.2,21.49020968,-71.48150917,36.64158523,362.9205377,537.9184715,322.5652725,-18.39209898,-105.8558987,25.89735332,1015.04,1,1
54:39.2,21.48928369,-71.4828796,36.64227876,362.9240133,537.9229348,322.5681663,-18.39169865,-105.8567331,25.89688299,1014.99,1,1
54:40.1,21.48898937,-71.48245397,36.64251678,362.9234495,537.9224144,322.5687648,-18.39086534,-105.8573611,25.89568903,1014.99,1,1
54:41.2,21.48969158,-71.47731797,36.64179431,362.9075915,537.898144,322.5529063,-18.39158515,-105.8522195,25.89639472,1015,1,1
54:42.2,21.48849367,-71.47795205,36.64262474,362.9081903,537.8976234,322.5523421,-18.39134376,-105.8517871,25.89610464,1015.01,1,1
54:43.2,21.48846414,-71.47904188,36.64268603,362.9114548,537.902606,322.5554124,-18.39137823,-105.8526941,25.89622959,1015,1,1
54:44.2,21.48847402,-71.47989273,36.64273263,362.914433,537.9074587,322.5587777,-18.39113122,-105.8538921,25.89594218,1015,1,1
54:45.2,21.48887603,-71.4787514,36.64240596,362.9111604,537.9027336,322.5556985,-18.3913562,-105.8529212,25.8961975,1015.03,1,1
54:46.2,21.48894755,-71.47905288,36.64233734,362.9115396,537.9029921,322.5553022,-18.39181673,-105.85251,25.89687526,1015.02,1,1
54:47.2,21.48841471,-71.48207254,36.64285592,362.9209623,537.9174228,322.5649182,-18.39119647,-105.8557002,25.89619572,1015.02,1,1
54:48.1,21.48934024,-71.48070257,36.64216377,362.9174872,537.9129572,322.5620241,-18.39158949,-105.854854,25.89667339,1015.02,1,1
54:49.1,21.48907829,-71.48081714,36.64234713,362.9175887,537.9128264,322.5619314,-18.39150218,-105.8547863,25.89656551,1015.04,1,1
54:50.2,21.48930039,-71.48094194,36.64217983,362.9177741,537.9130849,322.5617288,-18.39186396,-105.8545517,25.89709267,1015,1,1
54:51.2,21.48857446,-71.4827474,36.6428059,362.9237474,537.9222721,322.5684769,-18.39083975,-105.857057,25.8957687,1015,1,1
54:52.2,21.48965968,-71.47841005,36.64186262,362.9108586,537.9031151,322.5559752,-18.39158262,-105.8530667,25.89655663,1015.02,1,1
54:53.1,21.48883477,-71.47899219,36.6424262,362.9114489,537.9028544,322.5554024,-18.39160838,-105.852583,25.89663914,1015.02,1,1
54:54.2,21.48855362,-71.48104692,36.64271609,362.9177925,537.9125611,322.5617456,-18.39131583,-105.8546321,25.89636146,1014.99,1,1
54:55.2,21.48874334,-71.48063152,36.64260345,362.9173126,537.91243,322.5622342,-18.39093162,-105.8550932,25.89580254,1014.99,1,1
54:56.2,21.48916455,-71.47755005,36.64217026,362.9077979,537.8978673,322.5527191,-18.39136184,-105.8520055,25.89622766,1015.01,1,1
54:57.2,21.4886014,-71.47801787,36.64255113,362.9082869,537.8977363,322.5522388,-18.3914716,-105.851584,25.89642132,1015,1,1
54:58.1,21.48820904,-71.48001029,36.64292506,362.914538,537.9073131,322.5586832,-18.39099597,-105.8537469,25.89588228,1015.01,1,1
54:59.1,21.48898402,-71.47881696,36.64233158,362.9112567,537.9028477,322.5555953,-18.39148806,-105.8527246,25.89651015,1015.02,1,1
55:00.3,21.4886927,-71.48002101,36.64257567,362.9146224,537.9077004,322.5585731,-18.39143846,-105.8535693,25.89652389,1015.02,1,1
55:01.1,21.48881366,-71.48093415,36.64253835,362.9176931,537.9126828,322.5618372,-18.39137348,-105.8546519,25.896499,1015.02,1,1
55:02.2,21.4890753,-71.48082017,36.64235616,362.9175923,537.9128117,322.5619295,-18.39145459,-105.8547093,25.8966131,1015.07,1,1
55:03.1,21.48963087,-71.48113187,36.64193685,362.9180553,537.9134596,322.5614234,-18.39236422,-105.8541313,25.89792591,1015.02,1,1
55:04.2,21.48837242,-71.48595682,36.64308068,362.9334511,537.9370789,322.5777876,-18.39072414,-105.8598337,25.89591801,1015.04,1,1
55:05.1,21.49060568,-71.48037379,36.64127661,362.9172721,537.913717,322.5621896,-18.39222878,-105.854774,25.89770381,1014.97,1,1
55:06.2,21.48823755,-71.48256398,36.64306828,362.9234738,537.9218658,322.5687784,-18.39023701,-105.8573118,25.89503798,1015.01,1,1
55:07.1,21.49018883,-71.47539404,36.64135514,362.9014402,537.8886664,322.5463569,-18.39214431,-105.8497819,25.89729475,1014.99,1,1
55:08.1,21.48757208,-71.48017893,36.64338143,362.9146505,537.9069125,322.5585979,-18.39060896,-105.853678,25.89543442,1014.95,1,1
55:09.1,21.48845515,-71.4774181,36.64269801,362.9075323,537.8972036,322.5530295,-18.39049965,-105.8523241,25.89511668,1015,1,1
55:10.2,21.48904917,-71.47384953,36.64206562,362.8955112,537.8781764,322.5396515,-18.39182012,-105.847513,25.8967687,1015.01,1,1
55:11.1,21.48741063,-71.47950558,36.64343641,362.9118672,537.9020551,322.5550382,-18.39093966,-105.8522792,25.89588741,1015,1,1
55:12.2,21.4884676,-71.4798992,36.642752,362.9144405,537.9074272,322.5587738,-18.39102909,-105.8537269,25.89604432,1014.98,1,1
55:13.2,21.48864722,-71.47863318,36.64259345,362.9109828,537.9024423,322.555897,-18.39088821,-105.8529842,25.89577647,1014.99,1,1
55:14.2,21.48877737,-71.47675559,36.6424036,362.9048335,537.8927334,322.5493597,-18.39127253,-105.8507471,25.89621169,1014.98,1,1
55:15.1,21.48800198,-71.47794941,36.64299838,362.9081153,537.8971967,322.5524473,-18.39077349,-105.8517582,25.89559078,1014.96,1,1
55:16.2,21.48818169,-71.47668346,36.64283971,362.9046576,537.892212,322.5495705,-18.39063335,-105.8510165,25.8953222,1014.96,1,1
55:17.2,21.4882006,-71.47474346,36.64273397,362.8984157,537.8823731,322.5431345,-18.39083454,-105.8488932,25.89549601,1015,1,1
55:18.2,21.48812154,-71.47522161,36.64276406,362.8989887,537.8826317,322.5425443,-18.3913938,-105.8483054,25.89632437,1014.98,1,1
55:19.2,21.48733705,-71.47920621,36.64351127,362.9114905,537.9017864,322.5554333,-18.39044618,-105.8526371,25.89524259,1014.98,1,1
55:20.2,21.48866482,-71.47669467,36.64249178,362.9047426,537.8925968,322.5494601,-18.39106783,-105.8508259,25.8959719,1014.98,1,1
55:21.2,21.48814107,-71.47692354,36.64285795,362.9049452,537.892336,322.5492748,-18.39089614,-105.8506954,25.89575322,1015.01,1,1
55:22.2,21.48847435,-71.4771107,36.64260659,362.9052232,537.8927244,322.548971,-18.39144068,-105.8503465,25.89654216,1014.99,1,1
55:23.2,21.48783034,-71.48006805,36.64320919,362.9145533,537.9070252,322.5586883,-18.39063768,-105.853651,25.89560086,1015,1,1
55:24.2,21.48900752,-71.47773314,36.64228841,362.9079992,537.8978357,322.5525213,-18.39135805,-105.8516632,25.89648075,1015.01,1,1
55:25.2,21.48845446,-71.47905157,36.64271518,362.9114661,537.9025586,322.5554065,-18.39122447,-105.8524456,25.89638335,1015.02,1,1
55:26.2,21.48868668,-71.48002704,36.64259375,362.9146294,537.907671,322.5585694,-18.39134294,-105.8534149,25.89661946,1015,1,1
55:27.2,21.48858539,-71.48081557,36.64272436,362.917515,537.9123939,322.5620359,-18.3909132,-105.8547272,25.89607029,1015,1,1
55:28.2,21.48912787,-71.47864699,36.64225308,362.9110707,537.9028148,322.555785,-18.3912828,-105.8527291,25.89646609,1015.01,1,1
55:29.2,21.4887153,-71.47893817,36.64253523,362.911366,537.9026839,322.5554985,-18.39129384,-105.8524842,25.89650916,1015,1,1
55:30.1,21.48846342,-71.47990334,36.64276454,362.9144454,537.9074068,322.5587712,-18.39096283,-105.8536199,25.8961106,1015,1,1
55:31.2,21.48886547,-71.47876202,36.64243783,362.9111728,537.9026818,322.555692,-18.39118817,-105.8526496,25.89636553,1014.97,1,1
55:32.2,21.48826991,-71.47868957,36.64287339,362.9109965,537.9021612,322.5559029,-18.39055191,-105.8529237,25.8954731,1015,1,1
55:33.2,21.48902464,-71.47579504,36.64218815,362.9017595,537.8879879,322.5460842,-18.39153033,-105.8494931,25.89668349,1014.98,1,1
55:34.2,21.48759536,-71.47909535,36.64333895,362.9113933,537.9018993,322.5555237,-18.39047528,-105.8526106,25.89540868,1015.01,1,1
55:35.1,21.48899488,-71.47688507,36.64225013,362.9050243,537.8929694,322.5491543,-18.39156113,-105.8503942,25.8968121,1015.01,1,1
55:36.2,21.48804973,-71.48019569,36.64305011,362.914742,537.9072703,322.558484,-18.39095593,-105.853346,25.8961716,1015.01,1,1
55:37.1,21.48883472,-71.47985291,36.64250266,362.9144386,537.9076586,322.5587616,-18.39120395,-105.8535264,25.89650914,1014.99,1,1
55:38.1,21.4886122,-71.47972857,36.64267131,362.9142538,537.9073979,322.5589639,-18.39083519,-105.8537497,25.89598893,1015.02,1,1
55:39.2,21.48922643,-71.47786119,36.64213074,362.9081884,537.8980785,322.5523168,-18.39166896,-105.8513463,25.8970588,1015.05,1,1
55:40.2,21.4886147,-71.48135872,36.6426788,362.9181838,537.9127687,322.5613429,-18.39161124,-105.853954,25.89720433,1015.04,1,1
55:41.2,21.48886715,-71.48403546,36.64264915,362.9273028,537.9275889,322.5712366,-18.39124303,-105.8573311,25.89685831,1015.06,1,1
55:42.2,21.49001503,-71.48279011,36.64178898,362.9240129,537.923383,322.5681401,-18.39200152,-105.8562562,25.89785948,1015.07,1,1
55:43.2,21.48958325,-71.48502147,36.64217764,362.9305503,537.9330896,322.5742895,-18.39180733,-105.8581281,25.89773277,1015.03,1,1
55:44.1,21.48952137,-71.48557107,36.64229354,362.9331495,537.9376827,322.578051,-18.39109615,-105.8597314,25.89677127,1015.04,1,1
55:45.2,21.49045603,-71.48141031,36.64144894,362.9204545,537.9185259,322.5653556,-18.39193808,-105.855565,25.8977094,1015.01,1,1
55:46.2,21.48893472,-71.48270807,36.64257733,362.9237536,537.9224697,322.5684605,-18.39090515,-105.8566795,25.89634298,1015.04,1,1
55:47.2,21.48995121,-71.47969922,36.64170936,362.9144154,537.9084263,322.5587343,-18.39196759,-105.8533112,25.89766454,1015,1,1
55:48.2,21.48829958,-71.48287491,36.64302819,362.923864,537.922078,322.5683763,-18.39054707,-105.8566574,25.89586621,1015.02,1,1
55:49.1,21.48986889,-71.47854782,36.64173413,362.9110591,537.9033105,322.5557647,-18.39173943,-105.8525008,25.89728884,1015.03,1,1
55:50.2,21.48865188,-71.48112214,36.64267095,362.9179001,537.9126277,322.5616364,-18.39129355,-105.8541863,25.89682823,1015.03,1,1
55:51.2,21.48903463,-71.48192092,36.64245088,362.9208696,537.91774,322.5649931,-18.39131292,-105.8553317,25.89691411,1015.02,1,1
55:52.2,21.48918499,-71.48174456,36.64235284,362.9206761,537.9177389,322.5651867,-18.39121056,-105.8555024,25.89676719,1015.03,1,1
55:53.2,21.48943642,-71.48077986,36.64212489,362.9175973,537.9130137,322.5619137,-18.39153425,-105.8543549,25.89717309,1015.01,1,1
55:54.2,21.48881161,-71.48179704,36.64262098,362.9206853,537.917477,322.5651951,-18.39093648,-105.8555426,25.89640159,1015,1,1
55:55.2,21.48924293,-71.47956614,36.64223371,362.9141485,537.9077681,322.5590454,-18.39112335,-105.8536588,25.89653562,1014.98,1,1
55:56.2,21.48863732,-71.47864314,36.64262328,362.9109944,537.9023938,322.5558909,-18.39073081,-105.8527297,25.8959339,1015.01,1,1
55:57.2,21.4889898,-71.47689013,36.64226542,362.9050302,537.8929445,322.5491512,-18.39148058,-105.850264,25.89689263,1014.99,1,1
55:58.2,21.48782227,-71.48007612,36.64323348,362.9145628,537.9069857,322.5586834,-18.39050955,-105.8534438,25.89572899,1015.03,1,1
