Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
16:15.1,0.065490998,-0.028587061,-0.306696497,-0.256608643,0.42835414,0.903460507,0.238660246,-0.755567247,-0.48123916,1014.78,1,1,16:15.5,1015.34
16:16.1,-2.381282733,25.19917356,25.6372434,-14.18160173,-29.25151755,12.800819,35.66994053,-10.90810427,-33.48153019,1014.84,1,1,16:16.5,1015.3
16:17.1,502.078444,243.6537749,46.68211357,201.0429747,455.5830272,402.8579745,67.0767049,-161.0584436,-73.62116012,1014.77,1,1,16:17.5,1015.3
16:18.1,476.5329768,228.0312461,70.62329648,228.2170881,456.2049538,394.1569362,71.036579,-150.2698983,-70.12840125,1014.74,-1,1,16:18.5,1015.26
16:19.1,474.1898363,226.8647372,71.15858794,228.9131145,456.0308385,393.7921755,71.0768123,-150.4941047,-71.11997574,1014.79,-1,1,16:19.4,1015.3
16:20.1,472.2401928,226.1693101,70.71615273,228.5227435,456.2853927,394.5599995,71.15781941,-151.7397833,-72.76289399,1014.78,-1,1,16:20.5,1015.29
16:21.1,471.6991669,225.8383857,70.8459286,228.773956,456.0380475,393.9377719,71.03565323,-150.9888464,-71.86148931,1014.8,-1,1,16:21.5,1015.33
16:22.1,471.7715576,225.9754896,70.878039,228.5765865,455.8949708,394.1681901,71.46122978,-150.8560144,-72.16232371,1014.79,-1,1,16:22.4,1015.3
16:23.1,471.8887987,225.679845,70.6338405,228.9613579,456.4426691,393.5704532,69.36811911,-152.9816779,-72.68496313,1014.8,1,1,16:23.5,1015.3
16:24.1,471.2922864,225.6350595,71.02434408,229.0379773,455.914412,393.3465173,70.43470774,-151.0637036,-71.35255772,1014.79,1,1,16:24.5,1015.31
16:25.1,472.2040283,226.688791,71.56473931,228.9721777,455.7350255,393.3882368,70.5482034,-151.0847251,-71.42955341,1014.74,1,1,16:25.5,1015.34
16:26.1,472.2064998,226.6774077,71.57026868,229.0069388,455.772033,393.4015147,70.54310672,-151.0898972,-71.4282177,1014.81,1,1,16:26.5,1015.32
16:27.0,472.1809864,226.6587422,71.57068713,229.0209373,455.7860417,393.4087014,70.54458177,-151.0915834,-71.4302416,1014.83,-1,1,16:27.5,1015.31
16:28.1,472.2273426,226.6998275,71.5528815,228.9807443,455.794728,393.4430346,70.52321641,-151.1441869,-71.40623113,1014.8,-1,1,16:28.5,1015.3
16:29.1,471.6028192,225.7357441,70.91871349,228.9479515,455.9963245,393.4686719,70.40572456,-151.1705561,-71.32916043,1014.81,-1,1,16:29.5,1015.31
16:30.1,471.5698826,225.7442962,70.93093338,228.9257119,455.9583882,393.4504483,70.4095793,-151.1639365,-71.32927599,1014.81,1,1,16:30.5,1015.31
16:31.1,471.5625681,225.7299257,70.94927548,228.9532334,455.9427475,393.4177851,70.43268585,-151.1131591,-71.35458745,1014.77,1,1,16:31.5,1015.35
16:32.1,472.1972409,226.7008366,71.58377743,228.9825793,455.7376841,393.3895247,70.54855859,-151.086119,-71.4297244,1014.77,1,1,16:32.5,1015.36
16:33.1,472.1958444,226.6674052,71.57142891,229.0215527,455.7910488,393.4135243,70.54456746,-151.0936549,-71.42996983,1014.74,1,1,16:33.5,1015.31
16:34.1,472.1952223,226.6651082,71.57070541,229.0250464,455.7962715,393.4157301,70.54382185,-151.093132,-71.42778625,1014.75,1,1,16:34.5,1015.31
16:35.1,472.181096,226.660721,71.56981068,229.0122671,455.7721643,393.398185,70.54307259,-151.0868133,-71.42702177,1014.77,1,1,16:35.5,1015.32
16:36.1,472.1870149,226.6649382,71.56934607,229.0100161,455.7717987,393.3994677,70.54337926,-151.0883807,-71.42842818,1014.74,1,1,16:36.5,1015.32
16:37.1,472.1967499,226.6699145,71.56950422,229.0116101,455.7769949,393.4034446,70.54298475,-151.0897931,-71.42767887,1014.78,1,1,16:37.4,1015.33
16:38.1,472.1815688,226.6607114,71.57005561,229.0146578,455.7766602,393.4021516,70.54382526,-151.0890865,-71.42893944,1014.77,1,1,16:38.5,1015.33
16:39.1,472.2011797,226.6724653,71.5703176,229.013325,455.7809388,393.4076036,70.54431907,-151.0915085,-71.4291999,1014.73,1,1,16:39.5,1015.36
16:40.1,472.1963457,226.669075,71.57056463,229.0153385,455.7817528,393.4067027,70.54354434,-151.0907652,-71.42803591,1014.74,1,1,16:40.5,1015.34
16:41.1,472.176373,226.653127,71.57021893,229.0288244,455.7968013,393.4138473,70.54347159,-151.0922494,-71.42797262,1014.77,1,1,16:41.5,1015.3
