Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult
38:38.9,8.265538578,78.07033619,70.92218733,-4.750567674,-73.26767328,-35.95536153,29.68,1.65,107.63,1008.09,1,1
38:39.9,8.266365513,78.07085732,70.92173138,-4.750974467,-73.26656794,-35.95364347,29.68,1.65,107.63,1008.09,1,1
38:40.9,8.265133997,78.06987977,70.92270738,-4.749741841,-73.2675089,-35.95570425,29.68,1.65,107.63,1008.08,1,1
38:41.9,8.265677394,78.07050733,70.92226179,-4.750632597,-73.2677476,-35.95529818,29.68,1.65,107.63,1008.08,1,1
38:42.9,8.265890991,78.07067149,70.92212945,-4.750635568,-73.26708214,-35.9545251,29.68,1.65,107.63,1008.1,1,1
38:43.9,8.265889125,78.07053935,70.9222934,-4.750423076,-73.26711232,-35.9546101,29.68,1.65,107.63,1008.1,1,1
38:44.9,8.265270462,78.07044028,70.92307492,-4.750010645,-73.26833405,-35.95623029,29.68,1.65,107.63,1008.1,1,1
38:45.9,8.265819492,78.07139517,70.92305273,-4.750695344,-73.26857842,-35.95581437,29.68,1.65,107.63,1008.11,1,1
38:46.9,8.265826232,78.07172182,70.92347525,-4.750489285,-73.26858327,-35.95580369,29.68,1.65,107.63,1008.09,1,1
38:47.9,8.265214001,78.07136418,70.92379799,-4.75008546,-73.26902233,-35.95674783,29.68,1.65,107.63,1008.09,1,1
38:48.9,8.266173771,78.0718626,70.9228309,-4.75097573,-73.26795711,-35.95489293,29.68,1.65,107.63,1008.1,1,1
38:49.9,8.26569752,78.07115661,70.92310158,-4.750220463,-73.26775231,-35.95527184,29.68,1.65,107.63,1008.11,1,1
38:50.9,8.265621632,78.07116427,70.92330925,-4.750282418,-73.26849291,-35.95598241,29.68,1.65,107.63,1008.11,1,1
38:51.9,8.26555435,78.07163072,70.92377549,-4.750350805,-73.26920818,-35.95659729,29.68,1.65,107.63,1008.09,1,1
38:52.9,8.265493501,78.0718386,70.92378295,-4.750427798,-73.26914079,-35.95653613,29.68,1.65,107.63,1008.09,1,1
38:53.9,8.266114379,78.07193633,70.92299967,-4.750840224,-73.2679174,-35.95491428,29.68,1.65,107.63,1008.11,1,1
38:54.9,8.265838552,78.07132641,70.92317428,-4.750285382,-73.26782497,-35.95520683,29.68,1.65,107.63,1008.08,1,1
38:55.9,8.264878339,78.07063078,70.92355139,-4.749813653,-73.26885184,-35.95698409,29.68,1.65,107.63,1008.08,1,1
38:56.9,8.26645442,78.07161764,70.92209586,-4.751320234,-73.26731573,-35.95409838,29.68,1.65,107.63,1008.06,1,1
38:57.9,8.265232797,78.06999148,70.92231911,-4.749892331,-73.26672235,-35.95489291,29.68,1.65,107.63,1008.11,1,1
38:58.9,8.266790866,78.07064667,70.92122862,-4.751171385,-73.26602524,-35.95286477,29.68,1.65,107.63,1008.09,1,1
38:59.9,8.264261311,78.06929083,70.92348378,-4.748987015,-73.26859308,-35.95751704,29.68,1.65,107.63,1008.11,1,1
39:00.9,8.266717774,78.07189252,70.92228191,-4.751647536,-73.26824301,-35.95465924,29.68,1.65,107.63,1008.09,1,1
39:01.9,8.264890617,78.07095408,70.92396953,-4.749607581,-73.26885254,-35.95696925,29.68,1.65,107.63,1008.06,1,1
39:02.9,8.265847728,78.07125664,70.92241421,-4.750916397,-73.26775064,-35.95503837,29.68,1.65,107.63,1008.08,1,1
39:03.9,8.266469092,78.07083286,70.9215018,-4.75091245,-73.26580659,-35.95291215,29.68,1.65,107.63,1008.09,1,1
39:04.9,8.265228971,78.06939653,70.92221922,-4.749673391,-73.26677287,-35.95506861,29.68,1.65,107.63,1008.13,1,1
39:05.9,8.266172417,78.07080214,70.92246367,-4.750750333,-73.26802465,-35.95515601,29.68,1.65,107.63,1008.11,1,1
39:06.9,8.264677234,78.07104447,70.9245554,-4.749595989,-73.27029568,-35.9584134,29.68,1.65,107.63,1008.13,1,1
39:07.9,8.266664943,78.07339963,70.92388366,-4.751507679,-73.26971632,-35.95583966,29.68,1.65,107.63,1008.09,1,1
39:09.0,8.264631727,78.07203778,70.92524396,-4.74947334,-73.27020779,-35.95824587,29.68,1.65,107.63,1008.04,1,1
39:09.9,8.266002575,78.07201537,70.9225789,-4.751200271,-73.2677653,-35.95479014,29.68,1.65,107.63,1008.09,1,1
39:10.9,8.267167257,78.07117671,70.92096344,-4.751254265,-73.26461941,-35.95124997,29.68,1.65,107.63,1008.07,1,1
39:11.9,8.264075481,78.0680793,70.922558,-4.748584857,-73.26696173,-35.95642285,29.68,1.65,107.63,1008.08,1,1
39:12.9,8.266591226,78.07027657,70.92075958,-4.751586922,-73.26664155,-35.95354941,29.68,1.65,107.63,1008.08,1,1
39:13.9,8.265377407,78.06969511,70.92212359,-4.749950789,-73.2668112,-35.95491445,29.68,1.65,107.63,1008.15,1,1
39:14.9,8.266730793,78.07123015,70.92230533,-4.751018639,-73.26754173,-35.95422907,29.68,1.65,107.63,1008.11,1,1
39:15.9,8.26372854,78.07053933,70.92551373,-4.748705694,-73.2713526,-35.96025999,29.68,1.65,107.63,1008.07,-1,1
39:16.9,8.259362373,78.04613438,70.88858716,-4.767355033,-73.25654265,-35.94039582,29.68,1.65,107.63,1008.1,1,1
39:17.9,8.291222334,78.14089315,70.92492427,-4.846466883,-73.32143721,-35.83458947,29.68,1.65,107.63,1008.07,1,1
39:18.9,8.383132414,78.01485926,70.82778816,-4.746935454,-73.19937597,-35.93214779,29.68,1.65,107.63,1008.09,1,1
39:19.9,8.282174545,78.0841402,70.90592258,-4.786219338,-73.29382719,-35.96046414,29.68,1.65,107.63,1008.08,1,1
39:20.9,8.264977879,78.06975683,70.92276839,-4.749541316,-73.26736332,-35.9557574,29.68,1.65,107.63,1008.05,1,1
39:21.9,8.265657571,78.06997165,70.9215177,-4.750711665,-73.26689047,-35.95462428,29.68,1.65,107.63,1008.03,1,1
39:22.9,8.266010921,78.06933302,70.92028629,-4.750790346,-73.26476181,-35.95253394,29.68,1.65,107.63,1008.02,1,1
39:23.9,8.265804284,78.06767008,70.91911158,-4.750381776,-73.26316493,-35.95154458,29.68,1.65,107.63,1008.03,1,1
39:24.9,8.265930107,78.06666642,70.91821185,-4.750442445,-73.26250889,-35.95099821,29.68,1.65,107.63,1008.03,1,1
39:25.9,8.265444764,78.06602314,70.91835309,-4.750097118,-73.26305007,-35.95197718,29.68,1.65,107.63,1008.01,-1,1
39:26.9,8.258401347,78.03897811,70.8833826,-4.765861865,-73.25006766,-35.93650411,29.68,1.65,107.63,1008.04,-1,1
39:27.9,8.283949605,78.10806545,70.88496206,-4.862024923,-73.30386686,-35.81600017,29.68,1.65,107.63,1008.07,-1,1
39:28.9,8.401481745,78.05280455,70.79109124,-4.858581647,-73.23716159,-35.79418074,29.68,1.65,107.63,1008.05,-1,1
39:30.0,8.416497457,78.0666909,70.77657449,-4.893559557,-73.2663253,-35.80321018,29.68,1.65,107.63,1008.07,-1,1
39:30.9,8.418081368,78.06872247,70.7762597,-4.894857964,-73.26555223,-35.80089494,29.68,1.65,107.63,1008.03,-1,1
39:31.9,8.416113143,78.06728343,70.77744679,-4.892959063,-73.26607923,-35.80327572,29.68,1.65,107.63,1008.04,1,1
39:32.9,8.425409298,78.09539877,70.80987594,-4.879658797,-73.27708373,-35.81481577,29.68,1.65,107.63,1008.05,1,1
39:33.9,8.399456928,78.0253335,70.8086874,-4.782253526,-73.22239949,-35.93515808,29.68,1.65,107.63,1008.04,1,1
39:34.9,8.28081435,78.08011064,70.90393977,-4.784930439,-73.29165034,-35.96025271,29.68,1.65,107.63,1008.01,1,1
39:35.9,8.265599455,78.06716987,70.91880913,-4.750584829,-73.26381391,-35.95231672,29.68,1.65,107.63,1008.07,1,1
39:36.9,8.267101685,78.06783943,70.91802123,-4.751318449,-73.26233525,-35.94971402,29.68,1.65,107.63,1008.03,1,1
39:37.9,8.263749762,78.06557176,70.92043751,-4.7485234,-73.26525593,-35.95549331,29.68,1.65,107.63,1008.07,-1,1
39:38.9,8.260388375,78.04184304,70.8836188,-4.767756315,-73.2510445,-35.93527332,29.68,1.65,107.63,1008.04,-1,1
39:39.9,8.28164907,78.10830178,70.88851085,-4.859839153,-73.30727564,-35.82103178,29.68,1.65,107.63,1008.08,-1,1
39:40.9,8.403274296,78.05583632,70.79109386,-4.860700651,-73.23796406,-35.79286465,29.68,1.65,107.63,1008.08,-1,1
39:41.9,8.416185299,78.06765416,70.77831194,-4.892667412,-73.26692589,-35.80399394,29.68,1.65,107.63,1008.07,-1,1
39:42.9,8.417341548,78.06916019,70.77767188,-4.894378363,-73.26744536,-35.80314727,29.68,1.65,107.63,1008.07,-1,1
39:43.9,8.417425284,78.06947851,70.77788586,-4.894110346,-73.26670879,-35.80242519,29.68,1.65,107.63,1008.07,-1,1
39:44.9,8.417152431,78.06900006,70.77789564,-4.893767993,-73.26658535,-35.80263191,29.68,1.65,107.63,1008.09,-1,1
39:46.1,8.41748945,78.06926862,70.77787578,-4.894033314,-73.26677365,-35.80248384,29.68,1.65,107.63,1008.05,-1,1
39:47.1,8.416263922,78.06855405,70.7785221,-4.893225746,-73.2676526,-35.80437285,29.68,1.65,107.63,1008.06,-1,1
39:47.9,8.41831801,78.06972454,70.77666573,-4.895071187,-73.26559972,-35.80060305,29.68,1.65,107.63,1008.03,-1,1
39:48.9,8.416344572,78.06743675,70.77730033,-4.892961978,-73.26540042,-35.80248931,29.68,1.65,107.63,1008.06,-1,1
39:49.9,8.418312741,78.06815716,70.77539422,-4.894863039,-73.26411447,-35.79952657,29.68,1.65,107.63,1008.03,-1,1
39:50.9,8.41599347,78.06624877,70.77680058,-4.892683801,-73.26526036,-35.80282627,29.68,1.65,107.63,1008.06,-1,1
39:51.9,8.418444786,78.06800163,70.77504617,-4.895134006,-73.26418395,-35.79947394,29.68,1.65,107.63,1008.06,-1,1
39:53.0,8.416402164,78.0667669,70.77703008,-4.892878572,-73.26548909,-35.80264203,29.68,1.65,107.63,1008.06,-1,1
39:53.9,8.417419969,78.06796834,70.77647774,-4.894312158,-73.26596279,-35.80194201,29.68,1.65,107.63,1008.09,-1,1
39:54.9,8.417632824,78.06871828,70.77722753,-4.894100395,-73.26608563,-35.80183517,29.68,1.65,107.63,1008.08,-1,1
39:55.9,8.416471324,78.06851258,70.77858297,-4.893213618,-73.26778853,-35.80436496,29.68,1.65,107.63,1008.05,-1,1
39:56.9,8.417230168,78.06943642,70.7778411,-4.894319829,-73.26733161,-35.80310082,29.68,1.65,107.63,1008.06,-1,1
39:57.9,8.417925068,78.06939435,70.7770141,-4.894457808,-73.2653978,-35.80085341,29.68,1.65,107.63,1008.03,1,1
39:58.9,8.423532821,78.09445186,70.8117502,-4.877680728,-73.27841394,-35.81781645,29.68,1.65,107.63,1008.03,1,1
39:59.9,8.400508835,78.02625955,70.80765437,-4.783695599,-73.22206973,-35.9337613,29.68,1.65,107.63,1008.03,1,1
40:00.9,8.280923604,78.0796948,70.90341447,-4.784664533,-73.29013567,-35.95892951,29.68,1.65,107.63,1008.08,1,1
40:01.9,8.266436069,78.06734253,70.9186963,-4.750764032,-73.26352681,-35.95143546,29.68,1.65,107.63,1008.07,1,1
40:03.0,8.264589927,78.06711541,70.92100724,-4.749329278,-73.26641664,-35.95561178,29.68,1.65,107.63,1008.05,1,1
40:03.9,8.266032226,78.069168,70.92032111,-4.751185184,-73.26628175,-35.95387162,29.68,1.65,107.63,1008.06,1,1
40:04.9,8.266254972,78.06926933,70.92031815,-4.750778144,-73.26487026,-35.95249854,29.68,1.65,107.63,1008.04,1,1
40:05.8,8.265159692,78.06787914,70.9204891,-4.749825166,-73.26509973,-35.95383226,29.68,1.65,107.63,1008.07,1,1
40:06.9,8.266655765,78.06874284,70.91940697,-4.751181153,-73.26433604,-35.95174385,29.68,1.65,107.63,1008.09,1,1
40:07.9,8.265287897,78.06817816,70.92118813,-4.749669005,-73.2659886,-35.95453163,29.68,1.65,107.63,1008.09,1,1
40:08.9,8.26555611,78.06943524,70.92176446,-4.750419081,-73.26761365,-35.95550369,29.68,1.65,107.63,1008.09,1,1
40:09.9,8.265910363,78.07062138,70.92226173,-4.750697306,-73.26775134,-35.95516426,29.68,1.65,107.63,1008.06,1,1
40:10.9,8.265375128,78.0702554,70.92237592,-4.750231524,-73.26744897,-35.95539701,29.68,1.65,107.63,1008.03,1,1
40:11.9,8.265996807,78.06976723,70.92071046,-4.750858612,-73.26543723,-35.95310897,29.68,1.65,107.63,1008.06,1,1
40:12.9,8.266609565,78.06888467,70.91953947,-4.750848233,-73.26351851,-35.95107843,29.68,1.65,107.63,1008.04,1,1
40:13.9,8.264685543,78.06684112,70.92033026,-4.749275915,-73.26488343,-35.95421521,29.68,1.65,107.63,1008.06,1,1
40:14.9,8.266659014,78.06841016,70.91897654,-4.751387229,-73.26432372,-35.951747,29.68,1.65,107.63,1008.06,1,1
40:15.9,8.265232706,78.06766387,70.92047202,-4.749748122,-73.26515799,-35.9538843,29.68,1.65,107.63,1008.08,1,1
40:16.9,8.266182584,78.0688109,70.92025768,-4.75083367,-73.2656271,-35.95329565,29.68,1.65,107.63,1008.07,1,1
40:17.9,8.265233636,78.06876993,70.92148159,-4.749949827,-73.26666534,-35.95505321,29.68,1.65,107.63,1008.08,1,1
40:18.9,8.266260509,78.06990863,70.9210587,-4.750973418,-73.26639302,-35.95375317,29.68,1.65,107.63,1008.07,1,1
40:19.9,8.26537995,78.06940053,70.9218155,-4.750021186,-73.26671516,-35.95489501,29.68,1.65,107.63,1008.05,-1,1
40:20.9,8.258678884,78.04236616,70.88636722,-4.766059893,-73.25313924,-35.93859868,29.68,1.65,107.63,1008.04,1,1
40:21.9,8.290523636,78.13738182,70.92228064,-4.846204112,-73.31949477,-35.83390661,29.68,1.65,107.63,1008.1,1,1
40:22.9,8.385375691,78.0141358,70.82442532,-4.748631124,-73.1958893,-35.9272856,29.68,1.65,107.63,1008.01,1,1
40:23.9,8.27862053,78.07965913,70.90640078,-4.783094732,-73.29427561,-35.9645619,29.68,1.65,107.63,1008.08,-1,1
40:24.9,8.261886614,78.0436712,70.8831875,-4.768989623,-73.25015725,-35.93298162,29.68,1.65,107.63,1008.08,1,1
40:25.9,8.288269363,78.13532729,70.92442906,-4.843316851,-73.32077241,-35.83742593,29.68,1.65,107.63,1008.06,-1,1
40:26.9,8.377567782,77.98726995,70.79032204,-4.764532327,-73.1855478,-35.91468218,29.68,1.65,107.63,1008.04,-1,1
40:27.9,8.298710366,78.12373232,70.8726941,-4.896320887,-73.33431848,-35.82626887,29.68,1.65,107.63,1008.09,1,1
40:28.9,8.409976773,78.08298361,70.82663696,-4.844328876,-73.25068674,-35.8084599,29.68,1.65,107.63,1008.09,1,1
40:29.9,8.39868807,78.02633593,70.81115173,-4.781621147,-73.22578587,-35.93875141,29.68,1.65,107.63,1008.03,1,1
40:30.9,8.280676357,78.08232322,70.90584458,-4.785345784,-73.29447849,-35.96254788,29.68,1.65,107.63,1008.06,1,1
40:31.9,8.267452493,78.07030524,70.91949084,-4.751875237,-73.26387055,-35.95044001,29.68,1.65,107.63,1008.09,1,1
40:32.9,8.265189265,78.0679254,70.9212185,-4.74919404,-73.265145,-35.95397167,29.68,1.65,107.63,1008.06,1,1
40:33.9,8.264968306,78.06834411,70.92134879,-4.750017376,-73.26727543,-35.95584753,29.68,1.65,107.63,1008.06,1,1
40:34.9,8.266623556,78.07004,70.92040207,-4.751459828,-73.26575523,-35.95283079,29.68,1.65,107.63,1008.07,1,1
40:35.9,8.265743483,78.0690104,70.92102973,-4.750091223,-73.26535671,-35.95346825,29.68,1.65,107.63,1008.09,1,1
40:36.9,8.265868019,78.06911414,70.92114132,-4.750353602,-73.26620967,-35.95409246,29.68,1.65,107.63,1008.08,1,1
40:37.9,8.265322893,78.06939677,70.92200826,-4.750083097,-73.26744164,-35.95559146,29.68,1.65,107.63,1008.05,1,1
40:38.9,8.265742861,78.06991993,70.9214502,-4.750711471,-73.26682654,-35.95456035,29.68,1.65,107.63,1008.11,1,1
40:39.9,8.267180161,78.07066656,70.92083546,-4.751309598,-73.26531232,-35.95198315,29.68,1.65,107.63,1008.08,-1,1
40:40.9,8.256851302,78.04147332,70.88869719,-4.763996245,-73.25532367,-35.94234068,29.68,1.65,107.63,1008.09,-1,1
40:41.9,8.284374412,78.11278334,70.88888812,-4.862899483,-73.30925364,-35.8197879,29.68,1.65,107.63,1008.07,1,1
40:42.9,8.408362669,78.08376141,70.82935757,-4.843107395,-73.25362752,-35.81234771,29.68,1.65,107.63,1008.07,1,1
40:43.9,8.400357235,78.02854459,70.81032276,-4.783479939,-73.22497554,-35.93622826,29.68,1.65,107.63,1008.06,1,1
40:44.9,8.280910471,78.08228446,70.90599511,-4.784726293,-73.29308727,-35.96124978,29.68,1.65,107.63,1008.1,1,1
40:45.9,8.266564863,78.06984677,70.92089524,-4.750899328,-73.26577255,-35.95301883,29.68,1.65,107.63,1008.08,1,1
40:46.9,8.26465162,78.06897938,70.92266197,-4.74933127,-73.26786949,-35.95664029,29.68,1.65,107.63,1008.05,1,1
40:47.9,8.266091722,78.07031458,70.9212585,-4.751189293,-73.26697724,-35.95431983,29.68,1.65,107.63,1008.08,1,1
40:48.9,8.266718718,78.07021813,70.92076948,-4.750979289,-73.26503887,-35.95218375,29.68,1.65,107.63,1008.1,1,1
40:49.9,8.26527174,78.0689443,70.92204177,-4.749531201,-73.26667545,-35.95510262,29.68,1.65,107.63,1008.09,-1,1
40:50.9,8.258356898,78.0428525,70.88773628,-4.765768645,-73.25527317,-35.94074911,29.68,1.65,107.63,1008.07,-1,1
40:51.9,8.283303398,78.11217312,70.8897331,-4.861746804,-73.30945593,-35.82100863,29.68,1.65,107.63,1008.09,-1,1
40:52.9,8.402555897,78.05742429,70.79373197,-4.859679764,-73.23975785,-35.79497722,29.68,1.65,107.63,1008.1,-1,1
40:53.9,8.416885709,78.06952896,70.77919512,-4.893279196,-73.26790991,-35.80406407,29.68,1.65,107.63,1008.09,-1,1
40:54.9,8.417086755,78.07014586,70.77922731,-4.893895991,-73.26874211,-35.80448126,29.68,1.65,107.63,1008.07,-1,1
40:55.9,8.417303326,78.07044148,70.77893015,-4.894111451,-73.26804565,-35.80362234,29.68,1.65,107.63,1008.06,-1,1
40:56.9,8.41751475,78.06988827,70.77808044,-4.894116595,-73.26662285,-35.8022689,29.68,1.65,107.63,1008.07,1,1
40:57.9,8.42462314,78.0961375,70.81215866,-4.87848951,-73.27888182,-35.81713444,29.68,1.65,107.63,1008.06,1,1
40:58.9,8.399481404,78.02685093,70.81009134,-4.782523412,-73.22455403,-35.93687379,29.68,1.65,107.63,1008.08,1,1
40:59.9,8.281735217,78.08240011,70.90513888,-4.785536558,-73.29274161,-35.96021584,29.68,1.65,107.63,1008.04,1,1
41:00.9,8.264809854,78.06829865,70.9213858,-4.749619433,-73.26636366,-35.95522558,29.68,1.65,107.63,1008.05,1,1
41:01.9,8.26692871,78.06939224,70.91935642,-4.7516004,-73.26434641,-35.95143026,29.68,1.65,107.63,1008.04,1,1
41:02.9,8.265226269,78.06745081,70.92014519,-4.749621116,-73.26430073,-35.95319473,29.68,1.65,107.63,1008.04,1,1
41:03.9,8.266103411,78.06763024,70.91896324,-4.7507794,-73.26397126,-35.95206108,29.68,1.65,107.63,1008.04,1,1
41:04.9,8.265765627,78.06722887,70.91914618,-4.750301553,-73.26381226,-35.9522933,29.68,1.65,107.63,1008.03,1,1
41:05.9,8.265696172,78.06697796,70.91889506,-4.750372113,-73.26377019,-35.95232782,29.68,1.65,107.63,1008.06,1,1
41:06.9,8.266446111,78.06750742,70.91864766,-4.750840864,-73.26340627,-35.95132116,29.68,1.65,107.63,1008.07,-1,1
41:07.9,8.25816927,78.04007142,70.88553623,-4.765158325,-73.252154,-35.9385759,29.68,1.65,107.63,1008.07,-1,1
41:08.9,8.28323574,78.10988648,70.88793948,-4.861602748,-73.30794222,-35.82005066,29.68,1.65,107.63,1008.05,1,1
41:09.9,8.408856983,78.08255508,70.82736905,-4.843860505,-73.2523197,-35.81088051,29.68,1.65,107.63,1008.05,1,1
41:10.9,8.400317865,78.02716881,70.80903752,-4.783348723,-73.22340287,-35.93507062,29.68,1.65,107.63,1007.99,1,1
41:11.9,8.280258564,78.07996581,70.9041513,-4.784405918,-73.29116614,-35.96037092,29.68,1.65,107.63,1008.06,1,1
41:12.9,8.26803119,78.06810088,70.91689378,-4.752143549,-73.26111434,-35.9478411,29.68,1.65,107.63,1008.04,1,1
41:14.0,8.263721087,78.06481261,70.92014714,-4.748041839,-73.26437874,-35.95497007,29.68,1.65,107.63,1008.07,1,1
41:14.8,8.267120714,78.06823471,70.91830838,-4.751994038,-73.26449298,-35.95153427,29.68,1.65,107.63,1008.02,1,1
41:15.9,8.264414899,78.06692016,70.92058881,-4.749214216,-73.26539439,-35.95490122,29.68,1.65,107.63,1008.02,1,1
41:16.9,8.267079385,78.06825216,70.91782086,-4.751882168,-73.26286512,-35.95011037,29.68,1.65,107.63,1008.06,1,1
41:17.9,8.266057916,78.06678637,70.91870103,-4.750023607,-73.26245176,-35.95098039,29.68,1.65,107.63,1008.08,-1,1
41:18.9,8.258172849,78.03960524,70.88526801,-4.765151864,-73.25217019,-35.93866245,29.68,1.65,107.63,1008.1,-1,1
41:19.9,8.283376985,78.11031082,70.88846571,-4.861659045,-73.30879256,-35.82065672,29.68,1.65,107.63,1008.03,-1,1
41:20.9,8.40073266,78.05554844,70.79399628,-4.85866785,-73.24107391,-35.79789443,29.68,1.65,107.63,1008.04,1,1
41:21.9,8.426157108,78.09699013,70.8102679,-4.880279086,-73.27725437,-35.81417917,29.68,1.65,107.63,1008.07,1,1
41:22.8,8.399653863,78.02583786,70.80926549,-4.781976647,-73.22235593,-35.93502239,29.68,1.65,107.63,1008.03,-1,1
41:23.9,8.273002442,78.05274419,70.87009108,-4.799734039,-73.27968389,-35.94650874,29.68,1.65,107.63,1008.02,-1,1
41:24.9,8.284154349,78.10960753,70.88579149,-4.862580787,-73.30525802,-35.81686658,29.68,1.65,107.63,1008.08,-1,1
41:25.9,8.402719721,78.05418432,70.79078154,-4.859336924,-73.23605723,-35.79206317,29.68,1.65,107.63,1008.05,1,1
41:26.9,8.422719353,78.09289899,70.81194897,-4.876912863,-73.27949148,-35.81976331,29.68,1.65,107.63,1008.02,1,1
41:27.9,8.400528829,78.02673027,70.80791492,-4.784173708,-73.22345876,-35.93490401,29.68,1.65,107.63,1008.02,1,1
41:28.9,8.281645997,78.08058292,70.90310747,-4.785287056,-73.28956638,-35.95772996,29.68,1.65,107.63,1008.05,1,1
41:29.9,8.266065592,78.06645099,70.91826711,-4.750229641,-73.2624361,-35.95098026,29.68,1.65,107.63,1008.01,1,1
41:30.8,8.264692468,78.06549447,70.91887175,-4.74955453,-73.26401526,-35.95361613,29.68,1.65,107.63,1008.02,1,1
41:31.9,8.267020331,78.06714289,70.91700489,-4.751742298,-73.26208503,-35.94963882,29.68,1.65,107.63,1008.01,1,1
41:32.9,8.265252902,78.06527866,70.91796687,-4.749627592,-73.26200385,-35.95142874,29.68,1.65,107.63,1008.07,1,1
41:33.9,8.266943067,78.06649694,70.91724736,-4.75117542,-73.26213515,-35.94992997,29.68,1.65,107.63,1008.06,1,1
