Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
16:50.3,0.000862475,0.001290418,-0.001041976,-0.005295222,-0.005810525,0.001625989,-27.28,35.83,50.82,1008.32,1,1,16:50.3,1008.98
16:51.3,4.46805211,-3.455351565,6.726348836,24.73145235,21.3970353,-7.743545501,-27.28,35.83,50.82,1008.3,1,1,16:51.4,1008.97
16:52.3,-100.2962985,-84.89483602,145.2039182,396.1108378,415.9590016,224.6047948,-27.28,35.83,50.82,1008.34,1,1,16:54.8,1008.97
16:53.3,-84.8780679,-129.6102574,116.1840863,418.5547823,447.703645,220.9095724,-27.28,35.83,50.82,1008.31,1,1,16:54.8,1008.97
16:53.9,-81.29655285,-132.1870557,113.4232702,417.6363272,447.7199778,220.9219309,-27.28,35.83,50.82,1008.31,1,1,16:54.8,1008.92
16:55.2,-81.29398472,-132.1850957,113.4199311,417.6261868,447.7072452,220.9131975,-27.28,35.83,50.82,1008.33,1,1,16:55.6,1008.94
16:56.3,-81.29269196,-132.1848341,113.4181656,417.625274,447.7102288,220.9170086,-27.28,35.83,50.82,1008.32,1,1,16:56.4,1008.92
16:57.3,-81.2945358,-132.1847963,113.420883,417.6305776,447.71648,220.9221345,-27.28,35.83,50.82,1008.32,1,1,16:57.4,1008.92
16:58.3,-81.29310814,-132.1846872,113.4188104,417.6273988,447.7139918,220.9206242,-27.28,35.83,50.82,1008.3,1,1,16:58.3,1008.92
16:59.3,-81.29334375,-132.1838342,113.4193234,417.6268396,447.7132268,220.9207339,-27.28,35.83,50.82,1008.34,1,1,16:59.4,1008.95
17:00.3,-81.2919959,-132.1822896,113.4181348,417.6214207,447.7054112,220.9143545,-27.28,35.83,50.82,1008.32,1,1,17:00.3,1008.93
17:00.9,-81.29584816,-132.1853773,113.4224746,417.6341675,447.7201243,220.9242861,-27.28,35.83,50.82,1008.32,1,1,17:01.4,1008.97
17:02.3,-81.29341382,-132.1849508,113.4196757,417.6287504,447.7140951,220.9194485,-27.28,35.83,50.82,1008.33,1,1,17:02.3,1008.93
17:03.3,-81.29482447,-132.184414,113.421469,417.6287641,447.7109253,220.9164757,-27.28,35.83,50.82,1008.35,1,1,17:03.3,1008.94
17:04.3,-81.29403339,-132.1866073,113.4197758,417.6319121,447.7186511,220.9224553,-27.28,35.83,50.82,1008.33,1,1,17:04.3,1008.92
17:05.3,-81.29530666,-132.1870274,113.4216917,417.6370556,447.7256695,220.9283722,-27.28,35.83,50.82,1008.33,1,1,17:05.3,1008.94
17:06.3,-81.29329049,-132.185707,113.4193139,417.630906,447.7188602,220.923721,-27.28,35.83,50.82,1008.33,1,1,17:06.3,1008.94
17:07.3,-81.29426642,-132.1848906,113.4208251,417.6310218,447.717047,220.9221312,-27.28,35.83,50.82,1008.33,1,1,17:07.4,1008.93
17:08.3,-81.29433321,-132.1855597,113.4204996,417.6312823,447.7173178,220.9220179,-27.28,35.83,50.82,1008.35,1,1,17:08.3,1008.92
17:09.3,-81.29373993,-132.1857653,113.4196783,417.6309385,447.7181113,220.9229142,-27.28,35.83,50.82,1008.35,1,1,17:09.4,1008.98
17:10.3,-81.29472684,-132.1868453,113.4214795,417.6376967,447.7275946,220.9296375,-27.28,35.83,50.82,1008.34,1,1,17:10.4,1008.95
17:11.3,-81.296458,-132.1867614,113.4238294,417.6385698,447.7237666,220.9250999,-27.28,35.83,50.82,1008.34,1,1,17:11.3,1008.95
17:12.3,-81.29493686,-132.1879346,113.4210166,417.6359023,447.7222905,220.9239343,-27.28,35.83,50.82,1008.32,1,1,17:12.4,1008.94
17:13.3,-81.29499416,-132.186877,113.4214072,417.6349257,447.7212745,220.9241981,-27.28,35.83,50.82,1008.35,1,1,17:13.4,1008.92
17:14.3,-81.29328906,-132.185409,113.4191676,417.6283153,447.7135279,220.9189628,-27.28,35.83,50.82,1008.34,1,1,17:14.3,1008.93
17:15.3,-81.29482492,-132.1872361,113.4208993,417.636965,447.7271038,220.9298087,-27.28,35.83,50.82,1008.34,1,1,17:15.3,1008.93
17:16.3,-81.29406553,-132.1859808,113.4204723,417.633745,447.7222772,220.9262462,-27.28,35.83,50.82,1008.32,1,1,17:16.3,1008.92
17:17.2,-81.29444991,-132.1860885,113.4205916,417.6336722,447.7219575,220.9261532,-27.28,35.83,50.82,1008.34,1,1,17:17.3,1008.89
17:18.3,-81.29265417,-132.1846932,113.4181837,417.6267909,447.7139952,220.9209789,-27.28,35.83,50.82,1008.32,1,1,17:18.3,1008.91
17:19.3,-81.2933568,-132.185586,113.4189784,417.6321788,447.723802,220.9294789,-27.28,35.83,50.82,1008.31,1,1,17:19.3,1008.92
17:20.3,-81.29261227,-132.182986,113.4188613,417.6260333,447.7137064,220.9219524,-27.28,35.83,50.82,1008.31,1,1,17:20.3,1008.91
17:21.3,-81.2928117,-132.1826386,113.4187069,417.6234688,447.7088052,220.9177938,-27.28,35.83,50.82,1008.3,1,1,17:21.3,1008.92
17:22.3,-81.29268545,-132.1828314,113.4184331,417.6234924,447.709372,220.9183982,-27.28,35.83,50.82,1008.27,1,1,17:22.3,1008.86
17:23.3,-81.29246618,-132.1817204,113.4177523,417.619228,447.7034242,220.9149417,-27.28,35.83,50.82,1008.33,1,1,17:23.4,1008.91
17:24.3,-81.28851679,-132.179626,113.4131616,417.6097274,447.6953356,220.9101298,-27.28,35.83,50.82,1008.29,-1,1,17:24.3,1008.87
17:25.3,-81.3290502,-132.1976218,113.4335458,417.6428571,447.7036771,220.8974552,-27.28,35.83,50.82,1008.37,1,1,17:25.3,1008.92
17:26.2,-81.34420004,-132.0626053,113.5792168,417.4821647,447.0841706,220.0555547,-27.28,35.83,50.82,1008.37,1,1,17:26.3,1008.93
17:26.8,-81.33787812,-132.2211336,113.4413288,417.6756675,447.7336884,220.9087077,-27.28,35.83,50.82,1008.29,1,1,17:27.3,1008.92
17:27.9,-81.29426054,-132.1881595,113.4225939,417.6426421,447.7346816,220.9357152,-27.28,35.83,50.82,1008.33,1,1,17:28.4,1008.91
17:28.8,-81.29051367,-132.1823278,113.4160422,417.6177982,447.7015197,220.9117281,-27.28,35.83,50.82,1008.35,1,1,17:29.4,1008.92
17:29.8,-81.29376324,-132.1846739,113.4196778,417.6299715,447.7183865,220.9244979,-27.28,35.83,50.82,1008.32,-1,1,17:30.3,1008.85
17:30.8,-81.32930532,-132.2017908,113.4332422,417.6502299,447.7136481,220.9028941,-27.28,35.83,50.82,1008.31,1,1,17:32.7,1008.92
17:31.8,-81.34524232,-132.0653112,113.5801422,417.4907224,447.0978764,220.0665113,-27.28,35.83,50.82,1008.3,1,1,17:34.1,1008.92
17:32.8,-81.33425139,-132.2153815,113.4374166,417.6560544,447.7068987,220.8905061,-27.28,35.83,50.82,1008.31,1,1,17:34.3,1008.89
17:33.8,-81.29064887,-132.1820346,113.4179259,417.6202634,447.7043782,220.9146759,-27.28,35.83,50.82,1008.34,1,1,17:34.4,1008.91
17:34.8,-81.29180469,-132.1830395,113.4171816,417.6230028,447.7108917,220.9200666,-27.28,35.83,50.82,1008.33,1,1,17:35.4,1008.93
17:35.8,-81.29419143,-132.1844569,113.4206985,417.6325188,447.7222397,220.9279149,-27.28,35.83,50.82,1008.3,1,1,17:36.4,1008.92
17:36.8,-81.2940935,-132.1843712,113.4204084,417.6300654,447.7170227,220.9232256,-27.28,35.83,50.82,1008.3,1,1,17:37.3,1008.92
