Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
30:50.3,0.00130615,0.003271445,0.001667986,-0.006913507,-0.017130485,-0.015345746,-19.19,35.68,23.53,1008.38,1,1,30:50.3,1009.04
30:51.8,4.662312977,-3.13615088,6.607773423,24.2432714,21.26153815,-7.220309173,-19.19,35.68,23.53,1008.36,1,1,30:51.3,1009.01
30:52.8,-95.38788315,-83.1137602,139.0232829,384.4589206,406.7624041,222.8224041,-19.19,35.68,23.53,1008.39,1,1,30:52.4,1008.98
30:53.8,-79.74013351,-127.2773698,110.0376701,406.4740863,438.3017625,219.4025791,-19.19,35.68,23.53,1008.36,1,1,30:53.3,1009.01
30:54.9,-76.15686436,-129.8527022,107.2752269,405.5517598,438.3154602,219.414289,-19.19,35.68,23.53,1008.42,1,1,30:54.3,1009.01
30:55.8,-76.15520068,-129.8498179,107.274129,405.5430634,438.3015034,219.4029924,-19.19,35.68,23.53,1008.37,1,1,30:55.4,1009.02
30:56.8,-76.15983336,-129.85508,107.2788986,405.5621721,438.3267975,219.4210591,-19.19,35.68,23.53,1008.39,1,1,30:56.3,1009.04
30:57.8,-76.15595356,-129.8516446,107.2750419,405.5474091,438.3059635,219.404978,-19.19,35.68,23.53,1008.39,1,1,30:57.4,1008.99
30:58.8,-76.1585789,-129.8533866,107.2773845,405.5534797,438.3124728,219.4094631,-19.19,35.68,23.53,1008.41,1,1,30:58.3,1009.03
30:59.8,-76.15645234,-129.8542093,107.2747742,405.5533381,438.3166515,219.4132712,-19.19,35.68,23.53,1008.36,1,1,30:59.3,1009
31:00.8,-76.15919313,-129.8540197,107.2785645,405.5587547,438.3210832,219.4167995,-19.19,35.68,23.53,1008.36,1,1,31:00.4,1009.02
31:01.8,-76.15512162,-129.8512204,107.273354,405.5436623,438.3024872,219.4034033,-19.19,35.68,23.53,1008.39,1,1,31:01.4,1009.02
