Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
40:50.1,0.000844487,0.001154892,-0.001260732,-0.004983127,-0.004310338,0.00310022,-25.63,33.13,70.9,1014.96,1,1,40:50.4,1015.52
40:51.1,15.3811944,18.10785895,7.004054571,-7.23942657,-6.930026434,7.548467146,-25.63,33.13,70.9,1014.91,1,1,40:51.5,1015.56
40:52.2,-18.4370557,22.81173993,57.42873918,11.82611678,-78.67588774,-71.97649616,-25.63,33.13,70.9,1014.96,1,1,40:52.4,1015.56
40:53.2,13.44182694,70.38776373,53.07243271,-23.5043867,-88.89029176,-49.59026154,-25.63,33.13,70.9,1014.96,1,1,40:53.5,1015.56
40:54.2,7.619762749,79.7797844,71.79488774,-9.486117587,-85.50031251,-52.39161617,-25.63,33.13,70.9,1015.01,1,1,40:54.4,1015.55
40:55.1,7.622135802,79.78265301,71.79435319,-9.488831483,-85.50148655,-52.3901458,-25.63,33.13,70.9,1014.98,1,1,40:55.5,1015.53
40:56.1,7.619694001,79.78246497,71.79737576,-9.486589376,-85.50404498,-52.39457141,-25.63,33.13,70.9,1014.93,1,1,40:56.4,1015.51
40:57.2,7.621414416,79.78401947,71.79550291,-9.488798372,-85.50249269,-52.39136734,-25.63,33.13,70.9,1014.95,1,1,40:57.5,1015.55
40:58.2,7.622251733,79.7833705,71.79416507,-9.488593547,-85.49913237,-52.38787862,-25.63,33.13,70.9,1014.97,1,1,40:58.5,1015.52
40:59.2,7.620664192,79.78107459,71.79480766,-9.48687018,-85.49996575,-52.39036382,-25.63,33.13,70.9,1014.94,1,1,40:59.5,1015.54
41:00.1,7.620446711,79.78110328,71.79464397,-9.487489657,-85.50134453,-52.39164945,-25.63,33.13,70.9,1014.96,1,1,41:00.5,1015.52
41:01.2,7.622163896,79.78259059,71.79368894,-9.488855057,-85.49989088,-52.38869309,-25.63,33.13,70.9,1014.96,1,1,41:01.5,1015.52
41:02.1,7.620528503,79.78128956,71.79502196,-9.48700918,-85.50063819,-52.39101238,-25.63,33.13,70.9,1014.93,1,1,41:03.2,1015.54
