Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
28:30.3,0.011445295,0.004215173,-0.067991432,-0.159045958,-0.082843095,0.266062867,-1.65,37.93,83.5,1014.87,1,1,28:30.5,1015.45
28:31.2,15.07824483,17.30388962,7.149018271,-6.128368556,-6.577433655,6.386871816,-1.65,37.93,83.5,1014.77,1,1,28:31.5,1015.42
28:32.1,-4.267914192,35.53698709,62.61734816,12.44427543,-74.73667455,-60.91311347,-1.65,37.93,83.5,1014.82,1,1,28:32.5,1015.46
28:33.2,26.74902704,82.27759112,58.62926818,-22.07137771,-84.90144731,-39.13798886,-1.65,37.93,83.5,1014.81,1,1,28:33.5,1015.47
28:34.2,21.41981954,92.03459815,77.47650179,-8.08579072,-81.57849676,-41.97915767,-1.65,37.93,83.5,1014.78,1,1,28:34.6,1015.44
28:35.2,21.42177569,92.03570661,77.47400696,-8.088936537,-81.57864062,-41.9772234,-1.65,37.93,83.5,1014.78,1,1,28:35.5,1015.42
28:36.2,21.42220526,92.03564556,77.47344918,-8.088738606,-81.57655887,-41.97508784,-1.65,37.93,83.5,1014.79,1,1,28:36.5,1015.39
28:37.2,21.4215849,92.03430763,77.4733842,-8.087911975,-81.5763026,-41.97562328,-1.65,37.93,83.5,1014.83,1,1,28:37.4,1015.43
28:38.2,21.42198043,92.03475768,77.47364997,-8.088304216,-81.57730917,-41.97612578,-1.65,37.93,83.5,1014.85,1,1,28:38.4,1015.41
28:39.2,21.42115708,92.03553847,77.47570372,-8.087680582,-81.57995854,-41.97908873,-1.65,37.93,83.5,1014.79,1,1,28:39.5,1015.4
28:40.2,21.42069144,92.03646574,77.47632643,-8.087976982,-81.58113873,-41.98029488,-1.65,37.93,83.5,1014.8,1,1,28:40.5,1015.42
28:41.5,21.42317033,92.03796605,77.47420729,-8.089828356,-81.57775662,-41.97498052,-1.65,37.93,83.5,1014.8,1,1,28:41.5,1015.39
28:42.1,21.42105554,92.0352423,77.47509439,-8.087229482,-81.57754262,-41.97709911,-1.65,37.93,83.5,1014.85,1,1,28:42.5,1015.39
28:43.2,21.42239781,92.03612231,77.47442918,-8.088709177,-81.5782616,-41.97643364,-1.65,37.93,83.5,1014.77,1,1,28:43.5,1015.45
28:44.2,21.41953804,92.0347606,77.47637392,-8.086684619,-81.58057846,-41.98106135,-1.65,37.93,83.5,1014.82,1,1,28:44.5,1015.46
28:45.2,21.42432524,92.03809975,77.47288291,-8.090912649,-81.57682667,-41.97313251,-1.65,37.93,83.5,1014.84,1,1,28:45.5,1015.47
28:46.2,21.42036926,92.0349553,77.47637614,-8.086256437,-81.57878828,-41.97891413,-1.65,37.93,83.5,1014.8,1,1,28:46.4,1015.41
28:47.2,21.42103294,92.0360129,77.47558394,-8.088244493,-81.58056475,-41.97956149,-1.65,37.93,83.5,1014.8,1,1,28:47.5,1015.44
28:48.2,21.42262672,92.03739584,77.47451642,-8.089347567,-81.57825733,-41.97598004,-1.65,37.93,83.5,1014.82,1,1,28:48.5,1015.46
28:49.2,21.42167311,92.03598453,77.47505866,-8.087837036,-81.57784856,-41.97673869,-1.65,37.93,83.5,1014.81,1,1,28:49.4,1015.46
28:50.2,21.42111374,92.03548105,77.47524362,-8.087766156,-81.57910017,-41.97834322,-1.65,37.93,83.5,1014.83,1,1,28:50.5,1015.47
28:51.2,21.42227611,92.03679292,77.47489782,-8.088854677,-81.57890466,-41.97698233,-1.65,37.93,83.5,1014.83,1,1,28:51.5,1015.44
28:52.2,21.42118869,92.03644732,77.47620947,-8.087693414,-81.5798971,-41.97888657,-1.65,37.93,83.5,1014.8,1,1,28:52.5,1015.45
28:53.2,21.42139617,92.03680565,77.47578287,-8.088318815,-81.57994663,-41.97862771,-1.65,37.93,83.5,1014.83,1,1,28:53.5,1015.46
28:54.2,21.42270095,92.03751059,77.47492623,-8.0890645,-81.57832459,-41.97602554,-1.65,37.93,83.5,1014.81,1,1,28:54.5,1015.47
28:55.2,21.42058214,92.03569829,77.47623649,-8.087085701,-81.57958283,-41.97923884,-1.65,37.93,83.5,1014.8,1,1,28:55.5,1015.43
28:56.2,21.42214913,92.03674786,77.47465153,-8.089002223,-81.5787927,-41.9769532,-1.65,37.93,83.5,1014.81,1,1,28:56.5,1015.46
28:57.2,21.42188537,92.0362067,77.47479074,-8.088249929,-81.57792328,-41.97655985,-1.65,37.93,83.5,1014.78,1,1,28:57.5,1015.46
28:58.2,21.42099354,92.03504395,77.47470074,-8.087709811,-81.57823406,-41.97772139,-1.65,37.93,83.5,1014.83,1,1,28:58.5,1015.42
28:59.2,21.42303806,92.03634173,77.47346813,-8.089334189,-81.57699492,-41.97471345,-1.65,37.93,83.5,1014.81,1,1,28:59.5,1015.46
29:00.3,21.42016961,92.0345852,77.47590711,-8.086671959,-81.57940458,-41.97959876,-1.65,37.93,83.5,1014.81,1,1,29:00.5,1015.44
29:01.2,21.42242004,92.03676352,77.4743779,-8.089338168,-81.57893648,-41.97683713,-1.65,37.93,83.5,1014.81,1,1,29:01.5,1015.4
29:02.2,21.42154863,92.03619259,77.47526407,-8.087975924,-81.57851257,-41.97737896,-1.65,37.93,83.5,1014.83,1,1,29:02.5,1015.44
29:03.2,21.42195053,92.03638417,77.47507111,-8.08837681,-81.57873652,-41.97720539,-1.65,37.93,83.5,1014.81,1,1,29:03.5,1015.42
29:04.2,21.42099593,92.03601586,77.47587163,-8.087699016,-81.57976909,-41.97897281,-1.65,37.93,83.5,1014.83,1,1,29:04.5,1015.48
29:05.5,21.42250064,92.03733837,77.47504806,-8.089061451,-81.57898002,-41.97678863,-1.65,37.93,83.5,1014.79,1,1,29:05.5,1015.38
29:06.2,21.42059736,92.03582244,77.47606198,-8.087298282,-81.5795427,-41.97914371,-1.65,37.93,83.5,1014.78,1,1,29:06.5,1015.44
29:07.2,21.42251033,92.03649227,77.47370511,-8.089284667,-81.57740724,-41.97544477,-1.65,37.93,83.5,1014.8,1,1,29:07.5,1015.46
29:08.2,21.42189888,92.03509193,77.47376975,-8.088048214,-81.57640511,-41.97538009,-1.65,37.93,83.5,1014.75,1,1,29:08.5,1015.46
29:09.2,21.42052354,92.03341802,77.47365706,-8.087375238,-81.57722693,-41.97743565,-1.65,37.93,83.5,1014.78,1,1,29:09.5,1015.37
29:10.2,21.42325573,92.03486858,77.47130407,-8.089760027,-81.57476979,-41.97269536,-1.65,37.93,83.5,1014.78,1,1,29:10.5,1015.4
29:11.2,21.42073012,92.03260121,77.47313613,-8.086955401,-81.57586531,-41.97625304,-1.65,37.93,83.5,1014.77,1,1,29:11.5,1015.4
29:12.1,21.42174227,92.0334753,77.4721604,-8.088595004,-81.57633332,-41.97556292,-1.65,37.93,83.5,1014.77,1,1,29:12.5,1015.41
29:13.2,21.42189092,92.03371651,77.47220124,-8.088462426,-81.57563228,-41.97481539,-1.65,37.93,83.5,1014.75,1,1,29:13.5,1015.41
29:14.2,21.42134702,92.03289186,77.47205691,-8.087990282,-81.5753553,-41.97514376,-1.65,37.93,83.5,1014.77,1,1,29:14.5,1015.37
29:15.2,21.42236881,92.03318164,77.47108142,-8.088803518,-81.5743566,-41.97334922,-1.65,37.93,83.5,1014.78,1,1,29:15.5,1015.4
29:16.1,21.4212728,92.03237726,77.47213449,-8.087635846,-81.57537437,-41.97534913,-1.65,37.93,83.5,1014.78,1,1,29:16.5,1015.37
29:17.2,21.42160932,92.03316729,77.47224378,-8.088317516,-81.57628335,-41.97570551,-1.65,37.93,83.5,1014.78,1,1,29:17.5,1015.37
29:18.2,21.42175447,92.03379869,77.47257862,-8.088388948,-81.57633405,-41.97554808,-1.65,37.93,83.5,1014.76,1,1,29:18.5,1015.36
29:19.2,21.42141972,92.03352868,77.47259667,-8.088123551,-81.57614401,-41.97569449,-1.65,37.93,83.5,1014.81,1,1,29:19.5,1015.42
29:20.2,21.42278302,92.03441512,77.47202565,-8.088996131,-81.57534019,-41.97374284,-1.65,37.93,83.5,1014.81,1,1,29:20.5,1015.41
29:21.2,21.42052445,92.0334056,77.47443498,-8.086941623,-81.57806164,-41.9782734,-1.65,37.93,83.5,1014.78,1,1,29:21.5,1015.38
29:22.2,21.42161874,92.03512019,77.47380325,-8.088729569,-81.57851455,-41.9773664,-1.65,37.93,83.5,1014.81,1,1,29:22.5,1015.36
29:23.2,21.42272873,92.03605638,77.47346608,-8.089068773,-81.57678583,-41.97484074,-1.65,37.93,83.5,1014.81,1,1,29:23.4,1015.35
29:24.2,21.4208809,92.0345904,77.47493051,-8.087219836,-81.57819767,-41.97793233,-1.65,37.93,83.5,1014.79,1,1,29:24.5,1015.38
