Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult
38:21.9,8.266020435,78.07177633,70.92274209,-4.750713417,-73.26712574,-35.95429031,138.2728255,349.0159998,430.7092396,1008.07,1,1
38:22.9,8.265671872,78.07019881,70.92194909,-4.75023131,-73.26623472,-35.95403785,138.2716864,349.0131847,430.7054442,1008.07,1,1
38:23.9,8.265593811,78.06948911,70.9214394,-4.750295438,-73.26621797,-35.95416806,138.2715945,349.0133007,430.7056123,1008.09,1,1
38:24.9,8.265930837,78.06975767,70.92141953,-4.750560791,-73.26640631,-35.95402001,138.2718994,349.013317,430.7052741,1008.07,1,1
38:25.9,8.264976256,78.06938937,70.92222004,-4.749883005,-73.26743887,-35.95578742,138.2729649,349.0195086,430.7142127,1008.07,1,1
38:26.9,8.266209987,78.07036557,70.92124229,-4.751115626,-73.26649625,-35.95372497,138.2719701,349.0131289,430.7052728,1008.06,1,1
38:27.9,8.265397818,78.06939035,70.92153196,-4.750095004,-73.26610228,-35.9542511,138.2714283,349.013284,430.7057783,1008.09,1,1
38:28.8,8.266277622,78.06976564,70.92093824,-4.750834757,-73.26580951,-35.95319344,138.2712279,349.0102132,430.7009706,1008.07,1,1
38:29.9,8.264706706,78.06890888,70.92222721,-4.749540605,-73.26731294,-35.9559917,138.2727908,349.0195944,430.7143788,1008.08,1,1
38:30.9,8.266414764,78.07045905,70.92114278,-4.751316072,-73.26660535,-35.95363529,138.2721363,349.0131386,430.7051014,1008.12,1,1
38:31.9,8.265872844,78.07041594,70.92246875,-4.75021061,-73.26715329,-35.95470592,138.2729325,349.0164045,430.7090641,1008.1,1,1
38:32.9,8.2646374,78.07034994,70.92386784,-4.749598248,-73.26956657,-35.95786127,138.27557,349.0287259,430.7264357,1008.11,1,1
38:33.9,8.266489615,78.07253195,70.92311902,-4.751445007,-73.2689104,-35.95534838,138.2750348,349.0221625,430.7169896,1008.07,1,1
38:34.9,8.264798753,78.07118076,70.92400153,-4.749684644,-73.26880839,-35.95693134,138.2746934,349.0253875,430.7223022,1008.07,1,1
38:35.9,8.266573086,78.07154633,70.92173256,-4.751393823,-73.2666273,-35.95337892,138.2722362,349.012915,430.7049293,1008.09,1,1
38:36.9,8.265684406,78.07005794,70.92210164,-4.750018786,-73.2662541,-35.95411206,138.2717899,349.0132696,430.7052661,1008.09,1,1
38:37.9,8.265260535,78.06972762,70.92236369,-4.750012836,-73.26758251,-35.95565574,138.2732425,349.019506,430.7138672,1008.07,1,1
38:38.9,8.265538578,78.07033619,70.92218733,-4.750567674,-73.26767328,-35.95536153,138.2733132,349.0193188,430.7138665,1008.09,1,1
38:39.9,8.266365513,78.07085732,70.92173138,-4.750974467,-73.26656794,-35.95364347,138.2721929,349.013107,430.7049266,1008.09,1,1
38:40.9,8.265133997,78.06987977,70.92270738,-4.749741841,-73.2675089,-35.95570425,138.2731877,349.019485,430.7138651,1008.08,1,1
38:41.9,8.265677394,78.07050733,70.92226179,-4.750632597,-73.2677476,-35.95529818,138.273452,349.0193202,430.7136957,1008.08,1,1
38:42.9,8.265890991,78.07067149,70.92212945,-4.750635568,-73.26708214,-35.9545251,138.2727257,349.0162006,430.7093942,1008.1,1,1
38:43.9,8.265889125,78.07053935,70.9222934,-4.750423076,-73.26711232,-35.9546101,138.2728291,349.0162969,430.7092248,1008.1,1,1
38:44.9,8.265270462,78.07044028,70.92307492,-4.750010645,-73.26833405,-35.95623029,138.2741995,349.0225057,430.7178259,1008.1,1,1
38:45.9,8.265819492,78.07139517,70.92305273,-4.750695344,-73.26857842,-35.95581437,138.2745478,349.0223264,430.7174878,1008.11,1,1
38:46.9,8.265826232,78.07172182,70.92347525,-4.750489285,-73.26858327,-35.95580369,138.2746318,349.0223111,430.7173184,1008.09,1,1
38:47.9,8.265214001,78.07136418,70.92379799,-4.75008546,-73.26902233,-35.95674783,138.2750257,349.0254025,430.721956,1008.09,1,1
38:48.9,8.266173771,78.0718626,70.9228309,-4.75097573,-73.26795711,-35.95489293,138.2738568,349.019112,430.7131849,1008.1,1,1
38:49.9,8.26569752,78.07115661,70.92310158,-4.750220463,-73.26775231,-35.95527184,138.27362,349.0192842,430.7133529,1008.11,1,1
38:50.9,8.265621632,78.07116427,70.92330925,-4.750282418,-73.26849291,-35.95598241,138.2744851,349.022406,430.7174844,1008.11,1,1
38:51.9,8.26555435,78.07163072,70.92377549,-4.750350805,-73.26920818,-35.95659729,138.2753307,349.0254162,430.7216159,1008.09,1,1
38:52.9,8.265493501,78.0718386,70.92378295,-4.750427798,-73.26914079,-35.95653613,138.2751999,349.0253089,430.7217839,1008.09,1,1
38:53.9,8.266114379,78.07193633,70.92299967,-4.750840224,-73.2679174,-35.95491428,138.2738294,349.0190984,430.7131815,1008.11,1,1
38:54.9,8.265838552,78.07132641,70.92317428,-4.750285382,-73.26782497,-35.95520683,138.2737588,349.0192838,430.7131808,1008.08,1,1
38:55.9,8.264878339,78.07063078,70.92355139,-4.749813653,-73.26885184,-35.95698409,138.2747403,349.0254899,430.7222881,1008.08,1,1
38:56.9,8.26645442,78.07161764,70.92209586,-4.751320234,-73.26731573,-35.95409838,138.2730739,349.01601,430.7090473,1008.06,1,1
38:57.9,8.265232797,78.06999148,70.92231911,-4.749892331,-73.26672235,-35.95489291,138.2722192,349.0162503,430.7098903,1008.11,1,1
38:58.9,8.266790866,78.07064667,70.92122862,-4.751171385,-73.26602524,-35.95286477,138.2716523,349.0100965,430.7004442,1008.09,1,1
38:59.9,8.264261311,78.06929083,70.92348378,-4.748987015,-73.26859308,-35.95751704,138.2743841,349.0257672,430.7226229,1008.11,1,1
39:00.9,8.266717774,78.07189252,70.92228191,-4.751647536,-73.26824301,-35.95465924,138.274244,349.0191463,430.7128393,1008.09,1,1
39:01.9,8.264890617,78.07095408,70.92396953,-4.749607581,-73.26885254,-35.95696925,138.2748243,349.0254702,430.7221153,1008.06,1,1
39:02.9,8.265847728,78.07125664,70.92241421,-4.750916397,-73.26775064,-35.95503837,138.2734679,349.019097,430.7136816,1008.08,1,1
39:03.9,8.266469092,78.07083286,70.9215018,-4.75091245,-73.26580659,-35.95291215,138.2713279,349.0099633,430.7007783,1008.09,1,1
39:04.9,8.265228971,78.06939653,70.92221922,-4.749673391,-73.26677287,-35.95506861,138.2723421,349.0164529,430.7097169,1008.13,1,1
39:05.9,8.266172417,78.07080214,70.92246367,-4.750750333,-73.26802465,-35.95515601,138.2739992,349.0194174,430.7130047,1008.11,1,1
39:06.9,8.264677234,78.07104447,70.9245554,-4.749595989,-73.27029568,-35.9584134,138.2765271,349.0317019,430.7303763,1008.13,1,1
39:07.9,8.266664943,78.07339963,70.92388366,-4.751507679,-73.26971632,-35.95583966,138.2761307,349.0251425,430.7207615,1008.09,1,1
39:09.0,8.264631727,78.07203778,70.92524396,-4.74947334,-73.27020779,-35.95824587,138.2764608,349.0314677,430.7303749,1008.04,1,1
39:09.9,8.266002575,78.07201537,70.9225789,-4.751200271,-73.2677653,-35.95479014,138.2734838,349.018886,430.7136768,1008.09,1,1
39:10.9,8.267167257,78.07117671,70.92096344,-4.751254265,-73.26461941,-35.95124997,138.2700688,349.0037422,430.6920032,1008.07,1,1
39:11.9,8.264075481,78.0680793,70.922558,-4.748584857,-73.26696173,-35.95642285,138.2723879,349.0197174,430.714688,1008.08,1,1
39:12.9,8.266591226,78.07027657,70.92075958,-4.751586922,-73.26664155,-35.95354941,138.2721912,349.0131202,430.7050732,1008.08,1,1
39:13.9,8.265377407,78.06969511,70.92212359,-4.749950789,-73.2668112,-35.95491445,138.2723775,349.0163518,430.7097108,1008.15,1,1
39:14.9,8.266730793,78.07123015,70.92230533,-4.751018639,-73.26754173,-35.95422907,138.2735779,349.016308,430.7083603,1008.11,1,1
39:15.9,8.26372854,78.07053933,70.92551373,-4.748705694,-73.2713526,-35.96025999,138.277696,349.0379837,430.7391407,1008.07,-1,1
39:16.9,8.259362373,78.04613438,70.88858716,-4.767355033,-73.25654265,-35.94039582,138.2635023,348.9971853,430.7206367,1008.1,1,1
39:17.9,8.291222334,78.14089315,70.92492427,-4.846466883,-73.32143721,-35.83458947,138.4371676,348.8785395,430.0843479,1008.07,1,1
39:18.9,8.383132414,78.01485926,70.82778816,-4.746935454,-73.19937597,-35.93214779,138.2320178,348.9877016,430.7363167,1008.09,1,1
39:19.9,8.282174545,78.0841402,70.90592258,-4.786219338,-73.29382719,-35.96046414,138.2775227,349.0184803,430.7065754,1008.08,1,1
39:20.9,8.264977879,78.06975683,70.92276839,-4.749541316,-73.26736332,-35.9557574,138.2730216,349.0194367,430.714007,1008.05,1,1
39:21.9,8.265657571,78.06997165,70.9215177,-4.750711665,-73.26689047,-35.95462428,138.2723642,349.016173,430.7098742,1008.03,1,1
39:22.9,8.266010921,78.06933302,70.92028629,-4.750790346,-73.26476181,-35.95253394,138.2698432,349.0069342,430.6974771,1008.02,1,1
39:23.9,8.265804284,78.06767008,70.91911158,-4.750381776,-73.26316493,-35.95154458,138.2678664,349.0010057,430.6895496,1008.03,1,1
39:24.9,8.265930107,78.06666642,70.91821185,-4.750442445,-73.26250889,-35.95099821,138.2670676,348.9981146,430.6854167,1008.03,1,1
39:25.9,8.265444764,78.06602314,70.91835309,-4.750097118,-73.26305007,-35.95197718,138.2676198,349.0013216,430.6898857,1008.01,-1,1
39:26.9,8.258401347,78.03897811,70.8833826,-4.765861865,-73.25006766,-35.93650411,138.2553724,348.9734765,430.6892601,1008.04,-1,1
39:27.9,8.283949605,78.10806545,70.88496206,-4.862024923,-73.30386686,-35.81600017,138.4190703,348.8329734,430.0601045,1008.07,-1,1
39:28.9,8.401481745,78.05280455,70.79109124,-4.858581647,-73.23716159,-35.79418074,138.3796438,348.8076397,430.0906765,1008.05,-1,1
39:30.0,8.416497457,78.0666909,70.77657449,-4.893559557,-73.2663253,-35.80321018,138.3870587,348.8221616,430.1052541,1008.07,-1,1
39:30.9,8.418081368,78.06872247,70.7762597,-4.894857964,-73.26555223,-35.80089494,138.3864334,348.8156729,430.0958079,1008.03,-1,1
39:31.9,8.416113143,78.06728343,70.77744679,-4.892959063,-73.26607923,-35.80327572,138.3867908,348.8220073,430.1054215,1008.04,1,1
39:32.9,8.425409298,78.09539877,70.80987594,-4.879658797,-73.27708373,-35.81481577,138.3968179,348.8372059,430.0885048,1008.05,1,1
39:33.9,8.399456928,78.0253335,70.8086874,-4.782253526,-73.22239949,-35.93515808,138.232225,348.9749519,430.7133581,1008.04,1,1
39:34.9,8.28081435,78.08011064,70.90393977,-4.784930439,-73.29165034,-35.96025271,138.2745506,349.0128189,430.6998196,1008.01,1,1
39:35.9,8.265599455,78.06716987,70.91880913,-4.750584829,-73.26381391,-35.95231672,138.2685087,349.0041283,430.6940111,1008.07,1,1
39:36.9,8.267101685,78.06783943,70.91802123,-4.751318449,-73.26233525,-35.94971402,138.2671253,348.9949305,430.6802642,1008.03,1,1
39:37.9,8.263749762,78.06557176,70.92043751,-4.7485234,-73.26525593,-35.95549331,138.2701044,349.013792,430.7072498,1008.07,-1,1
39:38.9,8.260388375,78.04184304,70.8836188,-4.767756315,-73.2510445,-35.93527332,138.256929,348.9731423,430.6875647,1008.04,-1,1
39:39.9,8.28164907,78.10830178,70.88851085,-4.859839153,-73.30727564,-35.82103178,138.4229899,348.8515274,430.0859017,1008.08,-1,1
39:40.9,8.403274296,78.05583632,70.79109386,-4.860700651,-73.23796406,-35.79286465,138.3808273,348.8070979,430.0894874,1008.08,-1,1
39:41.9,8.416185299,78.06765416,70.77831194,-4.892667412,-73.26692589,-35.80399394,138.3879822,348.8252079,430.1090407,1008.07,-1,1
39:42.9,8.417341548,78.06916019,70.77767188,-4.894378363,-73.26744536,-35.80314727,138.3886221,348.8248739,430.1085339,1008.07,-1,1
39:43.9,8.417425284,78.06947851,70.77788586,-4.894110346,-73.26670879,-35.80242519,138.387841,348.8217359,430.1042323,1008.07,-1,1
39:44.9,8.417152431,78.06900006,70.77789564,-4.893767993,-73.26658535,-35.80263191,138.3876669,348.8218242,430.1044004,1008.09,-1,1
39:46.1,8.41748945,78.06926862,70.77787578,-4.894033314,-73.26677365,-35.80248384,138.3879718,348.8218405,430.1040623,1008.05,-1,1
39:47.1,8.416263922,78.06855405,70.7785221,-4.893225746,-73.2676526,-35.80437285,138.3887598,348.8280241,430.1133381,1008.06,-1,1
39:47.9,8.41831801,78.06972454,70.77666573,-4.895071187,-73.26559972,-35.80060305,138.3865607,348.8154478,430.0956278,1008.03,-1,1
39:48.9,8.416344572,78.06743675,70.77730033,-4.892961978,-73.26540042,-35.80248931,138.3860646,348.8188738,430.1011092,1008.06,-1,1
39:49.9,8.418312741,78.06815716,70.77539422,-4.894863039,-73.26411447,-35.79952657,138.3847501,348.8095318,430.087531,1008.03,-1,1
39:50.9,8.41599347,78.06624877,70.77680058,-4.892683801,-73.26526036,-35.80282627,138.3857986,348.8190781,430.1014453,1008.06,-1,1
39:51.9,8.418444786,78.06800163,70.77504617,-4.895134006,-73.26418395,-35.79947394,138.3848049,348.8095485,430.0875296,1008.06,-1,1
39:53.0,8.416402164,78.0667669,70.77703008,-4.892878572,-73.26548909,-35.80264203,138.3862149,348.8190882,430.1009378,1008.06,-1,1
39:53.9,8.417419969,78.06796834,70.77647774,-4.894312158,-73.26596279,-35.80194201,138.3868195,348.8188474,430.1004308,1008.09,-1,1
39:54.9,8.417632824,78.06871828,70.77722753,-4.894100395,-73.26608563,-35.80183517,138.3871536,348.8188308,430.0999241,1008.08,-1,1
39:55.9,8.416471324,78.06851258,70.77858297,-4.893213618,-73.26778853,-35.80436496,138.3890294,348.8281267,430.1129947,1008.05,-1,1
39:56.9,8.417230168,78.06943642,70.7778411,-4.894319829,-73.26733161,-35.80310082,138.3884639,348.8247461,430.1086932,1008.06,-1,1
39:57.9,8.417925068,78.06939435,70.7770141,-4.894457808,-73.2653978,-35.80085341,138.3863318,348.81551,430.0957899,1008.03,1,1
39:58.9,8.423532821,78.09445186,70.8117502,-4.877680728,-73.27841394,-35.81781645,138.3982633,348.8466305,430.1018961,1008.03,1,1
39:59.9,8.400508835,78.02625955,70.80765437,-4.783695599,-73.22206973,-35.9337613,138.2318531,348.9715718,430.7088711,1008.03,1,1
40:00.9,8.280923604,78.0796948,70.90341447,-4.784664533,-73.29013567,-35.95892951,138.2728125,349.0066532,430.6915378,1008.08,1,1
40:01.9,8.266436069,78.06734253,70.9186963,-4.750764032,-73.26352681,-35.95143546,138.2684879,349.0012207,430.6888491,1008.07,1,1
40:03.0,8.264589927,78.06711541,70.92100724,-4.749329278,-73.26641664,-35.95561178,138.2717067,349.016717,430.7105216,1008.05,1,1
40:03.9,8.266032226,78.069168,70.92032111,-4.751185184,-73.26628175,-35.95387162,138.2716283,349.0131619,430.7057137,1008.06,1,1
40:04.9,8.266254972,78.06926933,70.92031815,-4.750778144,-73.26487026,-35.95249854,138.2701129,349.0070077,430.6971114,1008.04,1,1
40:05.8,8.265159692,78.06787914,70.9204891,-4.749825166,-73.26509973,-35.95383226,138.270186,349.0102868,430.7020865,1008.07,1,1
40:06.9,8.266655765,78.06874284,70.91940697,-4.751181153,-73.26433604,-35.95174385,138.2694882,349.0040266,430.6928093,1008.09,1,1
40:07.9,8.265287897,78.06817816,70.92118813,-4.749669005,-73.2659886,-35.95453163,138.2714048,349.0135035,430.7057111,1008.09,1,1
40:08.9,8.26555611,78.06943524,70.92176446,-4.750419081,-73.26761365,-35.95550369,138.2733249,349.0194539,430.713806,1008.09,1,1
40:09.9,8.265910363,78.07062138,70.92226173,-4.750697306,-73.26775134,-35.95516426,138.273591,349.019247,430.7134679,1008.06,1,1
40:10.9,8.265375128,78.0702554,70.92237592,-4.750231524,-73.26744897,-35.95539701,138.2731198,349.0192158,430.7139734,1008.03,1,1
40:11.9,8.265996807,78.06976723,70.92071046,-4.750858612,-73.26543723,-35.95310897,138.2706889,349.0099023,430.7015763,1008.06,1,1
40:12.9,8.266609565,78.06888467,70.91953947,-4.750848233,-73.26351851,-35.95107843,138.2685684,349.0008802,430.688673,1008.04,1,1
40:13.9,8.264685543,78.06684112,70.92033026,-4.749275915,-73.26488343,-35.95421521,138.2698652,349.0104673,430.7024186,1008.06,1,1
40:14.9,8.266659014,78.06841016,70.91897654,-4.751387229,-73.26432372,-35.951747,138.2694043,349.004034,430.6929725,1008.06,1,1
40:15.9,8.265232706,78.06766387,70.92047202,-4.749748122,-73.26515799,-35.9538843,138.2703169,349.0103843,430.7019111,1008.08,1,1
40:16.9,8.266182584,78.0688109,70.92025768,-4.75083367,-73.2656271,-35.95329565,138.2709975,349.0102315,430.7012355,1008.07,1,1
40:17.9,8.265233636,78.06876993,70.92148159,-4.749949827,-73.26666534,-35.95505321,138.2721469,349.0164086,430.7100053,1008.08,1,1
40:18.9,8.266260509,78.06990863,70.9210587,-4.750973418,-73.26639302,-35.95375317,138.2719624,349.0131331,430.7051976,1008.07,1,1
40:19.9,8.26537995,78.06940053,70.9218155,-4.750021186,-73.26671516,-35.95489501,138.2722663,349.0162992,430.7098352,1008.05,-1,1
40:20.9,8.258678884,78.04236616,70.88636722,-4.766059893,-73.25313924,-35.93859868,138.2593474,348.9853539,430.7049088,1008.04,1,1
40:21.9,8.290523636,78.13738182,70.92228064,-4.846204112,-73.31949477,-35.83390661,138.4344874,348.8726804,430.0773905,1008.1,1,1
40:22.9,8.385375691,78.0141358,70.82442532,-4.748631124,-73.1958893,-35.9272856,138.2281665,348.9692713,430.7102998,1008.01,1,1
40:23.9,8.27862053,78.07965913,70.90640078,-4.783094732,-73.29427561,-35.9645619,138.2774372,349.0282468,430.7217972,1008.08,-1,1
40:24.9,8.261886614,78.0436712,70.8831875,-4.768989623,-73.25015725,-35.93298162,138.256165,348.9666102,430.6782572,1008.08,1,1
40:25.9,8.288269363,78.13532729,70.92442906,-4.843316851,-73.32077241,-35.83742593,138.4359575,348.8825102,430.0906279,1008.06,-1,1
40:26.9,8.377567782,77.98726995,70.79032204,-4.764532327,-73.1855478,-35.91468218,138.2188129,348.9536843,430.7268757,1008.04,-1,1
40:27.9,8.298710366,78.12373232,70.8726941,-4.896320887,-73.33431848,-35.82626887,138.4282624,348.8534091,430.0825693,1008.09,1,1
40:28.9,8.409976773,78.08298361,70.82663696,-4.844328876,-73.25068674,-35.8084599,138.3928264,348.8348592,430.0902488,1008.09,1,1
40:29.9,8.39868807,78.02633593,70.81115173,-4.781621147,-73.22578587,-35.93875141,138.2363394,348.9903399,430.7339813,1008.03,1,1
40:30.9,8.280676357,78.08232322,70.90584458,-4.785345784,-73.29447849,-35.96254788,138.2779413,349.0247116,430.7163105,1008.06,1,1
40:31.9,8.267452493,78.07030524,70.91949084,-4.751875237,-73.26387055,-35.95044001,138.2690908,349.000596,430.6881541,1008.09,1,1
40:32.9,8.265189265,78.0679254,70.9212185,-4.74919404,-73.265145,-35.95397167,138.270477,349.0104429,430.7015622,1008.06,1,1
40:33.9,8.264968306,78.06834411,70.92134879,-4.750017376,-73.26727543,-35.95584753,138.2727619,349.0195185,430.7144642,1008.06,1,1
40:34.9,8.266623556,78.07004,70.92040207,-4.751459828,-73.26575523,-35.95283079,138.2711875,349.0099217,430.7010547,1008.07,1,1
40:35.9,8.265743483,78.0690104,70.92102973,-4.750091223,-73.26535671,-35.95346825,138.2707218,349.0101647,430.7013915,1008.09,1,1
40:36.9,8.265868019,78.06911414,70.92114132,-4.750353602,-73.26620967,-35.95409246,138.271753,349.0132997,430.7053542,1008.08,1,1
40:37.9,8.265322893,78.06939677,70.92200826,-4.750083097,-73.26744164,-35.95559146,138.2731314,349.0194061,430.7139553,1008.05,1,1
40:38.9,8.265742861,78.06991993,70.9214502,-4.750711471,-73.26682654,-35.95456035,138.2723644,349.0161055,430.7098225,1008.11,1,1
40:39.9,8.267180161,78.07066656,70.92083546,-4.751309598,-73.26531232,-35.95198315,138.2709536,349.0068985,430.6960755,1008.08,-1,1
40:40.9,8.256851302,78.04147332,70.88869719,-4.763996245,-73.25532367,-35.94234068,138.2619001,348.9980076,430.7220988,1008.09,-1,1
40:41.9,8.284374412,78.11278334,70.88888812,-4.862899483,-73.30925364,-35.8197879,138.4258032,348.8538981,430.0879675,1008.07,1,1
40:42.9,8.408362669,78.08376141,70.82935757,-4.843107395,-73.25362752,-35.81234771,138.3961726,348.8501341,430.1117438,1008.07,1,1
40:43.9,8.400357235,78.02854459,70.81032276,-4.783479939,-73.22497554,-35.93622826,138.2355346,348.9836548,430.7248639,1008.06,1,1
40:44.9,8.280910471,78.08228446,70.90599511,-4.784726293,-73.29308727,-35.96124978,138.2765294,349.0186431,430.7075306,1008.1,1,1
40:45.9,8.266564863,78.06984677,70.92089524,-4.750899328,-73.26577255,-35.95301883,138.271367,349.0100971,430.7007098,1008.08,1,1
40:46.9,8.26465162,78.06897938,70.92266197,-4.74933127,-73.26786949,-35.95664029,138.2736014,349.0225784,430.7184188,1008.05,1,1
40:47.9,8.266091722,78.07031458,70.9212585,-4.751189293,-73.26697724,-35.95431983,138.2725659,349.0160176,430.7096477,1008.08,1,1
40:48.9,8.266718718,78.07021813,70.92076948,-4.750979289,-73.26503887,-35.95218375,138.2705099,349.0068695,430.6965757,1008.1,1,1
40:49.9,8.26527174,78.0689443,70.92204177,-4.749531201,-73.26667545,-35.95510262,138.2723345,349.0164632,430.7096464,1008.09,-1,1
40:50.9,8.258356898,78.0428525,70.88773628,-4.765768645,-73.25527317,-35.94074911,138.261972,348.9946627,430.7171163,1008.07,-1,1
40:51.9,8.283303398,78.11217312,70.8897331,-4.861746804,-73.30945593,-35.82100863,138.4259409,348.8570431,430.0927678,1008.09,-1,1
40:52.9,8.402555897,78.05742429,70.79373197,-4.859679764,-73.23975785,-35.79497722,138.3831373,348.8160966,430.1018354,1008.1,-1,1
40:53.9,8.416885709,78.06952896,70.77919512,-4.893279196,-73.26790991,-35.80406407,138.389399,348.8279669,430.1124496,1008.09,-1,1
40:54.9,8.417086755,78.07014586,70.77922731,-4.893895991,-73.26874211,-35.80448126,138.3903348,348.8309023,430.1165811,1008.07,-1,1
40:55.9,8.417303326,78.07044148,70.77893015,-4.894111451,-73.26804565,-35.80362234,138.3895051,348.8276857,430.1124483,1008.06,-1,1
40:56.9,8.41751475,78.06988827,70.77808044,-4.894116595,-73.26662285,-35.8022689,138.3878217,348.8215603,430.1041833,1008.07,1,1
40:57.9,8.42462314,78.0961375,70.81215866,-4.87848951,-73.27888182,-35.81713444,138.3991395,348.8464071,430.1008441,1008.06,1,1
40:58.9,8.399481404,78.02685093,70.81009134,-4.782523412,-73.22455403,-35.93687379,138.2349009,348.9839145,430.7255288,1008.08,1,1
40:59.9,8.281735217,78.08240011,70.90513888,-4.785536558,-73.29274161,-35.96021584,138.2762176,349.0155653,430.7028822,1008.04,1,1
41:00.9,8.264809854,78.06829865,70.9213858,-4.749619433,-73.26636366,-35.95522558,138.2717033,349.0163498,430.7104826,1008.05,1,1
41:01.9,8.26692871,78.06939224,70.91935642,-4.7516004,-73.26434641,-35.95143026,138.2695316,349.0037828,430.6927722,1008.04,1,1
41:02.9,8.265226269,78.06745081,70.92014519,-4.749621116,-73.26430073,-35.95319473,138.2693131,349.0072165,430.6979161,1008.04,1,1
41:03.9,8.266103411,78.06763024,70.91896324,-4.7507794,-73.26397126,-35.95206108,138.2689253,349.0040631,430.6934458,1008.04,1,1
41:04.9,8.265765627,78.06722887,70.91914618,-4.750301553,-73.26381226,-35.9522933,138.2687238,349.0041422,430.6936139,1008.03,1,1
41:05.9,8.265696172,78.06697796,70.91889506,-4.750372113,-73.26377019,-35.95232782,138.2686124,349.0041466,430.6937819,1008.06,1,1
41:06.9,8.266446111,78.06750742,70.91864766,-4.750840864,-73.26340627,-35.95132116,138.2683572,349.0010574,430.6889742,1008.07,-1,1
41:07.9,8.25816927,78.04007142,70.88553623,-4.765158325,-73.252154,-35.9385759,138.2581651,348.9826941,430.7010825,1008.07,-1,1
41:08.9,8.28323574,78.10988648,70.88793948,-4.861602748,-73.30794222,-35.82005066,138.4240384,348.8512306,430.0848296,1008.05,1,1
41:09.9,8.408856983,78.08255508,70.82736905,-4.843860505,-73.2523197,-35.81088051,138.3945149,348.8440373,430.1036301,1008.05,1,1
41:10.9,8.400317865,78.02716881,70.80903752,-4.783348723,-73.22340287,-35.93507062,138.2335932,348.9776104,430.7169189,1007.99,1,1
41:11.9,8.280258564,78.07996581,70.9041513,-4.784405918,-73.29116614,-35.96037092,138.2739215,349.012588,430.7004293,1008.06,1,1
41:12.9,8.26803119,78.06810088,70.91689378,-4.752143549,-73.26111434,-35.9478411,138.2658179,348.9885528,430.6715979,1008.04,1,1
41:14.0,8.263721087,78.06481261,70.92014714,-4.748041839,-73.26437874,-35.95497007,138.2691962,349.0107807,430.7030532,1008.07,1,1
41:14.8,8.267120714,78.06823471,70.91830838,-4.751994038,-73.26449298,-35.95153427,138.2696528,349.0040222,430.6927634,1008.02,1,1
41:15.9,8.264414899,78.06692016,70.92058881,-4.749214216,-73.26539439,-35.95490122,138.2704334,349.0134162,430.7068467,1008.02,1,1
41:16.9,8.267079385,78.06825216,70.91782086,-4.751882168,-73.26286512,-35.95011037,138.267653,348.9976649,430.6848353,1008.06,1,1
