Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
24:15.9,-0.000479586,0.000762759,0.006721574,0.011790895,0.000309363,-0.03216329,-0.02238788,0.061998959,0.089378767,1008.15,1,1,24:15.8,1008.7
24:16.9,4.843329425,-3.627559599,6.056171718,24.54852391,22.10394523,-7.220488728,-25.76984366,-1.914751568,33.49621227,1008.19,1,1,24:16.8,1008.7
24:17.9,-101.5429957,-101.6847762,115.9132755,369.151044,403.7728223,225.8303233,107.9563102,225.6544088,408.1201865,1008.15,1,1,24:17.8,1008.69
24:18.9,-85.2792398,-145.9727654,86.33817897,390.9596773,435.6285505,222.5863528,82.51879771,219.1735674,430.026427,1008.17,1,1,24:18.8,1008.7
24:19.9,-81.69224923,-148.5434347,83.5708912,390.0171152,435.6128499,222.5749617,82.51472115,219.1733887,430.0253028,1008.15,1,1,24:19.9,1008.7
24:21.0,-81.69461843,-148.5442628,83.57366353,390.0232446,435.619851,222.5801768,82.51755165,219.1752824,430.0276286,1008.16,1,1,24:20.8,1008.67
24:21.9,-81.69297569,-148.543283,83.57140489,390.0168104,435.611608,222.5742077,82.51595075,219.1765376,430.0288744,1008.16,1,1,24:21.8,1008.64
24:22.9,-81.69277813,-148.5440279,83.57054696,390.0185522,435.6171803,222.5798509,82.51499399,219.1663661,430.0148144,1008.12,1,1,24:22.9,1008.68
24:24.0,-81.6919552,-148.542656,83.57016228,390.017561,435.61833,222.5823736,82.51377904,219.1575946,430.0014384,1008.12,1,1,24:23.8,1008.69
24:24.9,-81.69105072,-148.5382663,83.56997317,390.0058342,435.5983068,222.5668824,82.51421121,219.1733439,430.0207464,1008.15,1,1,24:24.8,1008.67
24:25.9,-81.69195644,-148.5394789,83.57021653,390.0067866,435.5981165,222.5656008,82.51416472,219.1763356,430.0255455,1008.16,1,1,24:25.8,1008.67
24:26.9,-81.69284342,-148.5424365,83.57096691,390.015771,435.6125186,222.5764629,82.51450133,219.1675859,430.0154835,1008.13,1,1,24:26.9,1008.66
24:27.9,-81.6930633,-148.5427087,83.57144535,390.0181033,435.6163938,222.5799772,82.51586542,219.1667725,430.0141898,1008.16,1,1,24:27.8,1008.72
24:28.9,-81.6907591,-148.5402477,83.56942198,390.0097726,435.6051018,222.5711831,82.5121384,219.1661809,430.0131093,1008.18,1,1,24:28.9,1008.7
24:30.0,-81.69490012,-148.5423724,83.57450778,390.0202733,435.6139761,222.5755887,82.51839957,219.1822086,430.0368417,1008.19,1,1,24:29.8,1008.73
24:30.9,-81.69497883,-148.5462519,83.57401086,390.0277726,435.6255955,222.5828924,82.51676044,219.1742903,430.0287153,1008.19,1,1,24:30.8,1008.74
24:31.9,-81.69604178,-148.5467182,83.5759949,390.0314056,435.628122,222.5837581,82.51955583,219.1826961,430.0410465,1008.17,1,1,24:31.8,1008.73
24:32.9,-81.69644164,-148.5476996,83.5760094,390.0320298,435.6278346,222.5827852,82.52006117,219.1858666,430.0453611,1008.18,1,1,24:32.8,1008.69
24:33.9,-81.69463704,-148.5466683,83.57336536,390.0251037,435.6198305,222.5775826,82.51801889,219.18409,430.0420123,1008.19,1,1,24:33.9,1008.78
24:34.9,-81.69431546,-148.5466984,83.57370144,390.0285028,435.6268858,222.583363,82.51546924,219.171456,430.0253528,1008.18,1,1,24:34.8,1008.73
24:35.9,-81.69775835,-148.5464246,83.57842176,390.0323251,435.6247628,222.5797924,82.5233382,219.1982453,430.0621288,1008.21,1,1,24:35.9,1008.77
24:36.9,-81.69538781,-148.5486689,83.57451068,390.0306393,435.6258597,222.5798188,82.51690249,219.1835193,430.0436285,1008.17,1,1,24:36.8,1008.77
24:37.9,-81.69864664,-148.5493499,83.57927911,390.0396677,435.6348234,222.5861959,82.52320138,219.1938586,430.0575917,1008.23,1,1,24:37.9,1008.7
24:38.9,-81.6953296,-148.5482048,83.57432447,390.0273083,435.6190255,222.574099,82.51913741,219.1960169,430.0608323,1008.19,1,1,24:38.8,1008.75
24:39.9,-81.69748404,-148.5523773,83.57655951,390.0445616,435.6482599,222.5978795,82.51906688,219.1703027,430.026862,1008.16,1,1,24:39.8,1008.74
24:40.9,-81.69590813,-148.5471169,83.57620344,390.0317459,435.627209,222.5824048,82.52104384,219.1888916,430.0495772,1008.2,1,1,24:40.9,1008.71
24:41.9,-81.69439896,-148.5461792,83.5732514,390.0229818,435.6155389,222.5734487,82.51737936,219.1880072,430.0477299,1008.23,1,1,24:41.8,1008.7
24:42.9,-81.69582289,-148.549188,83.57463042,390.0343047,435.6342712,222.5883031,82.51802353,219.1752821,430.0324745,1008.2,1,1,24:42.8,1008.72
24:43.9,-81.69685031,-148.5506854,83.57638924,390.0428979,435.6475376,222.5987963,82.51992029,219.169835,430.0260473,1008.21,1,1,24:43.8,1008.76
24:44.9,-81.69535294,-148.5480081,83.57549434,390.0347308,435.634137,222.5878652,82.51871367,219.1784665,430.0372586,1008.22,1,1,24:44.9,1008.74
24:45.9,-81.69776684,-148.5494015,83.57801793,390.0390539,435.63598,222.5874454,82.52195166,219.1900419,430.0538188,1008.18,1,1,24:45.8,1008.75
24:46.9,-81.69780673,-148.5514176,83.57746303,390.0423518,435.6418246,222.5918156,82.52112941,219.183393,430.0447057,1008.15,1,1,24:46.8,1008.71
